subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
84,EC_subj_only,exclusion,0,subjective,cs28,1,first,90_10,no,no,negative,9500.bmp,oacart,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,536925,537829,537933,538037,538091,540442,NA,NA,548274
84,EC_subj_only,exclusion,1,subjective,cs33,1,first,90_10,no,no,positive,2550.bmp,obeac,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,548601,549504,549609,549712,549766,552117,NA,NA,557279
84,EC_subj_only,exclusion,2,subjective,cs26,1,first,70_80,no,yes,negative,9007.bmp,fasyia,maske_5.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,557585,558490,558593,558667,558721,561102,563964,NA,573312
84,EC_subj_only,exclusion,3,subjective,cs2,1,first,30_40,yes,yes,negative,6838.bmp,NA,maske_5.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,573539,574443,574546,574590,574644,577055,579018,NA,587265
84,EC_subj_only,exclusion,4,subjective,cs1,1,first,30_40,yes,yes,positive,2900.2.bmp,NA,maske_9.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,587492,588396,588499,588544,588597,591008,593681,NA,595883
84,EC_subj_only,exclusion,5,subjective,cs31,1,first,90_10,no,no,positive,7580.bmp,poieen,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,596212,597115,597219,597323,597377,599728,NA,NA,600628
84,EC_subj_only,exclusion,6,subjective,cs20,1,first,70_80,no,yes,negative,9041.bmp,appobe,maske_10.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,600937,601842,601945,602029,602083,604454,605346,NA,610404
84,EC_subj_only,exclusion,7,subjective,cs7,1,first,30_40,no,yes,positive,2160.bmp,styla,maske_12.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,610665,611569,611672,611716,611770,614181,615256,NA,622391
84,EC_subj_only,exclusion,8,subjective,cs19,1,first,70_80,no,yes,positive,8190.bmp,clish,maske_7.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,622695,623598,623702,623776,623830,626211,627649,NA,629863
84,EC_subj_only,exclusion,9,subjective,cs9,1,first,30_40,no,yes,positive,8170.bmp,pevoke,maske_1.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,630187,631090,631194,631238,631292,633703,634601,NA,637900
