subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
24,EC_only,inclusion,EC_only,inclusion,0,vegom,negative,30_40,paired_cs,no,yes,no,no,2872916,2879777
24,EC_only,inclusion,EC_only,inclusion,1,roosle,positive,70_80,paired_cs,no,no,no,yes,2880797,2888527
24,EC_only,inclusion,EC_only,inclusion,2,chnap,NA,NA,neither,no,no,no,yes,2889546,2892664
24,EC_only,inclusion,EC_only,inclusion,3,fasyia,negative,70_80,paired_cs,no,yes,no,no,2893683,2895935
24,EC_only,inclusion,EC_only,inclusion,4,tavoo,positive,30_40,paired_cs,no,no,no,yes,2896955,2899849
24,EC_only,inclusion,EC_only,inclusion,5,parwax,NA,NA,neither,no,no,yes,no,2900886,2904843
24,EC_only,inclusion,EC_only,inclusion,6,palpid,positive,50_60,paired_cs,no,yes,no,no,2905862,2907901
24,EC_only,inclusion,EC_only,inclusion,7,hicron,negative,50_60,paired_cs,no,yes,no,no,2908920,2913836
24,EC_only,inclusion,EC_only,inclusion,8,pevoke,NA,NA,neither,no,no,yes,no,2914855,2917108
24,EC_only,inclusion,EC_only,inclusion,9,gigoro,negative,30_40,paired_cs,no,no,yes,no,2918128,2919419
24,EC_only,inclusion,EC_only,inclusion,10,obeac,NA,NA,neither,no,yes,no,no,2920438,2924085
24,EC_only,inclusion,EC_only,inclusion,11,poieen,positive,90_10,paired_cs,yes,no,no,no,2925104,2926391
24,EC_only,inclusion,EC_only,inclusion,12,seork,positive,70_80,paired_cs,no,yes,no,no,2927410,2929872
24,EC_only,inclusion,EC_only,inclusion,13,babit,NA,NA,neither,yes,no,no,no,2930891,2932821
24,EC_only,inclusion,EC_only,inclusion,14,bokine,positive,90_10,paired_cs,yes,no,no,no,2933840,2935230
24,EC_only,inclusion,EC_only,inclusion,15,sarary,negative,90_10,paired_cs,no,yes,no,no,2936249,2938066
24,EC_only,inclusion,EC_only,inclusion,16,tyorny,positive,50_60,paired_cs,no,no,yes,no,2939085,2942400
24,EC_only,inclusion,EC_only,inclusion,17,styla,NA,NA,neither,no,no,no,yes,2943419,2946636
24,EC_only,inclusion,EC_only,inclusion,18,oltar,NA,NA,neither,no,yes,no,no,2947655,2949370
24,EC_only,inclusion,EC_only,inclusion,19,gypass,NA,NA,neither,no,no,yes,no,2950389,2952108
24,EC_only,inclusion,EC_only,inclusion,20,coline,NA,NA,neither,yes,no,no,no,2953127,2955816
24,EC_only,inclusion,EC_only,inclusion,21,appobe,NA,NA,neither,no,no,yes,no,2956836,2958667
24,EC_only,inclusion,EC_only,inclusion,22,eyalt,negative,50_60,paired_cs,no,yes,no,no,2959686,2961505
24,EC_only,inclusion,EC_only,inclusion,23,ankoe,NA,NA,neither,no,no,yes,no,2962524,2964453
24,EC_only,inclusion,EC_only,inclusion,24,clerd,NA,NA,neither,no,no,yes,no,2965472,2966759
24,EC_only,inclusion,EC_only,inclusion,25,icecip,positive,90_10,paired_cs,yes,no,no,no,2967778,2969284
24,EC_only,inclusion,EC_only,inclusion,26,avouco,negative,70_80,paired_cs,no,yes,no,no,2970303,2972240
24,EC_only,inclusion,EC_only,inclusion,27,peush,NA,NA,neither,no,no,yes,no,2973259,2975935
24,EC_only,inclusion,EC_only,inclusion,28,zillie,NA,NA,neither,no,no,no,yes,2976954,2980484
24,EC_only,inclusion,EC_only,inclusion,29,clish,positive,50_60,paired_cs,no,yes,no,no,2981503,2983871
24,EC_only,inclusion,EC_only,inclusion,30,fusia,NA,NA,neither,no,yes,no,no,2984890,2986929
24,EC_only,inclusion,EC_only,inclusion,31,beakem,positive,70_80,paired_cs,yes,no,no,no,2987948,2992564
24,EC_only,inclusion,EC_only,inclusion,32,oureen,NA,NA,neither,no,yes,no,no,2993583,2995309
24,EC_only,inclusion,EC_only,inclusion,33,ordit,NA,NA,neither,no,yes,no,no,2996328,2998155
24,EC_only,inclusion,EC_only,inclusion,34,dowsal,NA,NA,neither,no,no,yes,no,2999174,3002082
24,EC_only,inclusion,EC_only,inclusion,35,jinkup,negative,70_80,paired_cs,no,yes,no,no,3003101,3004605
24,EC_only,inclusion,EC_only,inclusion,36,piend,NA,NA,neither,yes,no,no,no,3005625,3007242
24,EC_only,inclusion,EC_only,inclusion,37,funery,NA,NA,neither,no,yes,no,no,3008261,3010522
24,EC_only,inclusion,EC_only,inclusion,38,prien,NA,NA,neither,yes,no,no,no,3011542,3012939
24,EC_only,inclusion,EC_only,inclusion,39,yahio,NA,NA,neither,no,no,yes,no,3013959,3015789
24,EC_only,inclusion,EC_only,inclusion,40,coneoy,NA,NA,neither,no,no,yes,no,3016808,3017773
24,EC_only,inclusion,EC_only,inclusion,41,itafy,NA,NA,neither,no,yes,no,no,3018792,3020521
24,EC_only,inclusion,EC_only,inclusion,42,guote,NA,NA,neither,no,no,yes,no,3021541,3023049
24,EC_only,inclusion,EC_only,inclusion,43,hiatts,NA,NA,neither,no,no,yes,no,3024068,3025676
