subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
120,EC_subj_only,normal,0,subjective,cs34,1,first,90_10,no,no,negative,9520.bmp,rutort,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,498708,499611,499714,499817,499870,502220,NA,NA,504970
120,EC_subj_only,normal,1,subjective,cs13,1,first,50_60,no,yes,positive,1710.bmp,yeomun,maske_2.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,505117,506020,506123,506176,506229,508629,513572,NA,519072
120,EC_subj_only,normal,2,subjective,cs20,1,first,70_80,no,yes,negative,9331.bmp,gigoro,maske_8.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,519242,520145,520248,520321,520374,522754,524952,NA,529310
120,EC_subj_only,normal,3,subjective,cs33,1,first,90_10,no,no,positive,2050.bmp,vegom,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,529486,530389,530492,530595,530648,532998,NA,NA,534653
120,EC_subj_only,normal,4,subjective,cs15,1,first,50_60,no,yes,positive,2150.bmp,spanal,maske_11.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,534808,535712,535815,535878,535931,538321,539819,NA,542349
120,EC_subj_only,normal,5,subjective,cs4,1,first,30_40,no,yes,negative,9330.bmp,hicron,maske_3.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,542498,543401,543504,543537,543590,546010,547108,NA,548716
120,EC_subj_only,normal,6,subjective,cs18,1,first,50_60,no,yes,negative,6838.bmp,coline,maske_8.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,548871,549774,549877,549930,549983,552383,553558,NA,555395
120,EC_subj_only,normal,7,subjective,cs32,1,first,90_10,no,no,negative,6242.bmp,pubio,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,555573,556477,556580,556683,556736,559086,NA,NA,560268
120,EC_subj_only,normal,8,subjective,cs24,1,first,70_80,no,yes,negative,1525.bmp,ribual,maske_1.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,560433,561337,561440,561523,561576,563946,565757,NA,568979
120,EC_subj_only,normal,9,subjective,cs3,1,first,30_40,no,yes,positive,8420.bmp,tyorny,maske_5.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,569130,570034,570137,570170,570223,572643,574615,NA,576687
