subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
68,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,0,vegom,positive,90_10,paired_cs,5460.bmp,2208.bmp,2311.bmp,5460.bmp,4220.bmp,8370.bmp,1463.bmp,no,no,yes,no,no,no,no,no,5523122,5530261
68,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,1,ordit,negative,30_40,paired_cs,6020.bmp,9006.bmp,9265.bmp,6020.bmp,9432.bmp,9400.bmp,9500.bmp,no,no,no,no,no,no,no,yes,5531309,5542591
68,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,2,strank,positive,30_40,distractor,8496.bmp,2660.bmp,8190.bmp,5830.bmp,8496.bmp,7350.bmp,2160.bmp,no,no,no,no,no,no,yes,no,5543638,5557943
68,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,3,roosle,positive,90_10,distractor,2080.bmp,8540.bmp,1440.bmp,2091.bmp,1650.bmp,2080.bmp,7230.bmp,no,no,no,no,no,no,no,yes,5558990,5569719
68,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,4,unuoll,positive,30_40,paired_cs,2091.bmp,2150.bmp,7470.bmp,8330.bmp,2091.bmp,1440.bmp,2057.bmp,no,no,no,no,no,no,no,yes,5570766,5578535
68,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,5,craeky,negative,90_10,paired_cs,2750.bmp,2750.bmp,6242.bmp,3550.bmp,6311.bmp,9421.bmp,6838.bmp,yes,no,no,no,no,no,no,no,5579587,5584382
68,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,6,ribual,negative,70_80,paired_cs,9220.bmp,9421.bmp,6570.1.bmp,2053.bmp,9041.bmp,6838.bmp,9220.bmp,no,no,no,no,no,yes,no,no,5585430,5593207
68,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,7,tyorny,positive,30_40,paired_cs,5831.bmp,5831.bmp,7470.bmp,2791.bmp,2070.bmp,2660.bmp,5910.bmp,yes,no,no,no,no,no,no,no,5594256,5609839
68,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,8,jinkup,positive,70_80,distractor,2150.bmp,2791.bmp,2091.bmp,8370.bmp,8080.bmp,5910.bmp,2150.bmp,no,no,no,no,no,no,no,yes,5610886,5620414
68,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,9,itplic,positive,NA,neither,none_correct,8501.bmp,2070.bmp,2209.bmp,2311.bmp,5910.bmp,8190.bmp,no,no,no,no,no,no,no,yes,5621461,5629749
68,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,10,evone,negative,NA,neither,none_correct,8485.bmp,6530.bmp,6311.bmp,9006.bmp,1525.bmp,6570.1.bmp,no,no,no,no,yes,no,no,no,5630797,5646244
68,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,11,poieen,negative,NA,neither,none_correct,2900.bmp,8485.bmp,9500.bmp,1525.bmp,9430.bmp,9520.bmp,no,no,no,no,no,no,no,yes,5647292,5656224
