subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
40,EC_subj_only,exclusion,0,subjective,cs6,1,first,30_40,no,yes,negative,9404.bmp,seork,maske_8.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,621516,622420,622523,622556,622609,625029,631762,NA,639712
40,EC_subj_only,exclusion,1,subjective,cs4,1,first,30_40,no,yes,negative,9435.bmp,lobee,maske_11.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,639847,640750,640853,640896,640949,643359,644572,NA,646791
40,EC_subj_only,exclusion,2,subjective,cs3,1,first,30_40,no,yes,positive,1463.bmp,teutos,maske_7.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,646932,647836,647939,647982,648035,650445,651810,NA,654252
40,EC_subj_only,exclusion,3,subjective,cs31,1,first,90_10,no,no,positive,2150.bmp,ankoe,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,654424,655327,655430,655533,655586,657936,NA,NA,660367
40,EC_subj_only,exclusion,4,subjective,cs19,1,first,70_80,no,yes,positive,8470.bmp,appobe,maske_2.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,660533,661436,661539,661622,661675,664045,666237,NA,672861
40,EC_subj_only,exclusion,5,subjective,cs20,1,first,70_80,no,yes,negative,3160.bmp,hesire,maske_11.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,673025,673928,674031,674104,674157,676537,677978,NA,683060
40,EC_subj_only,exclusion,6,subjective,cs8,1,first,30_40,no,yes,negative,3550.bmp,ceayon,maske_10.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,683207,684110,684213,684246,684299,686719,688603,NA,690456
40,EC_subj_only,exclusion,7,subjective,cs11,1,first,50_60,no,yes,positive,5994.bmp,yahio,maske_2.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,690610,691513,691616,691680,691733,694123,696475,NA,698850
40,EC_subj_only,exclusion,8,subjective,cs16,1,first,50_60,no,yes,negative,8485.bmp,tyorny,maske_6.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,699039,699943,700049,700115,700171,702562,703705,NA,705737
40,EC_subj_only,exclusion,9,subjective,cs23,1,first,70_80,no,yes,positive,2660.bmp,tavoo,maske_7.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,705941,706845,706949,707032,707085,709455,711995,NA,715831
40,EC_subj_only,exclusion,10,subjective,cs34,1,first,90_10,no,no,negative,9041.bmp,tafta,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,716027,716930,717033,717126,717179,719539,NA,NA,723892
40,EC_subj_only,exclusion,11,subjective,cs27,1,first,90_10,no,no,positive,2209.bmp,fangus,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,724166,725069,725173,725267,725320,727680,NA,NA,728544
40,EC_subj_only,exclusion,12,subjective,cs30,1,first,90_10,no,no,negative,9400.bmp,twavel,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,728799,729703,729807,729910,729963,732314,NA,NA,733554
40,EC_subj_only,exclusion,13,subjective,cs21,1,first,70_80,no,yes,positive,8420.bmp,itplic,maske_7.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,733778,734683,734787,734872,734927,737297,739544,NA,743912
40,EC_subj_only,exclusion,14,subjective,cs15,1,first,50_60,no,yes,positive,1999.bmp,gigoro,maske_2.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,744117,745020,745125,745189,745242,747632,748441,NA,751272
40,EC_subj_only,exclusion,15,subjective,cs13,1,first,50_60,no,yes,positive,8080.bmp,symoan,maske_3.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,751585,752489,752592,752646,752699,755099,755992,NA,758268
