subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
74,EC_subj_only,normal,EC_subj_only,normal,0,tyorny,NA,NA,neither,no,yes,no,no,3412476,3416050
74,EC_subj_only,normal,EC_subj_only,normal,1,teior,NA,NA,neither,no,yes,no,no,3417086,3419126
74,EC_subj_only,normal,EC_subj_only,normal,2,haraks,NA,NA,neither,no,no,yes,no,3420161,3422203
74,EC_subj_only,normal,EC_subj_only,normal,3,ankoe,negative,50_60,paired_cs,no,no,no,yes,3423239,3424768
74,EC_subj_only,normal,EC_subj_only,normal,4,donrey,positive,30_40,paired_cs,no,no,no,yes,3425804,3427331
74,EC_subj_only,normal,EC_subj_only,normal,5,strank,NA,NA,neither,no,no,yes,no,3428365,3430151
74,EC_subj_only,normal,EC_subj_only,normal,6,hiatts,NA,NA,neither,no,yes,no,no,3431187,3433736
74,EC_subj_only,normal,EC_subj_only,normal,7,vegom,positive,90_10,paired_cs,no,no,no,yes,3434775,3436811
74,EC_subj_only,normal,EC_subj_only,normal,8,naptor,positive,50_60,paired_cs,no,no,no,yes,3437845,3438866
74,EC_subj_only,normal,EC_subj_only,normal,9,unuoll,negative,30_40,paired_cs,no,no,yes,no,3439901,3442187
74,EC_subj_only,normal,EC_subj_only,normal,10,madjas,negative,70_80,paired_cs,no,yes,no,no,3443221,3446536
74,EC_subj_only,normal,EC_subj_only,normal,11,jolver,NA,NA,neither,no,no,yes,no,3447576,3449630
74,EC_subj_only,normal,EC_subj_only,normal,12,boity,NA,NA,neither,yes,no,no,no,3450665,3454246
74,EC_subj_only,normal,EC_subj_only,normal,13,obtfin,NA,NA,neither,no,no,no,yes,3455280,3457580
74,EC_subj_only,normal,EC_subj_only,normal,14,cocox,positive,50_60,paired_cs,yes,no,no,no,3458615,3460395
74,EC_subj_only,normal,EC_subj_only,normal,15,cenbre,NA,NA,neither,no,no,no,yes,3461435,3463984
74,EC_subj_only,normal,EC_subj_only,normal,16,prien,positive,90_10,paired_cs,yes,no,no,no,3465019,3466562
74,EC_subj_only,normal,EC_subj_only,normal,17,tavoo,negative,30_40,paired_cs,no,no,no,yes,3467596,3470146
74,EC_subj_only,normal,EC_subj_only,normal,18,ordit,positive,50_60,paired_cs,no,no,no,yes,3471181,3473482
74,EC_subj_only,normal,EC_subj_only,normal,19,twavel,negative,90_10,paired_cs,no,yes,no,no,3474517,3477079
