subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
45,EC_subj_only,inclusion,EC_subj_only,inclusion,0,yahio,NA,NA,neither,yes,no,no,no,3506919,3512901
45,EC_subj_only,inclusion,EC_subj_only,inclusion,1,naptor,positive,70_80,paired_cs,no,yes,no,no,3513922,3518678
45,EC_subj_only,inclusion,EC_subj_only,inclusion,2,ordit,NA,NA,neither,no,yes,no,no,3519698,3521028
45,EC_subj_only,inclusion,EC_subj_only,inclusion,3,pevoke,positive,30_40,paired_cs,no,yes,no,no,3522049,3523492
45,EC_subj_only,inclusion,EC_subj_only,inclusion,4,makan,positive,50_60,paired_cs,no,no,no,yes,3524513,3527077
45,EC_subj_only,inclusion,EC_subj_only,inclusion,5,trelle,NA,NA,neither,yes,no,no,no,3528096,3530863
45,EC_subj_only,inclusion,EC_subj_only,inclusion,6,ankoe,NA,NA,neither,no,yes,no,no,3531883,3535336
45,EC_subj_only,inclusion,EC_subj_only,inclusion,7,purdag,positive,30_40,paired_cs,no,yes,no,no,3536355,3538901
45,EC_subj_only,inclusion,EC_subj_only,inclusion,8,oacart,positive,30_40,paired_cs,no,no,no,yes,3539920,3541699
45,EC_subj_only,inclusion,EC_subj_only,inclusion,9,teutos,negative,30_40,paired_cs,no,no,no,yes,3542718,3544270
45,EC_subj_only,inclusion,EC_subj_only,inclusion,10,fusia,negative,90_10,paired_cs,yes,no,no,no,3545290,3547744
45,EC_subj_only,inclusion,EC_subj_only,inclusion,11,babit,NA,NA,neither,yes,no,no,no,3548763,3552085
45,EC_subj_only,inclusion,EC_subj_only,inclusion,12,guote,positive,90_10,paired_cs,no,no,yes,no,3553104,3555767
45,EC_subj_only,inclusion,EC_subj_only,inclusion,13,ceayon,NA,NA,neither,no,no,yes,no,3556786,3557900
45,EC_subj_only,inclusion,EC_subj_only,inclusion,14,yained,positive,50_60,paired_cs,yes,no,no,no,3558919,3561476
45,EC_subj_only,inclusion,EC_subj_only,inclusion,15,appobe,NA,NA,neither,no,yes,no,no,3562495,3563830
45,EC_subj_only,inclusion,EC_subj_only,inclusion,16,fasyia,NA,NA,neither,yes,no,no,no,3564849,3565959
45,EC_subj_only,inclusion,EC_subj_only,inclusion,17,altine,NA,NA,neither,no,no,no,yes,3566978,3569866
45,EC_subj_only,inclusion,EC_subj_only,inclusion,18,eyalt,positive,70_80,paired_cs,no,no,no,yes,3570885,3571995
45,EC_subj_only,inclusion,EC_subj_only,inclusion,19,beakem,NA,NA,neither,no,no,no,yes,3573014,3574343
45,EC_subj_only,inclusion,EC_subj_only,inclusion,20,zillie,negative,50_60,paired_cs,yes,no,no,no,3575362,3576920
45,EC_subj_only,inclusion,EC_subj_only,inclusion,21,parwax,NA,NA,neither,no,yes,no,no,3577939,3579382
45,EC_subj_only,inclusion,EC_subj_only,inclusion,22,spanal,NA,NA,neither,no,yes,no,no,3580401,3581622
45,EC_subj_only,inclusion,EC_subj_only,inclusion,23,lobee,positive,90_10,paired_cs,yes,no,no,no,3582641,3583971
45,EC_subj_only,inclusion,EC_subj_only,inclusion,24,symoan,NA,NA,neither,no,no,no,yes,3584990,3587217
45,EC_subj_only,inclusion,EC_subj_only,inclusion,25,strank,NA,NA,neither,yes,no,no,no,3588236,3589900
45,EC_subj_only,inclusion,EC_subj_only,inclusion,26,obeac,positive,70_80,paired_cs,no,yes,no,no,3590919,3592145
45,EC_subj_only,inclusion,EC_subj_only,inclusion,27,tavoo,negative,30_40,paired_cs,no,yes,no,no,3593164,3595384
45,EC_subj_only,inclusion,EC_subj_only,inclusion,28,itplic,NA,NA,neither,no,no,no,yes,3596403,3599298
45,EC_subj_only,inclusion,EC_subj_only,inclusion,29,seloom,negative,70_80,paired_cs,no,no,no,yes,3600317,3601318
45,EC_subj_only,inclusion,EC_subj_only,inclusion,30,clerd,positive,30_40,paired_cs,yes,no,no,no,3602337,3604122
45,EC_subj_only,inclusion,EC_subj_only,inclusion,31,obtfin,negative,50_60,paired_cs,yes,no,no,no,3605141,3607025
45,EC_subj_only,inclusion,EC_subj_only,inclusion,32,chnap,NA,NA,neither,yes,no,no,no,3608044,3620900
45,EC_subj_only,inclusion,EC_subj_only,inclusion,33,oureen,NA,NA,neither,no,no,yes,no,3621919,3623585
45,EC_subj_only,inclusion,EC_subj_only,inclusion,34,sepah,NA,NA,neither,no,yes,no,no,3624604,3626176
45,EC_subj_only,inclusion,EC_subj_only,inclusion,35,ribual,NA,NA,neither,yes,no,no,no,3627196,3628636
45,EC_subj_only,inclusion,EC_subj_only,inclusion,36,gigoro,positive,70_80,paired_cs,yes,no,no,no,3629655,3632764
45,EC_subj_only,inclusion,EC_subj_only,inclusion,37,bokine,NA,NA,neither,no,yes,no,no,3633784,3636127
45,EC_subj_only,inclusion,EC_subj_only,inclusion,38,parlic,negative,70_80,paired_cs,no,no,yes,no,3637146,3639260
45,EC_subj_only,inclusion,EC_subj_only,inclusion,39,casteg,NA,NA,neither,yes,no,no,no,3640279,3642379
45,EC_subj_only,inclusion,EC_subj_only,inclusion,40,funery,negative,90_10,paired_cs,yes,no,no,no,3643398,3644512
45,EC_subj_only,inclusion,EC_subj_only,inclusion,41,itafy,NA,NA,neither,no,yes,no,no,3645531,3652390
45,EC_subj_only,inclusion,EC_subj_only,inclusion,42,hesire,negative,50_60,paired_cs,no,yes,no,no,3653409,3654749
45,EC_subj_only,inclusion,EC_subj_only,inclusion,43,poieen,NA,NA,neither,yes,no,no,no,3655768,3657317
45,EC_subj_only,inclusion,EC_subj_only,inclusion,44,clish,NA,NA,neither,no,yes,no,no,3658336,3659562
45,EC_subj_only,inclusion,EC_subj_only,inclusion,45,voual,negative,50_60,paired_cs,no,no,yes,no,3660581,3661913
45,EC_subj_only,inclusion,EC_subj_only,inclusion,46,peush,positive,90_10,paired_cs,no,no,no,yes,3662932,3665043
45,EC_subj_only,inclusion,EC_subj_only,inclusion,47,fexony,NA,NA,neither,yes,no,no,no,3666063,3667501
45,EC_subj_only,inclusion,EC_subj_only,inclusion,48,cocox,negative,70_80,paired_cs,no,yes,no,no,3668520,3669856
45,EC_subj_only,inclusion,EC_subj_only,inclusion,49,cenbre,NA,NA,neither,no,yes,no,no,3670875,3672762
45,EC_subj_only,inclusion,EC_subj_only,inclusion,50,boity,NA,NA,neither,no,no,yes,no,3673781,3675566
45,EC_subj_only,inclusion,EC_subj_only,inclusion,51,yeomun,positive,90_10,paired_cs,yes,no,no,no,3676585,3678027
45,EC_subj_only,inclusion,EC_subj_only,inclusion,52,evone,positive,50_60,paired_cs,yes,no,no,no,3679046,3679936
45,EC_subj_only,inclusion,EC_subj_only,inclusion,53,dowsal,NA,NA,neither,no,no,yes,no,3680955,3682176
45,EC_subj_only,inclusion,EC_subj_only,inclusion,54,treati,NA,NA,neither,no,yes,no,no,3683195,3684758
45,EC_subj_only,inclusion,EC_subj_only,inclusion,55,teior,NA,NA,neither,no,yes,no,no,3685777,3687550
