subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,0,hicron,positive,70_80,paired_cs,no,yes,no,no,3337682,3343179
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,1,seork,positive,30_40,distractor,no,yes,no,no,3344199,3349130
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,2,oacart,negative,70_80,paired_cs,no,yes,no,no,3350151,3352340
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,3,teior,positive,90_10,distractor,no,yes,no,no,3353362,3355002
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,4,minair,NA,NA,neither,no,no,yes,no,3356021,3360620
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,5,orikle,negative,50_60,distractor,no,yes,no,no,3361640,3366238
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,6,eyalt,NA,NA,neither,no,yes,no,no,3367257,3368805
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,7,ribual,NA,NA,neither,no,yes,no,no,3369824,3371685
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,8,prien,positive,70_80,distractor,no,no,yes,no,3372705,3375110
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,9,gypass,NA,NA,neither,no,yes,no,no,3376129,3378855
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,10,strank,positive,70_80,paired_cs,no,yes,no,no,3379874,3382831
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,11,naptor,positive,90_10,paired_cs,no,yes,no,no,3383850,3385816
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,12,itplic,NA,NA,neither,no,no,yes,no,3386835,3389684
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,13,makan,positive,50_60,paired_cs,no,no,yes,no,3390704,3392127
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,14,itafy,positive,70_80,paired_cs,no,yes,no,no,3393146,3395231
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,15,craeky,negative,30_40,distractor,no,no,yes,no,3396251,3399095
