subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
101,EC_subj_only,exclusion,EC_subj_only,exclusion,0,roosle,positive,90_10,paired_cs,2209.bmp,2209.bmp,4220.bmp,2208.bmp,4622.bmp,7580.bmp,8496.bmp,no,no,no,no,no,no,yes,no,3261756,3269117
101,EC_subj_only,exclusion,EC_subj_only,exclusion,1,gypass,positive,NA,neither,none_correct,4220.bmp,7580.bmp,2900.2.bmp,2160.bmp,7350.bmp,5594.bmp,no,no,yes,no,no,no,no,no,3270142,3274672
101,EC_subj_only,exclusion,EC_subj_only,exclusion,2,coskie,negative,NA,neither,none_correct,9340.bmp,9050.bmp,9265.bmp,9102.bmp,2375.1.bmp,6020.bmp,no,no,no,yes,no,no,no,no,3275697,3279260
101,EC_subj_only,exclusion,EC_subj_only,exclusion,3,craeky,negative,70_80,paired_cs,8485.bmp,9400.bmp,9342.bmp,9500.bmp,9330.bmp,9182.bmp,8485.bmp,no,no,no,no,yes,no,no,no,3280285,3282284
101,EC_subj_only,exclusion,EC_subj_only,exclusion,4,guote,negative,90_10,distractor,none_correct,6020.bmp,9520.bmp,3300.bmp,9400.bmp,2053.bmp,9920.bmp,no,no,no,no,no,no,yes,no,3283308,3285618
101,EC_subj_only,exclusion,EC_subj_only,exclusion,5,altine,negative,70_80,paired_cs,9331.bmp,9331.bmp,6242.bmp,6311.bmp,9830.bmp,9220.bmp,9265.bmp,no,no,no,no,yes,no,no,no,3286643,3290427
101,EC_subj_only,exclusion,EC_subj_only,exclusion,6,fexony,negative,90_10,paired_cs,2750.bmp,2276.bmp,9560.bmp,6020.bmp,2750.bmp,9404.bmp,9920.bmp,no,no,no,yes,no,no,no,no,3291451,3294180
101,EC_subj_only,exclusion,EC_subj_only,exclusion,7,appobe,positive,NA,neither,none_correct,2091.bmp,2550.bmp,4606.bmp,8330.bmp,8420.bmp,5629.bmp,yes,no,no,no,no,no,no,no,3295205,3299319
101,EC_subj_only,exclusion,EC_subj_only,exclusion,8,yahio,negative,NA,neither,none_correct,3300.bmp,9265.bmp,2710.bmp,2141.bmp,9340.bmp,2276.bmp,no,no,no,no,yes,no,no,no,3300345,3303301
101,EC_subj_only,exclusion,EC_subj_only,exclusion,9,pevoke,positive,NA,neither,none_correct,1999.bmp,5994.bmp,2160.bmp,5594.bmp,8540.bmp,2070.bmp,no,no,no,yes,no,no,no,no,3304325,3308225
