subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
27,EC_subj_obj_corr,inclusion,0,corr_objective,cs29,1,first,90_10,no,no,positive,2160.bmp,makan,NA,100,50,2350,orikle,boity,sarary,makan,NA,NA,other_cs,unpaired,unpaired,current_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,1170582,1171485,1171588,1171691,1171744,1174094,NA,NA,1178027
27,EC_subj_obj_corr,inclusion,1,corr_objective,cs13,1,first,50_60,no,yes,positive,5831.bmp,fexony,maske_6.bmp,50,50,2400,beakem,fexony,evone,hicron,NA,NA,unpaired,current_cs,unpaired,other_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,1178171,1179074,1179177,1179230,1179283,1181683,NA,1183429,1191648
27,EC_subj_obj_corr,inclusion,2,subjective,cs2,1,first,30_40,yes,yes,negative,6530.bmp,NA,maske_11.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,1191771,1192675,1192779,1192822,1192875,1195285,1196800,NA,1201016
27,EC_subj_obj_corr,inclusion,3,subjective,cs4,1,first,30_40,no,yes,negative,9330.bmp,jolver,maske_9.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,1201151,1202055,1202158,1202201,1202254,1204664,1207163,NA,1208930
27,EC_subj_obj_corr,inclusion,4,corr_objective,cs17,1,first,50_60,no,yes,positive,7230.bmp,hicron,maske_7.bmp,60,50,2390,fexony,hicron,beakem,evone,NA,NA,other_cs,current_cs,unpaired,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,1209073,1209976,1210079,1210142,1210195,1212585,NA,1213949,1215804
27,EC_subj_obj_corr,inclusion,5,subjective,cs32,1,first,90_10,no,no,negative,6242.bmp,coline,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,1215970,1216873,1216976,1217079,1217132,1219482,NA,NA,1221303
27,EC_subj_obj_corr,inclusion,6,subjective,cs7,1,first,30_40,no,yes,positive,2791.bmp,vegom,maske_6.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,1221437,1222340,1222444,1222477,1222530,1224950,1227912,NA,1235410
27,EC_subj_obj_corr,inclusion,7,subjective,cs16,1,first,50_60,no,yes,negative,9007.bmp,teior,maske_1.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,1235552,1236456,1236559,1236622,1236676,1239066,1240821,NA,1243259
27,EC_subj_obj_corr,inclusion,8,corr_objective,cs18,1,first,50_60,no,yes,negative,6831.bmp,jinkup,maske_8.bmp,50,50,2400,jinkup,guote,yeomun,oacart,NA,NA,current_cs,unpaired,other_cs,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,1243403,1244306,1244410,1244464,1244517,1246917,NA,1248436,1250204
27,EC_subj_obj_corr,inclusion,9,corr_objective,cs34,1,first,90_10,no,no,negative,9404.bmp,obtfin,NA,90,50,2360,appobe,tavoo,obtfin,madjas,NA,NA,other_cs,unpaired,current_cs,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,1250365,1251268,1251371,1251464,1251517,1253877,NA,NA,1255245
27,EC_subj_obj_corr,inclusion,10,subjective,cs19,1,first,70_80,no,yes,positive,5994.bmp,parwax,maske_7.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,yes,no,NA,NA,NA,NA,NA,NA,1255398,1256302,1256405,1256478,1256531,1258911,1260207,NA,1265085
27,EC_subj_obj_corr,inclusion,11,subjective,cs20,1,first,70_80,no,yes,negative,9432.bmp,yahio,maske_12.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,1265239,1266142,1266245,1266328,1266381,1268752,1271343,NA,1279758
27,EC_subj_obj_corr,inclusion,12,subjective,cs28,1,first,90_10,no,no,negative,9331.bmp,itafy,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,1279919,1280822,1280925,1281028,1281081,1283431,NA,NA,1284958
27,EC_subj_obj_corr,inclusion,13,corr_objective,cs14,1,first,50_60,no,yes,negative,9041.bmp,yeomun,maske_7.bmp,50,50,2400,guote,oacart,jinkup,yeomun,NA,NA,unpaired,unpaired,other_cs,current_cs,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,1285102,1286005,1286108,1286161,1286214,1288614,NA,1292040,1296739
27,EC_subj_obj_corr,inclusion,14,corr_objective,cs22,1,first,70_80,no,yes,negative,7380.bmp,ceayon,maske_2.bmp,70,50,2380,parlic,tafta,ceayon,donrey,NA,NA,other_cs,unpaired,current_cs,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,1296893,1297796,1297899,1297972,1298025,1300405,NA,1302269,1305185
27,EC_subj_obj_corr,inclusion,15,subjective,cs15,1,first,50_60,no,yes,positive,1650.bmp,coskie,maske_5.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,1305328,1306231,1306334,1306397,1306450,1308840,1311040,NA,1315247
27,EC_subj_obj_corr,inclusion,16,corr_objective,cs10,1,first,30_40,no,yes,negative,2053.bmp,gigoro,maske_1.bmp,30,50,2420,minair,dowsal,gigoro,treati,NA,NA,unpaired,other_cs,current_cs,unpaired,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,1315380,1316283,1316386,1316419,1316472,1318892,NA,1320103,1323017
27,EC_subj_obj_corr,inclusion,17,corr_objective,cs25,1,first,70_80,no,yes,positive,2900.2.bmp,trelle,maske_6.bmp,70,50,2380,seork,trelle,pubio,clish,NA,NA,unpaired,current_cs,unpaired,other_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,1323179,1324082,1324186,1324259,1324312,1326693,NA,1328978,1331012
27,EC_subj_obj_corr,inclusion,18,subjective,cs31,1,first,90_10,no,no,positive,2091.bmp,symoan,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,1331172,1332075,1332178,1332281,1332335,1334685,NA,NA,1337191
27,EC_subj_obj_corr,inclusion,19,subjective,cs3,1,first,30_40,no,yes,positive,5629.bmp,hiatts,maske_9.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,1337334,1338237,1338340,1338383,1338436,1340846,1342213,NA,1348400
27,EC_subj_obj_corr,inclusion,20,subjective,cs8,1,first,30_40,no,yes,negative,9000.bmp,purdag,maske_2.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,1348533,1349436,1349539,1349582,1349635,1352046,1353523,NA,1357318
27,EC_subj_obj_corr,inclusion,21,subjective,cs23,1,first,70_80,no,yes,positive,7580.bmp,clerd,maske_6.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,1357498,1358401,1358505,1358578,1358631,1361011,1361921,NA,1363688
27,EC_subj_obj_corr,inclusion,22,corr_objective,cs26,1,first,70_80,no,yes,negative,2375.1.bmp,parlic,maske_9.bmp,70,50,2380,ceayon,tafta,parlic,donrey,NA,NA,other_cs,unpaired,current_cs,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,1363842,1364745,1364848,1364921,1364975,1367355,NA,1368570,1371571
27,EC_subj_obj_corr,inclusion,23,corr_objective,cs6,1,first,30_40,no,yes,negative,6838.bmp,dowsal,maske_5.bmp,40,50,2410,minair,treati,dowsal,gigoro,NA,NA,unpaired,unpaired,current_cs,other_cs,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,1371711,1372614,1372717,1372760,1372813,1375223,NA,1376433,1377942
27,EC_subj_obj_corr,inclusion,24,corr_objective,cs33,1,first,90_10,no,no,positive,2071.bmp,orikle,NA,100,50,2350,orikle,makan,boity,sarary,NA,NA,current_cs,other_cs,unpaired,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,1378103,1379006,1379109,1379212,1379265,1381615,NA,NA,1383135
27,EC_subj_obj_corr,inclusion,25,corr_objective,cs21,1,first,70_80,no,yes,positive,7350.bmp,clish,maske_4.bmp,70,50,2380,pubio,seork,clish,trelle,NA,NA,unpaired,unpaired,current_cs,other_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,1383288,1384191,1384294,1384367,1384420,1386800,NA,1388320,1390182
27,EC_subj_obj_corr,inclusion,26,subjective,cs27,1,first,90_10,no,no,positive,8080.bmp,tyorny,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,1390343,1391246,1391349,1391452,1391505,1393855,NA,NA,1395386
27,EC_subj_obj_corr,inclusion,27,corr_objective,cs30,1,first,90_10,no,no,negative,9500.bmp,appobe,NA,100,50,2350,tavoo,appobe,obtfin,madjas,NA,NA,unpaired,current_cs,other_cs,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,1395546,1396449,1396552,1396655,1396708,1399059,NA,NA,1400211
27,EC_subj_obj_corr,inclusion,28,subjective,cs1,1,first,30_40,yes,yes,positive,2070.bmp,NA,maske_11.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,1400334,1401237,1401340,1401384,1401437,1403847,1404833,NA,1407490
27,EC_subj_obj_corr,inclusion,29,corr_objective,cs9,1,first,30_40,no,yes,positive,1710.bmp,ribual,maske_10.bmp,30,50,2420,zillie,eyalt,punnot,ribual,NA,NA,unpaired,other_cs,unpaired,current_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,1407623,1408526,1408629,1408662,1408715,1411135,NA,1412352,1414036
27,EC_subj_obj_corr,inclusion,30,subjective,cs11,1,first,50_60,no,yes,positive,7330.bmp,cenbre,maske_5.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,1414180,1415084,1415187,1415240,1415293,1417693,1418678,NA,1422664
27,EC_subj_obj_corr,inclusion,31,subjective,cs12,1,first,50_60,no,yes,negative,8485.bmp,fangus,maske_4.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,1422808,1423711,1423815,1423878,1423931,1426321,1427236,NA,1429454
27,EC_subj_obj_corr,inclusion,32,corr_objective,cs5,1,first,30_40,no,yes,positive,5594.bmp,eyalt,maske_2.bmp,30,50,2420,punnot,eyalt,ribual,zillie,NA,NA,unpaired,current_cs,other_cs,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,1429588,1430491,1430594,1430627,1430680,1433100,NA,1434089,1435700
27,EC_subj_obj_corr,inclusion,33,subjective,cs24,1,first,70_80,no,yes,negative,6570.1.bmp,haraks,maske_7.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,1435853,1436756,1436860,1436943,1436996,1439366,1440661,NA,1447293
27,EC_subj_obj_corr,inclusion,34,corr_objective,cs22,1,second,70_80,no,yes,negative,7380.bmp,ceayon,maske_11.bmp,80,50,2370,tafta,donrey,ceayon,parlic,NA,NA,unpaired,unpaired,current_cs,other_cs,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,1447446,1448349,1448452,1448535,1448588,1450959,NA,1452714,1454406
27,EC_subj_obj_corr,inclusion,35,subjective,cs4,1,second,30_40,no,yes,negative,9400.bmp,jolver,maske_3.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,1454540,1455443,1455546,1455589,1455642,1458052,1459043,NA,1462366
27,EC_subj_obj_corr,inclusion,36,corr_objective,cs14,1,second,50_60,no,yes,negative,9050.bmp,yeomun,maske_10.bmp,60,50,2390,jinkup,oacart,yeomun,guote,NA,NA,other_cs,unpaired,current_cs,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,1462511,1463414,1463517,1463580,1463633,1466024,NA,1466787,1470192
27,EC_subj_obj_corr,inclusion,37,corr_objective,cs17,1,second,50_60,no,yes,positive,2150.bmp,hicron,maske_3.bmp,50,50,2400,beakem,hicron,fexony,evone,NA,NA,unpaired,current_cs,other_cs,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,1470336,1471243,1471346,1471400,1471453,1473853,NA,1475756,1477255
27,EC_subj_obj_corr,inclusion,38,subjective,cs23,1,second,70_80,no,yes,positive,2311.bmp,clerd,maske_9.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,1477408,1478311,1478414,1478488,1478541,1480921,1481985,NA,1484643
27,EC_subj_obj_corr,inclusion,39,subjective,cs19,1,second,70_80,no,yes,positive,8200.bmp,parwax,maske_6.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,1484796,1485700,1485804,1485877,1485930,1488310,1489804,NA,1491787
27,EC_subj_obj_corr,inclusion,40,subjective,cs16,1,second,50_60,no,yes,negative,9006.bmp,teior,maske_11.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,1491930,1492833,1492936,1492989,1493042,1495442,1497852,NA,1500937
27,EC_subj_obj_corr,inclusion,41,subjective,cs20,1,second,70_80,no,yes,negative,3550.bmp,yahio,maske_9.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,1501091,1501994,1502098,1502181,1502234,1504604,1506355,NA,1508134
27,EC_subj_obj_corr,inclusion,42,corr_objective,cs18,1,second,50_60,no,yes,negative,2750.bmp,jinkup,maske_7.bmp,50,50,2400,oacart,guote,yeomun,jinkup,NA,NA,unpaired,unpaired,other_cs,current_cs,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,1508285,1509188,1509291,1509344,1509397,1511797,NA,1512855,1514709
27,EC_subj_obj_corr,inclusion,43,subjective,cs15,1,second,50_60,no,yes,positive,1650.bmp,coskie,maske_8.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,yes,no,NA,NA,NA,NA,NA,NA,1514853,1515756,1515859,1515922,1515975,1518365,1519962,NA,1522394
27,EC_subj_obj_corr,inclusion,44,subjective,cs3,1,second,30_40,no,yes,positive,8330.bmp,hiatts,maske_7.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,1522536,1523439,1523543,1523576,1523629,1526049,1527561,NA,1529114
27,EC_subj_obj_corr,inclusion,45,subjective,cs27,1,second,90_10,no,no,positive,2050.bmp,tyorny,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,1529274,1530177,1530280,1530373,1530426,1532786,NA,NA,1533779
