subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
59,EC_subj_only,normal,EC_subj_only,normal,0,rutort,positive,90_10,paired_cs,yes,no,no,no,2694552,2698318
59,EC_subj_only,normal,EC_subj_only,normal,1,icecip,NA,NA,neither,no,no,no,yes,2699339,2703550
59,EC_subj_only,normal,EC_subj_only,normal,2,pevoke,NA,NA,neither,no,no,no,yes,2704572,2706568
59,EC_subj_only,normal,EC_subj_only,normal,3,avouco,NA,NA,neither,no,no,no,yes,2707588,2709247
59,EC_subj_only,normal,EC_subj_only,normal,4,dowsal,NA,NA,neither,no,no,yes,no,2710268,2711933
59,EC_subj_only,normal,EC_subj_only,normal,5,gigoro,NA,NA,neither,no,yes,no,no,2712952,2715064
59,EC_subj_only,normal,EC_subj_only,normal,6,fangus,NA,NA,neither,no,no,yes,no,2716083,2718202
59,EC_subj_only,normal,EC_subj_only,normal,7,ordit,negative,50_60,paired_cs,yes,no,no,no,2719222,2722329
59,EC_subj_only,normal,EC_subj_only,normal,8,obeac,positive,90_10,paired_cs,no,no,yes,no,2723348,2724906
59,EC_subj_only,normal,EC_subj_only,normal,9,sepah,NA,NA,neither,no,no,yes,no,2725926,2728819
59,EC_subj_only,normal,EC_subj_only,normal,10,sarary,NA,NA,neither,no,no,yes,no,2729838,2731954
59,EC_subj_only,normal,EC_subj_only,normal,11,babit,positive,30_40,paired_cs,no,no,no,yes,2732974,2734979
59,EC_subj_only,normal,EC_subj_only,normal,12,yeomun,NA,NA,neither,no,no,no,yes,2735999,2737551
59,EC_subj_only,normal,EC_subj_only,normal,13,guote,negative,30_40,paired_cs,no,yes,no,no,2738570,2740799
59,EC_subj_only,normal,EC_subj_only,normal,14,madjas,negative,50_60,paired_cs,no,no,yes,no,2741818,2743586
59,EC_subj_only,normal,EC_subj_only,normal,15,yained,positive,30_40,paired_cs,yes,no,no,no,2744605,2746274
59,EC_subj_only,normal,EC_subj_only,normal,16,pubio,NA,NA,neither,no,no,yes,no,2747294,2748750
59,EC_subj_only,normal,EC_subj_only,normal,17,casteg,NA,NA,neither,no,no,yes,no,2749770,2750995
59,EC_subj_only,normal,EC_subj_only,normal,18,prien,NA,NA,neither,no,no,no,yes,2752015,2754244
59,EC_subj_only,normal,EC_subj_only,normal,19,piend,negative,30_40,paired_cs,no,no,yes,no,2755263,2757265
59,EC_subj_only,normal,EC_subj_only,normal,20,hiatts,negative,50_60,paired_cs,no,no,yes,no,2758284,2760061
59,EC_subj_only,normal,EC_subj_only,normal,21,itplic,NA,NA,neither,no,no,yes,no,2761080,2762422
59,EC_subj_only,normal,EC_subj_only,normal,22,strank,negative,50_60,paired_cs,no,no,no,yes,2763441,2765323
59,EC_subj_only,normal,EC_subj_only,normal,23,oacart,NA,NA,neither,yes,no,no,no,2766342,2769233
59,EC_subj_only,normal,EC_subj_only,normal,24,jolver,positive,70_80,paired_cs,no,yes,no,no,2770252,2771698
59,EC_subj_only,normal,EC_subj_only,normal,25,twavel,positive,50_60,paired_cs,no,no,yes,no,2772717,2774384
59,EC_subj_only,normal,EC_subj_only,normal,26,ceayon,negative,90_10,paired_cs,yes,no,no,no,2775403,2776965
59,EC_subj_only,normal,EC_subj_only,normal,27,parlic,NA,NA,neither,no,no,yes,no,2777984,2779546
59,EC_subj_only,normal,EC_subj_only,normal,28,altine,negative,90_10,paired_cs,no,no,no,yes,2780565,2782231
59,EC_subj_only,normal,EC_subj_only,normal,29,ankoe,NA,NA,neither,no,no,yes,no,2783250,2784698
