subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
17,EC_only,exclusion,EC_only,exclusion,0,gypass,NA,NA,neither,no,no,no,yes,2957091,2968759
17,EC_only,exclusion,EC_only,exclusion,1,orikle,positive,70_80,paired_cs,no,no,yes,no,2969779,2978324
17,EC_only,exclusion,EC_only,exclusion,2,altine,negative,70_80,paired_cs,no,no,yes,no,2979344,2982254
17,EC_only,exclusion,EC_only,exclusion,3,palpid,NA,NA,neither,no,no,no,yes,2983273,2987063
17,EC_only,exclusion,EC_only,exclusion,4,hesire,positive,30_40,paired_cs,no,no,no,yes,2988086,2991318
17,EC_only,exclusion,EC_only,exclusion,5,unuoll,negative,90_10,paired_cs,no,yes,no,no,2992337,2995474
17,EC_only,exclusion,EC_only,exclusion,6,styla,NA,NA,neither,no,no,yes,no,2996493,3000827
17,EC_only,exclusion,EC_only,exclusion,7,peush,NA,NA,neither,no,no,yes,no,3001846,3003465
17,EC_only,exclusion,EC_only,exclusion,8,clish,NA,NA,neither,no,no,no,yes,3004484,3007077
17,EC_only,exclusion,EC_only,exclusion,9,parlic,positive,70_80,paired_cs,no,yes,no,no,3008097,3010371
17,EC_only,exclusion,EC_only,exclusion,10,roosle,NA,NA,neither,no,no,no,yes,3011390,3013560
17,EC_only,exclusion,EC_only,exclusion,11,tavoo,positive,70_80,paired_cs,no,no,no,yes,3014579,3016198
17,EC_only,exclusion,EC_only,exclusion,12,pevoke,negative,50_60,paired_cs,no,no,no,yes,3017219,3022392
17,EC_only,exclusion,EC_only,exclusion,13,twavel,NA,NA,neither,no,no,no,yes,3023411,3025465
17,EC_only,exclusion,EC_only,exclusion,14,fexony,positive,50_60,paired_cs,no,no,yes,no,3026484,3027892
17,EC_only,exclusion,EC_only,exclusion,15,treati,NA,NA,neither,no,no,yes,no,3028911,3030859
17,EC_only,exclusion,EC_only,exclusion,16,donrey,NA,NA,neither,yes,no,no,no,3031878,3034916
17,EC_only,exclusion,EC_only,exclusion,17,ankoe,NA,NA,neither,no,no,no,yes,3035935,3037776
17,EC_only,exclusion,EC_only,exclusion,18,punnot,NA,NA,neither,no,no,no,yes,3038795,3042574
17,EC_only,exclusion,EC_only,exclusion,19,obeac,NA,NA,neither,no,no,yes,no,3043593,3047269
17,EC_only,exclusion,EC_only,exclusion,20,babit,positive,90_10,paired_cs,yes,no,no,no,3048288,3050132
17,EC_only,exclusion,EC_only,exclusion,21,beakem,NA,NA,neither,no,no,no,yes,3051151,3052667
17,EC_only,exclusion,EC_only,exclusion,22,voual,negative,50_60,paired_cs,no,yes,no,no,3053686,3055315
17,EC_only,exclusion,EC_only,exclusion,23,pubio,negative,70_80,paired_cs,no,no,no,yes,3056334,3057748
17,EC_only,exclusion,EC_only,exclusion,24,ceayon,negative,50_60,paired_cs,no,no,no,yes,3058767,3064072
17,EC_only,exclusion,EC_only,exclusion,25,appobe,positive,50_60,paired_cs,no,no,no,yes,3065091,3066170
17,EC_only,exclusion,EC_only,exclusion,26,tyorny,NA,NA,neither,no,no,no,yes,3067189,3068909
17,EC_only,exclusion,EC_only,exclusion,27,chnap,negative,90_10,paired_cs,no,yes,no,no,3069929,3071772
17,EC_only,exclusion,EC_only,exclusion,28,eyalt,positive,30_40,paired_cs,no,no,yes,no,3072791,3074635
17,EC_only,exclusion,EC_only,exclusion,29,fusia,NA,NA,neither,no,no,no,yes,3075654,3077378
17,EC_only,exclusion,EC_only,exclusion,30,craeky,negative,50_60,paired_cs,no,no,no,yes,3078397,3079582
17,EC_only,exclusion,EC_only,exclusion,31,madjas,negative,30_40,paired_cs,no,no,no,yes,3080601,3081788
17,EC_only,exclusion,EC_only,exclusion,32,piend,NA,NA,neither,no,no,no,yes,3082807,3084106
17,EC_only,exclusion,EC_only,exclusion,33,haraks,negative,30_40,paired_cs,yes,no,no,no,3085125,3088135
17,EC_only,exclusion,EC_only,exclusion,34,guote,positive,90_10,paired_cs,yes,no,no,no,3089154,3090340
17,EC_only,exclusion,EC_only,exclusion,35,casteg,NA,NA,neither,no,no,yes,no,3091359,3093524
17,EC_only,exclusion,EC_only,exclusion,36,icecip,NA,NA,neither,no,no,no,yes,3094544,3097574
17,EC_only,exclusion,EC_only,exclusion,37,symoan,NA,NA,neither,no,no,yes,no,3098593,3100104
17,EC_only,exclusion,EC_only,exclusion,38,coline,NA,NA,neither,no,no,yes,no,3101123,3102311
17,EC_only,exclusion,EC_only,exclusion,39,prien,NA,NA,neither,yes,no,no,no,3103330,3106366
17,EC_only,exclusion,EC_only,exclusion,40,seork,positive,90_10,paired_cs,yes,no,no,no,3107385,3109674
17,EC_only,exclusion,EC_only,exclusion,41,oltar,NA,NA,neither,no,no,no,yes,3110694,3112747
17,EC_only,exclusion,EC_only,exclusion,42,ordit,NA,NA,neither,no,yes,no,no,3113766,3115602
17,EC_only,exclusion,EC_only,exclusion,43,fasyia,NA,NA,neither,no,no,yes,no,3116622,3119436
17,EC_only,exclusion,EC_only,exclusion,44,seloom,NA,NA,neither,no,no,no,yes,3120455,3123161
17,EC_only,exclusion,EC_only,exclusion,45,spanal,NA,NA,neither,no,yes,no,no,3124180,3126449
17,EC_only,exclusion,EC_only,exclusion,46,vegom,negative,30_40,paired_cs,no,yes,no,no,3127468,3130376
17,EC_only,exclusion,EC_only,exclusion,47,lescry,negative,90_10,paired_cs,no,yes,no,no,3131395,3133232
17,EC_only,exclusion,EC_only,exclusion,48,hicron,negative,90_10,paired_cs,no,yes,no,no,3134251,3135443
17,EC_only,exclusion,EC_only,exclusion,49,parwax,NA,NA,neither,no,no,yes,no,3136462,3138409
17,EC_only,exclusion,EC_only,exclusion,50,tafta,NA,NA,neither,no,no,no,yes,3139428,3141486
17,EC_only,exclusion,EC_only,exclusion,51,yahio,negative,70_80,paired_cs,no,yes,no,no,3142506,3145637
17,EC_only,exclusion,EC_only,exclusion,52,poieen,NA,NA,neither,no,no,no,yes,3146656,3148396
17,EC_only,exclusion,EC_only,exclusion,53,lobee,NA,NA,neither,no,no,no,yes,3149415,3150923
17,EC_only,exclusion,EC_only,exclusion,54,avouco,NA,NA,neither,no,no,no,yes,3151942,3153986
17,EC_only,exclusion,EC_only,exclusion,55,oacart,positive,30_40,paired_cs,no,no,no,yes,3155005,3156947
17,EC_only,exclusion,EC_only,exclusion,56,gigoro,negative,70_80,paired_cs,yes,no,no,no,3157966,3162499
17,EC_only,exclusion,EC_only,exclusion,57,purdag,positive,50_60,paired_cs,no,no,no,yes,3163518,3165356
17,EC_only,exclusion,EC_only,exclusion,58,bokine,positive,50_60,paired_cs,no,no,no,yes,3166375,3167779
17,EC_only,exclusion,EC_only,exclusion,59,zillie,NA,NA,neither,no,no,no,yes,3168798,3170201
17,EC_only,exclusion,EC_only,exclusion,60,dowsal,NA,NA,neither,no,no,no,yes,3171220,3173059
17,EC_only,exclusion,EC_only,exclusion,61,ribual,NA,NA,neither,no,no,no,yes,3174078,3177413
17,EC_only,exclusion,EC_only,exclusion,62,oureen,negative,30_40,paired_cs,no,no,no,yes,3178433,3180696
17,EC_only,exclusion,EC_only,exclusion,63,evone,NA,NA,neither,no,no,no,yes,3181715,3186759
17,EC_only,exclusion,EC_only,exclusion,64,rutort,NA,NA,neither,no,yes,no,no,3187778,3194775
17,EC_only,exclusion,EC_only,exclusion,65,strank,positive,90_10,paired_cs,no,yes,no,no,3195794,3197955
17,EC_only,exclusion,EC_only,exclusion,66,itafy,NA,NA,neither,no,no,no,yes,3198974,3200495
17,EC_only,exclusion,EC_only,exclusion,67,trelle,positive,30_40,paired_cs,no,no,no,yes,3201514,3202380
17,EC_only,exclusion,EC_only,exclusion,68,boity,positive,70_80,paired_cs,no,no,no,yes,3203399,3205669
17,EC_only,exclusion,EC_only,exclusion,69,sarary,NA,NA,neither,no,no,no,yes,3206688,3207656
