subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
18,EC_only,exclusion,EC_only,exclusion,0,makan,positive,30_40,paired_cs,yes,no,no,no,2346613,2349651
18,EC_only,exclusion,EC_only,exclusion,1,tyorny,positive,50_60,paired_cs,no,yes,no,no,2350671,2352295
18,EC_only,exclusion,EC_only,exclusion,2,clerd,positive,30_40,paired_cs,yes,no,no,no,2353314,2355051
18,EC_only,exclusion,EC_only,exclusion,3,unuoll,positive,90_10,paired_cs,no,yes,no,no,2356070,2357469
18,EC_only,exclusion,EC_only,exclusion,4,ribual,NA,NA,neither,no,yes,no,no,2358491,2359895
18,EC_only,exclusion,EC_only,exclusion,5,fusia,negative,70_80,paired_cs,no,yes,no,no,2360914,2361886
18,EC_only,exclusion,EC_only,exclusion,6,cenbre,NA,NA,neither,yes,no,no,no,2362905,2364534
18,EC_only,exclusion,EC_only,exclusion,7,teior,NA,NA,neither,no,yes,no,no,2365554,2366956
18,EC_only,exclusion,EC_only,exclusion,8,clish,NA,NA,neither,no,yes,no,no,2367979,2370576
18,EC_only,exclusion,EC_only,exclusion,9,prien,negative,50_60,paired_cs,yes,no,no,no,2371595,2373650
18,EC_only,exclusion,EC_only,exclusion,10,ordit,NA,NA,neither,no,no,no,yes,2374670,2377935
18,EC_only,exclusion,EC_only,exclusion,11,eyalt,NA,NA,neither,no,yes,no,no,2378954,2381450
18,EC_only,exclusion,EC_only,exclusion,12,hesire,positive,30_40,paired_cs,no,no,no,yes,2382469,2384651
18,EC_only,exclusion,EC_only,exclusion,13,icecip,NA,NA,neither,no,yes,no,no,2385671,2387624
18,EC_only,exclusion,EC_only,exclusion,14,jinkup,NA,NA,neither,no,no,no,yes,2388643,2391570
18,EC_only,exclusion,EC_only,exclusion,15,seork,NA,NA,neither,no,yes,no,no,2392589,2393887
18,EC_only,exclusion,EC_only,exclusion,16,parwax,negative,30_40,paired_cs,no,yes,no,no,2394906,2399439
18,EC_only,exclusion,EC_only,exclusion,17,gigoro,negative,90_10,paired_cs,no,yes,no,no,2400458,2402720
18,EC_only,exclusion,EC_only,exclusion,18,obeac,negative,70_80,paired_cs,no,yes,no,no,2403739,2404929
18,EC_only,exclusion,EC_only,exclusion,19,itplic,negative,30_40,paired_cs,no,yes,no,no,2405948,2407898
18,EC_only,exclusion,EC_only,exclusion,20,oureen,NA,NA,neither,no,yes,no,no,2408917,2410330
18,EC_only,exclusion,EC_only,exclusion,21,coskie,positive,50_60,paired_cs,no,yes,no,no,2411349,2412432
18,EC_only,exclusion,EC_only,exclusion,22,naptor,NA,NA,neither,no,yes,no,no,2413452,2414858
18,EC_only,exclusion,EC_only,exclusion,23,bokine,NA,NA,neither,no,no,no,yes,2415877,2417502
18,EC_only,exclusion,EC_only,exclusion,24,roosle,positive,70_80,paired_cs,yes,no,no,no,2418522,2421122
18,EC_only,exclusion,EC_only,exclusion,25,craeky,NA,NA,neither,yes,no,no,no,2422141,2424191
18,EC_only,exclusion,EC_only,exclusion,26,styla,negative,50_60,paired_cs,yes,no,no,no,2425210,2426504
18,EC_only,exclusion,EC_only,exclusion,27,chnap,positive,70_80,paired_cs,yes,no,no,no,2427524,2428499
18,EC_only,exclusion,EC_only,exclusion,28,tavoo,NA,NA,neither,no,no,yes,no,2429518,2431034
18,EC_only,exclusion,EC_only,exclusion,29,obtfin,NA,NA,neither,no,no,yes,no,2432053,2433354
18,EC_only,exclusion,EC_only,exclusion,30,seloom,negative,70_80,paired_cs,yes,no,no,no,2434374,2435785
18,EC_only,exclusion,EC_only,exclusion,31,guote,negative,90_10,paired_cs,no,yes,no,no,2436805,2438650
18,EC_only,exclusion,EC_only,exclusion,32,pevoke,NA,NA,neither,no,yes,no,no,2439669,2440861
18,EC_only,exclusion,EC_only,exclusion,33,poieen,NA,NA,neither,yes,no,no,no,2441880,2443282
18,EC_only,exclusion,EC_only,exclusion,34,cocox,negative,30_40,paired_cs,no,no,no,yes,2444301,2446146
18,EC_only,exclusion,EC_only,exclusion,35,hicron,negative,50_60,paired_cs,no,no,no,yes,2447165,2448251
18,EC_only,exclusion,EC_only,exclusion,36,lescry,NA,NA,neither,no,no,no,yes,2449271,2450138
18,EC_only,exclusion,EC_only,exclusion,37,oltar,positive,90_10,paired_cs,yes,no,no,no,2451157,2452674
18,EC_only,exclusion,EC_only,exclusion,38,teutos,positive,70_80,paired_cs,yes,no,no,no,2453693,2454342
18,EC_only,exclusion,EC_only,exclusion,39,fasyia,NA,NA,neither,yes,no,no,no,2455361,2456227
18,EC_only,exclusion,EC_only,exclusion,40,orikle,NA,NA,neither,no,no,yes,no,2457246,2458658
18,EC_only,exclusion,EC_only,exclusion,41,sarary,negative,90_10,paired_cs,no,no,no,yes,2459677,2461082
18,EC_only,exclusion,EC_only,exclusion,42,yeomun,NA,NA,neither,no,no,no,yes,2462102,2463401
18,EC_only,exclusion,EC_only,exclusion,43,piend,NA,NA,neither,no,no,no,yes,2464420,2466045
18,EC_only,exclusion,EC_only,exclusion,44,madjas,NA,NA,neither,no,no,no,yes,2467064,2468686
18,EC_only,exclusion,EC_only,exclusion,45,fexony,NA,NA,neither,yes,no,no,no,2469705,2471223
18,EC_only,exclusion,EC_only,exclusion,46,jolver,NA,NA,neither,no,yes,no,no,2472242,2473981
18,EC_only,exclusion,EC_only,exclusion,47,hiatts,NA,NA,neither,no,yes,no,no,2475000,2476083
18,EC_only,exclusion,EC_only,exclusion,48,rutort,positive,30_40,paired_cs,no,no,no,yes,2477102,2479160
18,EC_only,exclusion,EC_only,exclusion,49,zillie,positive,90_10,paired_cs,no,no,no,yes,2480179,2481478
18,EC_only,exclusion,EC_only,exclusion,50,peush,NA,NA,neither,yes,no,no,no,2482497,2484120
18,EC_only,exclusion,EC_only,exclusion,51,haraks,NA,NA,neither,no,no,no,yes,2485139,2486874
18,EC_only,exclusion,EC_only,exclusion,52,palpid,NA,NA,neither,no,no,no,yes,2487893,2489192
18,EC_only,exclusion,EC_only,exclusion,53,boity,positive,90_10,paired_cs,no,no,no,yes,2490211,2492800
18,EC_only,exclusion,EC_only,exclusion,54,twavel,negative,50_60,paired_cs,no,yes,no,no,2493819,2496096
18,EC_only,exclusion,EC_only,exclusion,55,trelle,positive,50_60,paired_cs,no,yes,no,no,2497115,2498088
18,EC_only,exclusion,EC_only,exclusion,56,punnot,NA,NA,neither,yes,no,no,no,2499107,2500844
18,EC_only,exclusion,EC_only,exclusion,57,oacart,NA,NA,neither,no,no,no,yes,2501863,2503596
18,EC_only,exclusion,EC_only,exclusion,58,dowsal,positive,50_60,paired_cs,no,no,no,yes,2504615,2505807
18,EC_only,exclusion,EC_only,exclusion,59,sepah,NA,NA,neither,no,no,no,yes,2506826,2508015
18,EC_only,exclusion,EC_only,exclusion,60,spanal,NA,NA,neither,no,no,no,yes,2509034,2510022
18,EC_only,exclusion,EC_only,exclusion,61,voual,positive,70_80,paired_cs,no,yes,no,no,2511041,2512668
18,EC_only,exclusion,EC_only,exclusion,62,treati,negative,30_40,paired_cs,no,yes,no,no,2513687,2514443
18,EC_only,exclusion,EC_only,exclusion,63,vegom,negative,90_10,paired_cs,no,yes,no,no,2515462,2516436
18,EC_only,exclusion,EC_only,exclusion,64,coline,NA,NA,neither,no,yes,no,no,2517455,2518540
18,EC_only,exclusion,EC_only,exclusion,65,ankoe,NA,NA,neither,yes,no,no,no,2519560,2520534
18,EC_only,exclusion,EC_only,exclusion,66,ceayon,NA,NA,neither,yes,no,no,no,2521553,2522850
18,EC_only,exclusion,EC_only,exclusion,67,funery,NA,NA,neither,yes,no,no,no,2523870,2526355
18,EC_only,exclusion,EC_only,exclusion,68,symoan,NA,NA,neither,yes,no,no,no,2527374,2528354
18,EC_only,exclusion,EC_only,exclusion,69,beakem,NA,NA,neither,no,yes,no,no,2529373,2530673
18,EC_only,exclusion,EC_only,exclusion,70,appobe,negative,70_80,paired_cs,no,yes,no,no,2531693,2532557
18,EC_only,exclusion,EC_only,exclusion,71,casteg,NA,NA,neither,no,yes,no,no,2533576,2534879
