subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
118,EC_subj_obj_corr,normal,0,corr_objective,cs14,1,first,50_60,no,yes,negative,9830.bmp,fangus,maske_6.bmp,60,50,2390,boity,fangus,coneoy,symoan,NA,NA,unpaired,current_cs,unpaired,other_cs,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,545221,546124,546227,546290,546343,548733,NA,552185,556755
118,EC_subj_obj_corr,normal,1,corr_objective,cs21,1,first,70_80,no,yes,positive,1463.bmp,craeky,maske_10.bmp,70,50,2380,craeky,sarary,itplic,fexony,NA,NA,current_cs,unpaired,other_cs,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,556911,557814,557917,557990,558043,560423,NA,562309,564052
118,EC_subj_obj_corr,normal,2,subjective,cs23,1,first,70_80,no,yes,positive,4606.bmp,yahio,maske_5.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,564207,565110,565213,565296,565349,567719,569292,NA,574115
118,EC_subj_obj_corr,normal,3,subjective,cs15,1,first,50_60,no,yes,positive,2208.bmp,gypass,maske_10.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,574260,575164,575267,575330,575383,577773,578879,NA,582557
118,EC_subj_obj_corr,normal,4,subjective,cs28,1,first,90_10,no,no,negative,2053.bmp,twavel,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,582748,583652,583755,583848,583901,586261,NA,NA,588245
118,EC_subj_obj_corr,normal,5,subjective,cs4,1,first,30_40,no,yes,negative,3220.bmp,piend,maske_7.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,588380,589283,589386,589429,589482,591892,592915,NA,596367
118,EC_subj_obj_corr,normal,6,corr_objective,cs22,1,first,70_80,no,yes,negative,9630.bmp,evone,maske_3.bmp,70,50,2380,evone,tafta,punnot,fusia,NA,NA,current_cs,other_cs,unpaired,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,596522,597425,597528,597601,597654,600034,NA,600832,602121
118,EC_subj_obj_corr,normal,7,subjective,cs31,1,first,90_10,no,no,positive,2040.bmp,madjas,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,602286,603189,603292,603395,603448,605798,NA,NA,607538
118,EC_subj_obj_corr,normal,8,corr_objective,cs13,1,first,50_60,no,yes,positive,2071.bmp,cocox,maske_5.bmp,60,50,2390,oureen,lobee,cocox,hicron,NA,NA,other_cs,unpaired,current_cs,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,607684,608588,608691,608754,608807,611197,NA,612222,614708
118,EC_subj_obj_corr,normal,9,subjective,cs2,1,first,30_40,yes,yes,negative,2276.bmp,NA,maske_10.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,614841,615744,615847,615890,615943,618353,619380,NA,621687
118,EC_subj_obj_corr,normal,10,corr_objective,cs26,1,first,70_80,no,yes,negative,9432.bmp,tafta,maske_4.bmp,70,50,2380,fusia,tafta,punnot,evone,NA,NA,unpaired,current_cs,unpaired,other_cs,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,621845,622748,622851,622924,622977,625357,NA,626856,628234
118,EC_subj_obj_corr,normal,11,subjective,cs11,1,first,50_60,no,yes,positive,2091.bmp,oltar,maske_1.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,628388,629291,629394,629447,629500,631900,634035,NA,637746
118,EC_subj_obj_corr,normal,12,subjective,cs19,1,first,70_80,no,yes,positive,8501.bmp,itafy,maske_1.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,637903,638806,638909,638982,639035,641415,642285,NA,645295
118,EC_subj_obj_corr,normal,13,corr_objective,cs29,1,first,90_10,no,no,positive,2550.bmp,obtfin,NA,100,50,2350,seloom,obtfin,yeomun,purdag,NA,NA,other_cs,current_cs,unpaired,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,645467,646371,646474,646577,646630,648980,NA,NA,649698
118,EC_subj_obj_corr,normal,14,corr_objective,cs33,1,first,90_10,no,no,positive,8420.bmp,seloom,NA,100,50,2350,obtfin,yeomun,seloom,purdag,NA,NA,other_cs,unpaired,current_cs,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,649863,650767,650870,650973,651026,653376,NA,NA,654634
118,EC_subj_obj_corr,normal,15,subjective,cs20,1,first,70_80,no,yes,negative,9182.bmp,orikle,maske_7.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,654798,655701,655804,655887,655940,658310,659417,NA,661499
118,EC_subj_obj_corr,normal,16,corr_objective,cs10,1,first,30_40,no,yes,negative,9330.bmp,beakem,maske_5.bmp,30,50,2420,beakem,icecip,babit,tyorny,NA,NA,current_cs,unpaired,unpaired,other_cs,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,661634,662538,662641,662674,662727,665147,NA,665933,667958
118,EC_subj_obj_corr,normal,17,corr_objective,cs18,1,first,50_60,no,yes,negative,9430.bmp,symoan,maske_8.bmp,50,50,2400,boity,fangus,symoan,coneoy,NA,NA,unpaired,other_cs,current_cs,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,668105,669008,669111,669164,669217,671617,NA,672408,674541
