subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
116,EC_subj_only,exclusion,EC_subj_only,exclusion,0,fusia,positive,50_60,paired_cs,2070.bmp,4220.bmp,7230.bmp,5994.bmp,7330.bmp,2070.bmp,1463.bmp,no,no,no,no,yes,no,no,no,3690247,3699063
116,EC_subj_only,exclusion,EC_subj_only,exclusion,1,dowsal,positive,50_60,paired_cs,2340.bmp,8501.bmp,2660.bmp,2311.bmp,2208.bmp,2340.bmp,7230.bmp,no,no,yes,no,no,no,no,no,3700088,3706208
116,EC_subj_only,exclusion,EC_subj_only,exclusion,2,obeac,negative,30_40,paired_cs,9430.bmp,6311.bmp,9220.bmp,9430.bmp,3300.bmp,9041.bmp,9400.bmp,no,no,no,no,no,no,yes,no,3707233,3712950
116,EC_subj_only,exclusion,EC_subj_only,exclusion,3,peush,positive,NA,neither,none_correct,7470.bmp,8190.bmp,2091.bmp,2080.bmp,2070.bmp,5910.bmp,no,no,no,no,no,no,yes,no,3713974,3721322
116,EC_subj_only,exclusion,EC_subj_only,exclusion,4,voual,negative,70_80,paired_cs,2900.bmp,9342.bmp,2900.bmp,9400.bmp,1525.bmp,8485.bmp,2375.1.bmp,no,yes,no,no,no,no,no,no,3722346,3730650
116,EC_subj_only,exclusion,EC_subj_only,exclusion,5,minair,negative,NA,neither,none_correct,9404.bmp,9435.bmp,9280.bmp,9006.bmp,2710.bmp,9561.bmp,no,no,no,no,no,no,no,yes,3731676,3735617
116,EC_subj_only,exclusion,EC_subj_only,exclusion,6,funery,positive,70_80,distractor,none_correct,8370.bmp,1463.bmp,2040.bmp,2340.bmp,8200.bmp,5830.bmp,no,no,no,no,no,no,yes,no,3736644,3744316
116,EC_subj_only,exclusion,EC_subj_only,exclusion,7,coneoy,negative,30_40,paired_cs,9432.bmp,9007.bmp,9432.bmp,9920.bmp,7380.bmp,6020.bmp,9102.bmp,yes,no,no,no,no,no,no,no,3745340,3748984
116,EC_subj_only,exclusion,EC_subj_only,exclusion,8,itplic,negative,70_80,distractor,none_correct,9400.bmp,9830.bmp,2141.bmp,9220.bmp,9421.bmp,2375.1.bmp,no,no,no,no,no,no,no,yes,3750008,3754491
116,EC_subj_only,exclusion,EC_subj_only,exclusion,9,coskie,negative,NA,neither,none_correct,9050.bmp,2710.bmp,6570.1.bmp,9500.bmp,9830.bmp,2750.bmp,no,no,no,no,no,no,no,yes,3755516,3759457
116,EC_subj_only,exclusion,EC_subj_only,exclusion,10,lobee,positive,NA,neither,none_correct,2150.bmp,7350.bmp,4606.bmp,1710.bmp,2209.bmp,5830.bmp,no,no,no,no,no,no,yes,no,3760481,3765664
116,EC_subj_only,exclusion,EC_subj_only,exclusion,11,naptor,positive,90_10,distractor,none_correct,8420.bmp,5594.bmp,2150.bmp,7470.bmp,2791.bmp,2071.bmp,no,no,no,no,no,no,no,yes,3766688,3772084
116,EC_subj_only,exclusion,EC_subj_only,exclusion,12,zillie,negative,NA,neither,none_correct,9630.bmp,9500.bmp,6555.bmp,9560.bmp,9265.bmp,6570.1.bmp,no,no,no,no,no,no,no,yes,3773108,3777052
116,EC_subj_only,exclusion,EC_subj_only,exclusion,13,haraks,negative,90_10,paired_cs,9421.bmp,9041.bmp,9435.bmp,9421.bmp,9520.bmp,9182.bmp,2900.bmp,no,no,yes,no,no,no,no,no,3778076,3783063
116,EC_subj_only,exclusion,EC_subj_only,exclusion,14,roosle,positive,90_10,paired_cs,7470.bmp,2311.bmp,5629.bmp,2057.bmp,2208.bmp,8470.bmp,7470.bmp,no,no,yes,no,no,no,no,no,3784088,3792722
116,EC_subj_only,exclusion,EC_subj_only,exclusion,15,donrey,positive,70_80,paired_cs,8470.bmp,8420.bmp,1440.bmp,8080.bmp,2791.bmp,2091.bmp,8470.bmp,no,no,no,no,no,yes,no,no,3793746,3796251
116,EC_subj_only,exclusion,EC_subj_only,exclusion,16,hiatts,negative,NA,neither,none_correct,9500.bmp,2750.bmp,9265.bmp,9561.bmp,1525.bmp,3550.bmp,no,no,no,no,no,no,no,yes,3797275,3800822
116,EC_subj_only,exclusion,EC_subj_only,exclusion,17,itafy,positive,NA,neither,none_correct,4220.bmp,2209.bmp,2208.bmp,2091.bmp,5831.bmp,1710.bmp,no,no,no,no,no,no,no,yes,3801846,3806828
116,EC_subj_only,exclusion,EC_subj_only,exclusion,18,treati,negative,NA,neither,none_correct,6242.bmp,9561.bmp,9050.bmp,9000.bmp,9331.bmp,9432.bmp,no,no,no,no,no,no,yes,no,3807852,3817627
116,EC_subj_only,exclusion,EC_subj_only,exclusion,19,bokine,negative,30_40,paired_cs,9041.bmp,9435.bmp,6530.bmp,9630.bmp,9041.bmp,2053.bmp,2276.bmp,no,no,no,no,no,yes,no,no,3818652,3824772
116,EC_subj_only,exclusion,EC_subj_only,exclusion,20,teior,positive,30_40,paired_cs,8540.bmp,8540.bmp,7470.bmp,8200.bmp,2040.bmp,5910.bmp,2209.bmp,no,no,no,no,no,no,yes,no,3825797,3832663
116,EC_subj_only,exclusion,EC_subj_only,exclusion,21,parlic,negative,NA,neither,none_correct,9920.bmp,9404.bmp,9007.bmp,9520.bmp,9006.bmp,3300.bmp,no,no,no,no,no,no,no,yes,3833687,3838664
116,EC_subj_only,exclusion,EC_subj_only,exclusion,22,unuoll,positive,NA,neither,none_correct,5910.bmp,5629.bmp,8496.bmp,1463.bmp,2040.bmp,2058.bmp,no,no,no,no,no,no,no,yes,3839689,3841991
116,EC_subj_only,exclusion,EC_subj_only,exclusion,23,parwax,negative,50_60,paired_cs,6311.bmp,9050.bmp,2053.bmp,6311.bmp,3300.bmp,9220.bmp,9330.bmp,no,no,yes,no,no,no,no,no,3843015,3849035
