subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
21,EC_only,exclusion,EC_only,exclusion,0,ribual,positive,50_60,paired_cs,3,1,no,yes,2407647,2422418
21,EC_only,exclusion,EC_only,exclusion,1,pevoke,positive,90_10,paired_cs,3,1,no,yes,2423446,2427342
21,EC_only,exclusion,EC_only,exclusion,2,yeomun,positive,90_10,paired_cs,3,1,yes,no,2428371,2429596
21,EC_only,exclusion,EC_only,exclusion,3,dowsal,NA,NA,neither,3,1,no,yes,2430628,2431968
21,EC_only,exclusion,EC_only,exclusion,4,casteg,positive,30_40,paired_cs,3,1,no,yes,2432996,2436052
21,EC_only,exclusion,EC_only,exclusion,5,fasyia,NA,NA,neither,3,1,no,yes,2437080,2452818
21,EC_only,exclusion,EC_only,exclusion,6,itafy,negative,30_40,paired_cs,3,1,no,yes,2453846,2459832
21,EC_only,exclusion,EC_only,exclusion,7,tafta,negative,50_60,paired_cs,3,1,no,yes,2460865,2463068
21,EC_only,exclusion,EC_only,exclusion,8,fusia,negative,50_60,paired_cs,3,1,no,yes,2464097,2481194
21,EC_only,exclusion,EC_only,exclusion,9,coskie,negative,30_40,paired_cs,3,1,yes,no,2482222,2486619
21,EC_only,exclusion,EC_only,exclusion,10,poieen,positive,70_80,paired_cs,3,1,no,yes,2487647,2494735
21,EC_only,exclusion,EC_only,exclusion,11,icecip,NA,NA,neither,3,1,yes,no,2495770,2498478
21,EC_only,exclusion,EC_only,exclusion,12,ankoe,NA,NA,neither,3,1,no,yes,2499506,2502204
21,EC_only,exclusion,EC_only,exclusion,13,seloom,positive,30_40,paired_cs,3,1,no,yes,2503232,2508119
21,EC_only,exclusion,EC_only,exclusion,14,spanal,positive,50_60,paired_cs,3,1,no,yes,2509147,2512087
21,EC_only,exclusion,EC_only,exclusion,15,teior,negative,30_40,paired_cs,3,1,no,yes,2513115,2514591
21,EC_only,exclusion,EC_only,exclusion,16,itplic,NA,NA,neither,3,1,no,yes,2515619,2517217
21,EC_only,exclusion,EC_only,exclusion,17,coneoy,NA,NA,neither,3,1,yes,no,2518246,2519347
21,EC_only,exclusion,EC_only,exclusion,18,guote,NA,NA,neither,3,1,yes,no,2520380,2521113
21,EC_only,exclusion,EC_only,exclusion,19,chnap,negative,50_60,paired_cs,3,1,no,yes,2522142,2522754
21,EC_only,exclusion,EC_only,exclusion,20,altine,NA,NA,neither,3,1,no,yes,2523782,2524759
21,EC_only,exclusion,EC_only,exclusion,21,hicron,positive,50_60,paired_cs,3,1,no,yes,2525787,2526645
21,EC_only,exclusion,EC_only,exclusion,22,madjas,NA,NA,neither,3,1,no,yes,2527678,2528907
21,EC_only,exclusion,EC_only,exclusion,23,oacart,NA,NA,neither,3,1,no,yes,2529935,2531171
21,EC_only,exclusion,EC_only,exclusion,24,voual,NA,NA,neither,3,1,yes,no,2532199,2534649
21,EC_only,exclusion,EC_only,exclusion,25,roosle,NA,NA,neither,3,1,yes,no,2535677,2536912
21,EC_only,exclusion,EC_only,exclusion,26,makan,negative,90_10,paired_cs,3,1,no,yes,2537941,2539045
21,EC_only,exclusion,EC_only,exclusion,27,ceayon,NA,NA,neither,3,1,no,yes,2540073,2541303
21,EC_only,exclusion,EC_only,exclusion,28,symoan,positive,70_80,paired_cs,3,1,yes,no,2542332,2543684
21,EC_only,exclusion,EC_only,exclusion,29,evone,negative,70_80,paired_cs,3,1,no,yes,2544717,2546322
21,EC_only,exclusion,EC_only,exclusion,30,gypass,NA,NA,neither,3,1,no,yes,2547350,2548456
21,EC_only,exclusion,EC_only,exclusion,31,fangus,positive,30_40,paired_cs,3,1,no,yes,2549484,2550710
21,EC_only,exclusion,EC_only,exclusion,32,lobee,positive,50_60,paired_cs,3,1,yes,no,2551739,2552839
21,EC_only,exclusion,EC_only,exclusion,33,donrey,NA,NA,neither,3,1,no,yes,2553872,2554858
21,EC_only,exclusion,EC_only,exclusion,34,purdag,NA,NA,neither,3,1,yes,no,2555886,2556992
21,EC_only,exclusion,EC_only,exclusion,35,lescry,NA,NA,neither,3,1,no,yes,2558020,2559131
21,EC_only,exclusion,EC_only,exclusion,36,palpid,negative,70_80,paired_cs,3,1,no,yes,2560160,2561026
21,EC_only,exclusion,EC_only,exclusion,37,seork,NA,NA,neither,3,1,yes,no,2562054,2562793
21,EC_only,exclusion,EC_only,exclusion,38,trelle,positive,90_10,paired_cs,3,1,no,yes,2563822,2564557
21,EC_only,exclusion,EC_only,exclusion,39,minair,NA,NA,neither,3,1,yes,no,2565585,2566695
21,EC_only,exclusion,EC_only,exclusion,40,prien,NA,NA,neither,3,1,no,yes,2567727,2568835
21,EC_only,exclusion,EC_only,exclusion,41,appobe,positive,30_40,paired_cs,3,1,no,yes,2569863,2570974
21,EC_only,exclusion,EC_only,exclusion,42,craeky,NA,NA,neither,3,1,yes,no,2572002,2572741
21,EC_only,exclusion,EC_only,exclusion,43,rutort,negative,90_10,paired_cs,3,1,no,yes,2573769,2574385
21,EC_only,exclusion,EC_only,exclusion,44,tyorny,negative,90_10,paired_cs,3,1,no,yes,2575441,2576303
21,EC_only,exclusion,EC_only,exclusion,45,sarary,NA,NA,neither,3,1,no,yes,2577331,2578313
21,EC_only,exclusion,EC_only,exclusion,46,cenbre,NA,NA,neither,3,1,no,yes,2579341,2580448
21,EC_only,exclusion,EC_only,exclusion,47,peush,positive,70_80,paired_cs,3,1,yes,no,2581476,2582826
21,EC_only,exclusion,EC_only,exclusion,48,clish,NA,NA,neither,3,1,yes,no,2583855,2585083
21,EC_only,exclusion,EC_only,exclusion,49,punnot,NA,NA,neither,3,1,no,yes,2586111,2586970
21,EC_only,exclusion,EC_only,exclusion,50,jolver,NA,NA,neither,3,1,no,yes,2587998,2588735
21,EC_only,exclusion,EC_only,exclusion,51,strank,negative,30_40,paired_cs,3,1,yes,no,2589769,2590388
21,EC_only,exclusion,EC_only,exclusion,52,coline,NA,NA,neither,3,1,yes,no,2591416,2592395
21,EC_only,exclusion,EC_only,exclusion,53,obeac,negative,70_80,paired_cs,3,1,no,yes,2593424,2594286
21,EC_only,exclusion,EC_only,exclusion,54,oureen,NA,NA,neither,3,1,no,yes,2595314,2596054
21,EC_only,exclusion,EC_only,exclusion,55,pubio,negative,50_60,paired_cs,3,1,yes,no,2597088,2598564
21,EC_only,exclusion,EC_only,exclusion,56,jinkup,NA,NA,neither,3,1,no,yes,2599592,2600574
21,EC_only,exclusion,EC_only,exclusion,57,tavoo,NA,NA,neither,3,1,yes,no,2601603,2602713
21,EC_only,exclusion,EC_only,exclusion,58,hesire,NA,NA,neither,3,1,no,yes,2603741,2604477
21,EC_only,exclusion,EC_only,exclusion,59,orikle,positive,70_80,paired_cs,3,1,no,yes,2605511,2606496
21,EC_only,exclusion,EC_only,exclusion,60,yahio,NA,NA,neither,3,1,yes,no,2607524,2608629
21,EC_only,exclusion,EC_only,exclusion,61,oltar,NA,NA,neither,3,1,no,yes,2609657,2610767
21,EC_only,exclusion,EC_only,exclusion,62,gigoro,NA,NA,neither,3,1,yes,no,2611795,2612784
21,EC_only,exclusion,EC_only,exclusion,63,boity,NA,NA,neither,3,1,no,yes,2613812,2614555
