subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,0,seork,negative,30_40,paired_cs,1,1,no,yes,3749737,3761928
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,1,teutos,negative,90_10,distractor,1,1,no,yes,3762956,3766212
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,2,seloom,negative,50_60,paired_cs,1,1,no,yes,3767240,3769531
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,3,funery,NA,NA,neither,1,1,no,yes,3770559,3776721
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,4,voual,negative,30_40,paired_cs,1,1,no,yes,3777749,3782216
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,5,coneoy,NA,NA,neither,1,1,no,yes,3783243,3787820
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,6,itplic,NA,NA,neither,1,1,yes,no,3788848,3796082
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,7,trelle,positive,30_40,distractor,1,1,yes,no,3797109,3798915
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,8,beakem,negative,70_80,paired_cs,1,1,no,yes,3799946,3801396
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,9,obeac,NA,NA,neither,1,1,no,yes,3802424,3805688
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,10,ankoe,positive,90_10,distractor,1,1,no,yes,3806715,3808283
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,11,gigoro,NA,NA,neither,1,1,yes,no,3809311,3811123
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,12,minair,positive,90_10,paired_cs,1,1,yes,no,3812151,3813847
