subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
111,EC_subj_only,exclusion,EC_subj_only,exclusion,0,madjas,negative,30_40,paired_cs,9000.bmp,9435.bmp,9102.bmp,9000.bmp,9331.bmp,3550.bmp,6242.bmp,no,no,no,no,no,no,yes,no,3656963,3669500
111,EC_subj_only,exclusion,EC_subj_only,exclusion,1,lobee,negative,NA,neither,none_correct,2375.1.bmp,9280.bmp,9050.bmp,6570.1.bmp,9520.bmp,7380.bmp,no,no,no,no,no,no,no,yes,3670525,3676876
111,EC_subj_only,exclusion,EC_subj_only,exclusion,2,cocox,negative,50_60,distractor,none_correct,9220.bmp,9920.bmp,6530.bmp,7380.bmp,9500.bmp,9000.bmp,no,no,no,no,no,no,no,yes,3677902,3682163
111,EC_subj_only,exclusion,EC_subj_only,exclusion,3,evone,positive,30_40,distractor,none_correct,7580.bmp,1463.bmp,4220.bmp,2057.bmp,2311.bmp,8540.bmp,no,no,no,no,no,no,no,yes,3683188,3686203
111,EC_subj_only,exclusion,EC_subj_only,exclusion,4,funery,negative,70_80,paired_cs,9560.bmp,6311.bmp,9560.bmp,9561.bmp,9435.bmp,9340.bmp,9006.bmp,no,yes,no,no,no,no,no,no,3687227,3697430
111,EC_subj_only,exclusion,EC_subj_only,exclusion,5,spanal,negative,NA,neither,none_correct,2375.1.bmp,9830.bmp,9435.bmp,9000.bmp,9920.bmp,6570.1.bmp,no,no,no,no,no,no,no,yes,3698456,3701599
111,EC_subj_only,exclusion,EC_subj_only,exclusion,6,itafy,positive,NA,neither,none_correct,2208.bmp,2070.bmp,8200.bmp,5594.bmp,4220.bmp,4606.bmp,no,no,no,no,no,no,no,yes,3702623,3703872
111,EC_subj_only,exclusion,EC_subj_only,exclusion,7,parlic,positive,70_80,distractor,none_correct,2150.bmp,4622.bmp,2791.bmp,2660.bmp,7350.bmp,5594.bmp,no,no,no,no,no,no,no,yes,3704897,3706145
111,EC_subj_only,exclusion,EC_subj_only,exclusion,8,tavoo,negative,NA,neither,none_correct,6530.bmp,9006.bmp,9421.bmp,7380.bmp,9435.bmp,9400.bmp,no,no,no,no,no,no,no,yes,3707173,3708322
111,EC_subj_only,exclusion,EC_subj_only,exclusion,9,punnot,negative,90_10,paired_cs,3220.bmp,6020.bmp,3220.bmp,3550.bmp,9180.bmp,9435.bmp,9330.bmp,no,yes,no,no,no,no,no,no,3709346,3719566
111,EC_subj_only,exclusion,EC_subj_only,exclusion,10,naptor,negative,50_60,paired_cs,6242.bmp,9421.bmp,9630.bmp,6570.1.bmp,6530.bmp,3220.bmp,6242.bmp,no,no,no,no,no,yes,no,no,3720590,3728861
111,EC_subj_only,exclusion,EC_subj_only,exclusion,11,ordit,positive,50_60,paired_cs,2091.bmp,2091.bmp,2080.bmp,5994.bmp,1650.bmp,8496.bmp,2791.bmp,no,yes,no,no,no,no,no,no,3729885,3734797
111,EC_subj_only,exclusion,EC_subj_only,exclusion,12,beakem,positive,50_60,distractor,none_correct,7330.bmp,5830.bmp,4622.bmp,2071.bmp,2900.2.bmp,8200.bmp,no,no,no,no,no,no,no,yes,3735825,3737813
111,EC_subj_only,exclusion,EC_subj_only,exclusion,13,clerd,negative,90_10,paired_cs,9102.bmp,9102.bmp,9330.bmp,9182.bmp,9500.bmp,9920.bmp,7380.bmp,no,no,no,no,no,no,yes,no,3738837,3746547
111,EC_subj_only,exclusion,EC_subj_only,exclusion,14,rutort,negative,NA,neither,none_correct,9561.bmp,9050.bmp,9007.bmp,9330.bmp,3300.bmp,9220.bmp,no,no,yes,no,no,no,no,no,3747571,3757887
