subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
1,EC_subj_obj_corr,normal,0,subjective,cs11,1,first,50_60,no,yes,positive,4606.bmp,pubio,maske_6.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,535773,536676,536779,536832,536885,539285,546737,NA,550694
1,EC_subj_obj_corr,normal,1,subjective,cs1,1,first,30_40,yes,yes,positive,8190.bmp,NA,maske_4.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,550865,551768,551871,551914,551967,554377,557394,NA,558278
1,EC_subj_obj_corr,normal,2,corr_objective,cs21,1,first,70_80,no,yes,positive,8420.bmp,hiatts,maske_6.bmp,80,50,2370,ceayon,beakem,hiatts,tyorny,NA,NA,unpaired,other_cs,current_cs,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,558464,559367,559470,559553,559606,561976,NA,564995,570019
1,EC_subj_obj_corr,normal,3,subjective,cs8,1,first,30_40,no,yes,negative,9331.bmp,gypass,maske_11.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,570205,571108,571211,571244,571297,573717,574791,NA,576576
1,EC_subj_obj_corr,normal,4,corr_objective,cs14,1,first,50_60,no,yes,negative,9630.bmp,rutort,maske_6.bmp,60,50,2390,jolver,cocox,yeomun,rutort,NA,NA,other_cs,unpaired,unpaired,current_cs,NA,NA,negative,negative,negative,negative,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,576756,577659,577762,577825,577878,580268,NA,586171,593114
1,EC_subj_obj_corr,normal,5,corr_objective,cs30,1,first,90_10,no,no,negative,2053.bmp,boity,NA,100,50,2350,boity,naptor,symoan,teutos,NA,NA,current_cs,other_cs,unpaired,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,593314,594217,594320,594423,594476,596826,NA,NA,598110
1,EC_subj_obj_corr,normal,6,subjective,cs23,1,first,70_80,no,yes,positive,5910.bmp,fasyia,maske_6.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,yes,no,NA,NA,NA,NA,NA,NA,598292,599195,599298,599371,599424,601804,603079,NA,608998
1,EC_subj_obj_corr,normal,7,subjective,cs2,1,first,30_40,yes,yes,negative,2276.bmp,NA,maske_10.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,609164,610068,610171,610214,610267,612677,616894,NA,618655
1,EC_subj_obj_corr,normal,8,subjective,cs3,1,first,30_40,no,yes,positive,5594.bmp,fusia,maske_10.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,618808,619711,619814,619857,619910,622320,623299,NA,628813
1,EC_subj_obj_corr,normal,9,corr_objective,cs13,1,first,50_60,no,yes,positive,8540.bmp,itafy,maske_3.bmp,50,50,2400,minair,obtfin,itafy,icecip,NA,NA,unpaired,other_cs,current_cs,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,629012,629915,630018,630071,630124,632524,NA,635620,640898
1,EC_subj_obj_corr,normal,10,subjective,cs20,1,first,70_80,no,yes,negative,3220.bmp,tavoo,maske_12.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,yes,no,NA,NA,NA,NA,NA,NA,641081,641984,642087,642170,642223,644593,645497,NA,647698
1,EC_subj_obj_corr,normal,11,corr_objective,cs33,1,first,90_10,no,no,positive,1999.bmp,treati,NA,100,50,2350,clish,punnot,treati,lescry,NA,NA,other_cs,unpaired,current_cs,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,647893,648796,648899,649002,649055,651405,NA,NA,652017
1,EC_subj_obj_corr,normal,12,subjective,cs15,1,first,50_60,no,yes,positive,5831.bmp,clerd,maske_1.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,652166,653069,653172,653235,653288,655678,657936,NA,661242
1,EC_subj_obj_corr,normal,13,subjective,cs24,1,first,70_80,no,yes,negative,9102.bmp,bokine,maske_5.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,661444,662347,662450,662533,662586,664956,665816,NA,670005
1,EC_subj_obj_corr,normal,14,subjective,cs4,1,first,30_40,no,yes,negative,9280.bmp,peush,maske_10.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,670163,671066,671169,671212,671265,673675,674578,NA,677664
1,EC_subj_obj_corr,normal,15,subjective,cs7,1,first,30_40,no,yes,positive,4622.bmp,styla,maske_2.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,677834,678737,678840,678883,678936,681346,681872,NA,682975
1,EC_subj_obj_corr,normal,16,corr_objective,cs26,1,first,70_80,no,yes,negative,6530.bmp,parlic,maske_9.bmp,70,50,2380,purdag,prien,cenbre,parlic,NA,NA,unpaired,unpaired,other_cs,current_cs,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,683167,684070,684173,684246,684299,686679,NA,688106,689956
1,EC_subj_obj_corr,normal,17,corr_objective,cs6,1,first,30_40,no,yes,negative,9404.bmp,orikle,maske_3.bmp,30,50,2420,donrey,hicron,orikle,poieen,NA,NA,unpaired,unpaired,current_cs,other_cs,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,690107,691010,691113,691146,691199,693619,NA,694372,698511
1,EC_subj_obj_corr,normal,18,subjective,cs19,1,first,70_80,no,yes,positive,8330.bmp,funery,maske_7.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,698689,699592,699695,699778,699831,702201,702952,NA,704938
1,EC_subj_obj_corr,normal,19,corr_objective,cs10,1,first,30_40,no,yes,negative,9342.bmp,poieen,maske_10.bmp,30,50,2420,orikle,donrey,hicron,poieen,NA,NA,other_cs,unpaired,unpaired,current_cs,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,705093,705996,706099,706132,706185,708605,NA,709353,711556
1,EC_subj_obj_corr,normal,20,corr_objective,cs34,1,first,90_10,no,no,negative,9006.bmp,naptor,NA,100,50,2350,teutos,boity,symoan,naptor,NA,NA,unpaired,other_cs,unpaired,current_cs,NA,NA,negative,negative,negative,negative,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,711739,712642,712745,712848,712901,715251,NA,NA,716313
1,EC_subj_obj_corr,normal,21,corr_objective,cs25,1,first,70_80,no,yes,positive,2791.bmp,beakem,maske_9.bmp,70,50,2380,beakem,tyorny,ceayon,hiatts,NA,NA,current_cs,unpaired,unpaired,other_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,716496,717399,717502,717575,717628,720008,NA,720983,722216
1,EC_subj_obj_corr,normal,22,subjective,cs32,1,first,90_10,no,no,negative,9220.bmp,roosle,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,722412,723315,723418,723511,723564,725924,NA,NA,726830
1,EC_subj_obj_corr,normal,23,corr_objective,cs9,1,first,30_40,no,yes,positive,5830.bmp,jinkup,maske_12.bmp,30,50,2420,jinkup,oacart,fangus,coline,NA,NA,current_cs,unpaired,unpaired,other_cs,NA,NA,positive,positive,positive,positive,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,726985,727888,727991,728024,728077,730497,NA,731177,733478
1,EC_subj_obj_corr,normal,24,subjective,cs16,1,first,50_60,no,yes,negative,9421.bmp,sepah,maske_4.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,733640,734543,734647,734700,734753,737153,738063,NA,744449
1,EC_subj_obj_corr,normal,25,corr_objective,cs5,1,first,30_40,no,yes,positive,2550.bmp,coline,maske_6.bmp,30,50,2420,oacart,fangus,jinkup,coline,NA,NA,unpaired,unpaired,other_cs,current_cs,NA,NA,positive,positive,positive,positive,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,744607,745511,745614,745647,745700,748120,NA,748496,749738
1,EC_subj_obj_corr,normal,26,subjective,cs28,1,first,90_10,no,no,negative,7380.bmp,voual,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,749917,750820,750923,751026,751079,753429,NA,NA,754347
1,EC_subj_obj_corr,normal,27,subjective,cs31,1,first,90_10,no,no,positive,8370.bmp,yahio,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,754539,755442,755545,755638,755691,758051,NA,NA,758884
1,EC_subj_obj_corr,normal,28,subjective,cs27,1,first,90_10,no,no,positive,2040.bmp,zillie,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,759062,759966,760069,760162,760215,762575,NA,NA,763416
1,EC_subj_obj_corr,normal,29,corr_objective,cs18,1,first,50_60,no,yes,negative,3300.bmp,jolver,maske_7.bmp,50,50,2400,jolver,rutort,cocox,yeomun,NA,NA,current_cs,other_cs,unpaired,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,763579,764483,764586,764639,764692,767092,NA,767697,769289
1,EC_subj_obj_corr,normal,30,corr_objective,cs22,1,first,70_80,no,yes,negative,1525.bmp,cenbre,maske_8.bmp,80,50,2370,parlic,prien,cenbre,purdag,NA,NA,other_cs,unpaired,current_cs,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,769479,770383,770487,770570,770623,772993,NA,773829,775518
1,EC_subj_obj_corr,normal,31,corr_objective,cs29,1,first,90_10,no,no,positive,8470.bmp,clish,NA,90,50,2360,clish,punnot,treati,lescry,NA,NA,current_cs,unpaired,other_cs,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,775700,776603,776706,776799,776852,779212,NA,NA,779824
1,EC_subj_obj_corr,normal,32,subjective,cs12,1,first,50_60,no,yes,negative,9182.bmp,appobe,maske_1.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,780003,780906,781009,781072,781125,783515,784277,NA,787588
1,EC_subj_obj_corr,normal,33,corr_objective,cs17,1,first,50_60,no,yes,positive,1650.bmp,obtfin,maske_12.bmp,60,50,2390,icecip,minair,itafy,obtfin,NA,NA,unpaired,unpaired,other_cs,current_cs,NA,NA,positive,positive,positive,positive,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,787754,788657,788760,788823,788876,791266,NA,791868,793375
1,EC_subj_obj_corr,normal,34,corr_objective,cs10,1,second,30_40,no,yes,negative,9342.bmp,poieen,maske_6.bmp,30,50,2420,donrey,hicron,orikle,poieen,NA,NA,unpaired,unpaired,other_cs,current_cs,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,793523,794426,794529,794562,794615,797035,NA,797499,799030
1,EC_subj_obj_corr,normal,35,subjective,cs28,1,second,90_10,no,no,negative,7380.bmp,voual,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,799194,800097,800200,800293,800346,802706,NA,NA,803328
1,EC_subj_obj_corr,normal,36,subjective,cs32,1,second,90_10,no,no,negative,9561.bmp,roosle,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,803527,804430,804533,804636,804689,807039,NA,NA,809046
1,EC_subj_obj_corr,normal,37,subjective,cs27,1,second,90_10,no,no,positive,2040.bmp,zillie,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,809210,810113,810216,810309,810362,812722,NA,NA,813417
1,EC_subj_obj_corr,normal,38,subjective,cs20,1,second,70_80,no,yes,negative,3220.bmp,tavoo,maske_11.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,yes,no,NA,NA,NA,NA,NA,NA,813588,814491,814594,814677,814730,817100,817613,NA,821852
1,EC_subj_obj_corr,normal,39,subjective,cs23,1,second,70_80,no,yes,positive,5910.bmp,fasyia,maske_6.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,822006,822910,823013,823096,823149,825519,826128,NA,828138
1,EC_subj_obj_corr,normal,40,corr_objective,cs34,1,second,90_10,no,no,negative,9330.bmp,naptor,NA,90,50,2360,boity,teutos,naptor,symoan,NA,NA,other_cs,unpaired,current_cs,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,828322,829225,829328,829421,829474,831834,NA,NA,832451
1,EC_subj_obj_corr,normal,41,subjective,cs11,1,second,50_60,no,yes,positive,7230.bmp,pubio,maske_4.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,832621,833524,833627,833690,833743,836133,836822,NA,838164
1,EC_subj_obj_corr,normal,42,subjective,cs19,1,second,70_80,no,yes,positive,7350.bmp,funery,maske_3.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,838341,839244,839347,839420,839473,841853,842772,NA,845116
1,EC_subj_obj_corr,normal,43,subjective,cs15,1,second,50_60,no,yes,positive,2070.bmp,clerd,maske_1.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,845298,846201,846304,846367,846420,848810,849574,NA,851808
1,EC_subj_obj_corr,normal,44,corr_objective,cs5,1,second,30_40,no,yes,positive,2550.bmp,coline,maske_4.bmp,40,50,2410,jinkup,fangus,oacart,coline,NA,NA,other_cs,unpaired,unpaired,current_cs,NA,NA,positive,positive,positive,positive,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,851942,852845,852948,852991,853044,855454,NA,856294,859798
1,EC_subj_obj_corr,normal,45,corr_objective,cs13,1,second,50_60,no,yes,positive,2080.bmp,itafy,maske_10.bmp,50,50,2400,itafy,minair,obtfin,icecip,NA,NA,current_cs,unpaired,other_cs,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,859969,860872,860975,861028,861081,863481,NA,864014,865540
1,EC_subj_obj_corr,normal,46,corr_objective,cs29,1,second,90_10,no,no,positive,2311.bmp,clish,NA,100,50,2350,punnot,lescry,treati,clish,NA,NA,unpaired,unpaired,other_cs,current_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,865710,866614,866717,866820,866873,869223,NA,NA,870533
1,EC_subj_obj_corr,normal,47,corr_objective,cs22,1,second,70_80,no,yes,negative,2375.1.bmp,cenbre,maske_5.bmp,70,50,2380,parlic,purdag,cenbre,prien,NA,NA,other_cs,unpaired,current_cs,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,870715,871619,871722,871795,871848,874228,NA,875224,876748
1,EC_subj_obj_corr,normal,48,corr_objective,cs21,1,second,70_80,no,yes,positive,2091.bmp,hiatts,maske_7.bmp,80,50,2370,hiatts,tyorny,beakem,ceayon,NA,NA,current_cs,unpaired,other_cs,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,876929,877832,877935,878018,878071,880441,NA,884739,885639
1,EC_subj_obj_corr,normal,49,corr_objective,cs33,1,second,90_10,no,no,positive,2050.bmp,treati,NA,90,50,2360,punnot,clish,lescry,treati,NA,NA,unpaired,other_cs,unpaired,current_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,885824,886727,886830,886923,886976,889336,NA,NA,890043
1,EC_subj_obj_corr,normal,50,corr_objective,cs9,1,second,30_40,no,yes,positive,5830.bmp,jinkup,maske_4.bmp,30,50,2420,coline,jinkup,fangus,oacart,NA,NA,other_cs,current_cs,unpaired,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,890176,891080,891183,891216,891269,893689,NA,894299,896287
1,EC_subj_obj_corr,normal,51,subjective,cs24,1,second,70_80,no,yes,negative,9102.bmp,bokine,maske_3.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,896443,897346,897449,897532,897585,899955,901189,NA,902984
1,EC_subj_obj_corr,normal,52,corr_objective,cs30,1,second,90_10,no,no,negative,6570.1.bmp,boity,NA,100,50,2350,teutos,symoan,naptor,boity,NA,NA,unpaired,unpaired,other_cs,current_cs,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,903172,904075,904178,904281,904334,906684,NA,NA,907615
1,EC_subj_obj_corr,normal,53,subjective,cs12,1,second,50_60,no,yes,negative,8485.bmp,appobe,maske_6.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,907776,908679,908782,908835,908888,911288,912444,NA,914692
1,EC_subj_obj_corr,normal,54,corr_objective,cs18,1,second,50_60,no,yes,negative,9520.bmp,jolver,maske_7.bmp,50,50,2400,cocox,yeomun,rutort,jolver,NA,NA,unpaired,unpaired,other_cs,current_cs,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,914856,915760,915864,915917,915970,918370,NA,920218,922012
1,EC_subj_obj_corr,normal,55,corr_objective,cs25,1,second,70_80,no,yes,positive,8170.bmp,beakem,maske_12.bmp,70,50,2380,ceayon,beakem,tyorny,hiatts,NA,NA,unpaired,current_cs,unpaired,other_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,922185,923088,923191,923264,923317,925697,NA,926475,927822
1,EC_subj_obj_corr,normal,56,subjective,cs2,1,second,30_40,yes,yes,negative,9560.bmp,NA,maske_8.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,927971,928874,928977,929010,929063,931483,932099,NA,933906
1,EC_subj_obj_corr,normal,57,subjective,cs3,1,second,30_40,no,yes,positive,1710.bmp,fusia,maske_8.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,934058,934961,935064,935107,935160,937570,938341,NA,939240
1,EC_subj_obj_corr,normal,58,corr_objective,cs26,1,second,70_80,no,yes,negative,6530.bmp,parlic,maske_8.bmp,70,50,2380,prien,cenbre,purdag,parlic,NA,NA,unpaired,other_cs,unpaired,current_cs,NA,NA,negative,negative,negative,negative,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,939396,940299,940402,940475,940528,942908,NA,943680,944939
1,EC_subj_obj_corr,normal,59,corr_objective,cs17,1,second,50_60,no,yes,positive,2160.bmp,obtfin,maske_4.bmp,50,50,2400,obtfin,itafy,minair,icecip,NA,NA,current_cs,other_cs,unpaired,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,945112,946015,946118,946171,946224,948624,NA,949550,951616
1,EC_subj_obj_corr,normal,60,subjective,cs7,1,second,30_40,no,yes,positive,5994.bmp,styla,maske_11.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,951762,952666,952769,952812,952865,955275,955968,NA,957317
1,EC_subj_obj_corr,normal,61,subjective,cs1,1,second,30_40,yes,yes,positive,8190.bmp,NA,maske_10.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,957447,958351,958454,958487,958540,960960,961808,NA,963155
