subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
42,EC_only,normal,0,valence_only,cs25,1,first,70_80,no,yes,positive,2071.bmp,bokine,maske_3.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359413,360316,360419,360492,360545,362925,NA,NA,366573
42,EC_only,normal,1,valence_only,cs5,1,first,30_40,no,yes,positive,8496.bmp,chnap,maske_3.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366706,367610,367713,367746,367799,370219,NA,NA,373643
42,EC_only,normal,2,valence_only,cs11,1,first,50_60,no,yes,positive,8190.bmp,lescry,maske_9.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373788,374691,374794,374847,374900,377300,NA,NA,378519
42,EC_only,normal,3,valence_only,cs4,1,first,30_40,no,yes,negative,9265.bmp,craeky,maske_9.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378653,379556,379659,379702,379755,382165,NA,NA,383237
42,EC_only,normal,4,valence_only,cs26,1,first,70_80,no,yes,negative,2900.bmp,clish,maske_7.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383392,384296,384399,384482,384535,386905,NA,NA,390427
42,EC_only,normal,5,valence_only,cs6,1,first,30_40,no,yes,negative,9041.bmp,babit,maske_9.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390561,391465,391568,391601,391654,394074,NA,NA,395063
42,EC_only,normal,6,valence_only,cs2,1,first,30_40,yes,yes,negative,6530.bmp,NA,maske_5.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395190,396093,396196,396229,396282,398702,NA,NA,399469
42,EC_only,normal,7,valence_only,cs3,1,first,30_40,no,yes,positive,5460.bmp,seloom,maske_10.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399603,400506,400609,400642,400695,403115,NA,NA,404183
42,EC_only,normal,8,valence_only,cs10,1,first,30_40,no,yes,negative,8485.bmp,unuoll,maske_4.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404321,405224,405327,405360,405413,407833,NA,NA,409209
42,EC_only,normal,9,valence_only,cs30,1,first,90_10,no,no,negative,9560.bmp,minair,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409370,410274,410377,410470,410523,412883,NA,NA,413811
42,EC_only,normal,10,valence_only,cs12,1,first,50_60,no,yes,negative,2710.bmp,clerd,maske_3.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413962,414866,414969,415032,415085,417475,NA,NA,418772
42,EC_only,normal,11,valence_only,cs19,1,first,70_80,no,yes,positive,7350.bmp,itplic,maske_11.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418926,419830,419933,420016,420069,422439,NA,NA,423127
42,EC_only,normal,12,valence_only,cs34,1,first,90_10,no,no,negative,6242.bmp,casteg,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423347,424251,424354,424457,424510,426860,NA,NA,427773
42,EC_only,normal,13,valence_only,cs20,1,first,70_80,no,yes,negative,9630.bmp,cocox,maske_5.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427927,428830,428933,429006,429059,431439,NA,NA,432587
42,EC_only,normal,14,valence_only,cs8,1,first,30_40,no,yes,negative,9435.bmp,haraks,maske_9.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432721,433624,433727,433760,433813,436233,NA,NA,437005
42,EC_only,normal,15,valence_only,cs21,1,first,70_80,no,yes,positive,7502.bmp,parlic,maske_11.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437159,438062,438165,438248,438301,440671,NA,NA,442194
42,EC_only,normal,16,valence_only,cs15,1,first,50_60,no,yes,positive,5594.bmp,yained,maske_7.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442338,443241,443344,443407,443460,445850,NA,NA,447071
