subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
107,EC_only,inclusion,EC_only,inclusion,0,purdag,negative,90_10,paired_cs,3,0.5,no,yes,2140993,2145185
107,EC_only,inclusion,EC_only,inclusion,1,avouco,negative,70_80,paired_cs,3,0.5,no,yes,2146214,2147102
107,EC_only,inclusion,EC_only,inclusion,2,jolver,NA,NA,neither,3,0.5,no,yes,2148134,2149020
107,EC_only,inclusion,EC_only,inclusion,3,parlic,positive,70_80,paired_cs,3,0.5,no,yes,2150050,2151956
107,EC_only,inclusion,EC_only,inclusion,4,styla,negative,50_60,paired_cs,3,0.5,yes,no,2152985,2154256
107,EC_only,inclusion,EC_only,inclusion,5,fasyia,positive,50_60,paired_cs,3,0.5,yes,no,2155284,2156420
107,EC_only,inclusion,EC_only,inclusion,6,pevoke,positive,30_40,paired_cs,3,0.5,no,yes,2157453,2158341
107,EC_only,inclusion,EC_only,inclusion,7,unuoll,NA,NA,neither,3,0.5,no,yes,2159370,2160131
107,EC_only,inclusion,EC_only,inclusion,8,peush,negative,90_10,paired_cs,3,0.5,no,yes,2161160,2161791
107,EC_only,inclusion,EC_only,inclusion,9,chnap,NA,NA,neither,3,0.5,no,yes,2162819,2163457
107,EC_only,inclusion,EC_only,inclusion,10,appobe,NA,NA,neither,3,0.5,no,yes,2164485,2165245
107,EC_only,inclusion,EC_only,inclusion,11,ankoe,negative,50_60,paired_cs,3,0.5,no,yes,2166273,2166909
107,EC_only,inclusion,EC_only,inclusion,12,pubio,NA,NA,neither,3,0.5,no,yes,2167937,2168572
107,EC_only,inclusion,EC_only,inclusion,13,makan,positive,70_80,paired_cs,3,0.5,no,yes,2169604,2170367
107,EC_only,inclusion,EC_only,inclusion,14,poieen,NA,NA,neither,3,0.5,no,yes,2171395,2172159
107,EC_only,inclusion,EC_only,inclusion,15,fusia,NA,NA,neither,3,0.5,no,yes,2173187,2173823
107,EC_only,inclusion,EC_only,inclusion,16,boity,negative,90_10,paired_cs,3,0.5,no,yes,2174851,2175484
107,EC_only,inclusion,EC_only,inclusion,17,fangus,NA,NA,neither,3,0.5,no,yes,2176517,2177152
107,EC_only,inclusion,EC_only,inclusion,18,babit,NA,NA,neither,3,0.5,no,yes,2178180,2178813
107,EC_only,inclusion,EC_only,inclusion,19,naptor,NA,NA,neither,3,0.5,no,yes,2179842,2180478
107,EC_only,inclusion,EC_only,inclusion,20,twavel,NA,NA,neither,3,0.5,no,yes,2181506,2182144
107,EC_only,inclusion,EC_only,inclusion,21,coline,negative,30_40,paired_cs,3,0.5,no,yes,2183172,2184060
107,EC_only,inclusion,EC_only,inclusion,22,funery,NA,NA,neither,3,0.5,yes,no,2185088,2185723
107,EC_only,inclusion,EC_only,inclusion,23,ribual,NA,NA,neither,3,0.5,no,yes,2186752,2187516
107,EC_only,inclusion,EC_only,inclusion,24,strank,NA,NA,neither,3,0.5,no,yes,2188550,2189568
107,EC_only,inclusion,EC_only,inclusion,25,teutos,NA,NA,neither,3,0.5,yes,no,2190596,2191614
107,EC_only,inclusion,EC_only,inclusion,26,yeomun,NA,NA,neither,3,0.5,yes,no,2192642,2193412
107,EC_only,inclusion,EC_only,inclusion,27,roosle,negative,30_40,paired_cs,3,0.5,yes,no,2194441,2195203
107,EC_only,inclusion,EC_only,inclusion,28,symoan,NA,NA,neither,3,0.5,no,yes,2196236,2196747
107,EC_only,inclusion,EC_only,inclusion,29,bokine,negative,30_40,paired_cs,3,0.5,no,yes,2197775,2198539
107,EC_only,inclusion,EC_only,inclusion,30,craeky,negative,50_60,paired_cs,3,0.5,no,yes,2199567,2200329
