subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
81,EC_subj_only,normal,EC_subj_only,normal,0,fasyia,negative,70_80,paired_cs,14,2847286,2849659,post
81,EC_subj_only,normal,EC_subj_only,normal,1,beakem,NA,NA,neither,7,2850679,2853448,post
81,EC_subj_only,normal,EC_subj_only,normal,2,chnap,NA,NA,neither,9,2854467,2857702,post
81,EC_subj_only,normal,EC_subj_only,normal,3,avouco,NA,NA,neither,11,2858721,2861838,post
81,EC_subj_only,normal,EC_subj_only,normal,4,purdag,negative,70_80,paired_cs,4,2862857,2864821,post
81,EC_subj_only,normal,EC_subj_only,normal,5,obeac,negative,30_40,paired_cs,7,2865840,2867913,post
81,EC_subj_only,normal,EC_subj_only,normal,6,guote,NA,NA,neither,13,2868932,2875059,post
81,EC_subj_only,normal,EC_subj_only,normal,7,babit,negative,50_60,paired_cs,10,2876078,2878278,post
81,EC_subj_only,normal,EC_subj_only,normal,8,yahio,NA,NA,neither,7,2879297,2881018,post
81,EC_subj_only,normal,EC_subj_only,normal,9,ribual,positive,90_10,paired_cs,4,2882037,2884344,post
81,EC_subj_only,normal,EC_subj_only,normal,10,seork,NA,NA,neither,2,2885364,2887545,post
81,EC_subj_only,normal,EC_subj_only,normal,11,craeky,NA,NA,neither,6,2888577,2891119,post
81,EC_subj_only,normal,EC_subj_only,normal,12,strank,NA,NA,neither,6,2892138,2893865,post
81,EC_subj_only,normal,EC_subj_only,normal,13,haraks,NA,NA,neither,6,2894884,2897660,post
81,EC_subj_only,normal,EC_subj_only,normal,14,fangus,negative,90_10,paired_cs,3,2898681,2901805,post
81,EC_subj_only,normal,EC_subj_only,normal,15,punnot,positive,50_60,paired_cs,8,2902824,2904902,post
81,EC_subj_only,normal,EC_subj_only,normal,16,yeomun,NA,NA,neither,13,2905921,2907532,post
81,EC_subj_only,normal,EC_subj_only,normal,17,cenbre,NA,NA,neither,14,2908555,2909594,post
81,EC_subj_only,normal,EC_subj_only,normal,18,sarary,positive,70_80,paired_cs,13,2910613,2912215,post
81,EC_subj_only,normal,EC_subj_only,normal,19,gigoro,negative,90_10,paired_cs,12,2913234,2914965,post
81,EC_subj_only,normal,EC_subj_only,normal,20,casteg,positive,50_60,paired_cs,9,2915984,2918876,post
81,EC_subj_only,normal,EC_subj_only,normal,21,teutos,negative,30_40,paired_cs,9,2919895,2921741,post
81,EC_subj_only,normal,EC_subj_only,normal,22,donrey,NA,NA,neither,9,2922760,2924600,post
81,EC_subj_only,normal,EC_subj_only,normal,23,treati,NA,NA,neither,8,2925620,2929201,post
81,EC_subj_only,normal,EC_subj_only,normal,24,pevoke,NA,NA,neither,6,2930221,2934502,post
81,EC_subj_only,normal,EC_subj_only,normal,25,parwax,positive,30_40,paired_cs,5,2935521,2938640,post
81,EC_subj_only,normal,EC_subj_only,normal,26,tyorny,negative,50_60,paired_cs,13,2939659,2947532,post
81,EC_subj_only,normal,EC_subj_only,normal,27,spanal,NA,NA,neither,12,2948551,2950052,post
81,EC_subj_only,normal,EC_subj_only,normal,28,fusia,positive,90_10,paired_cs,10,2951071,2953489,post
81,EC_subj_only,normal,EC_subj_only,normal,29,hiatts,NA,NA,neither,7,2954508,2957640,post
81,EC_subj_only,normal,EC_subj_only,normal,30,twavel,NA,NA,neither,2,2958660,2960976,post
81,EC_subj_only,normal,EC_subj_only,normal,31,prien,NA,NA,neither,1,2962009,2963974,post
81,EC_subj_only,normal,EC_subj_only,normal,32,poieen,positive,90_10,paired_cs,14,2964993,2967416,post
81,EC_subj_only,normal,EC_subj_only,normal,33,ceayon,NA,NA,neither,15,2968435,2970167,post
81,EC_subj_only,normal,EC_subj_only,normal,34,fexony,NA,NA,neither,7,2971187,2974877,post
81,EC_subj_only,normal,EC_subj_only,normal,35,tavoo,negative,50_60,paired_cs,5,2975896,2979364,post
81,EC_subj_only,normal,EC_subj_only,normal,36,roosle,negative,30_40,paired_cs,13,2980383,2982120,post
81,EC_subj_only,normal,EC_subj_only,normal,37,pubio,NA,NA,neither,14,2983139,2984866,post
81,EC_subj_only,normal,EC_subj_only,normal,38,dowsal,NA,NA,neither,15,2985885,2987486,post
81,EC_subj_only,normal,EC_subj_only,normal,39,funery,positive,30_40,paired_cs,8,2988505,2990122,post
81,EC_subj_only,normal,EC_subj_only,normal,40,styla,NA,NA,neither,0,2991141,2996442,post
81,EC_subj_only,normal,EC_subj_only,normal,41,vegom,NA,NA,neither,4,2997461,2999196,post
81,EC_subj_only,normal,EC_subj_only,normal,42,rutort,NA,NA,neither,8,3000215,3003667,post
81,EC_subj_only,normal,EC_subj_only,normal,43,ordit,positive,90_10,paired_cs,15,3004686,3006194,post
81,EC_subj_only,normal,EC_subj_only,normal,44,obtfin,NA,NA,neither,16,3007214,3009631,post
81,EC_subj_only,normal,EC_subj_only,normal,45,naptor,NA,NA,neither,1,3010650,3015381,post
81,EC_subj_only,normal,EC_subj_only,normal,46,piend,NA,NA,neither,10,3016400,3021255,post
81,EC_subj_only,normal,EC_subj_only,normal,47,seloom,negative,70_80,paired_cs,12,3022274,3025859,post
81,EC_subj_only,normal,EC_subj_only,normal,48,ankoe,positive,50_60,paired_cs,9,3026879,3029772,post
81,EC_subj_only,normal,EC_subj_only,normal,49,sepah,negative,90_10,paired_cs,10,3030791,3032980,post
81,EC_subj_only,normal,EC_subj_only,normal,50,minair,positive,30_40,paired_cs,17,3033999,3035730,post
81,EC_subj_only,normal,EC_subj_only,normal,51,unuoll,positive,50_60,paired_cs,15,3036749,3038817,post
81,EC_subj_only,normal,EC_subj_only,normal,52,evone,NA,NA,neither,15,3039836,3041217,post
81,EC_subj_only,normal,EC_subj_only,normal,53,yained,NA,NA,neither,7,3042237,3044311,post
81,EC_subj_only,normal,EC_subj_only,normal,54,jolver,negative,30_40,paired_cs,9,3045330,3047636,post
81,EC_subj_only,normal,EC_subj_only,normal,55,gypass,positive,70_80,paired_cs,11,3048655,3051424,post
81,EC_subj_only,normal,EC_subj_only,normal,56,clish,positive,30_40,paired_cs,10,3052443,3054063,post
81,EC_subj_only,normal,EC_subj_only,normal,57,lobee,positive,70_80,paired_cs,16,3055082,3057279,post
81,EC_subj_only,normal,EC_subj_only,normal,58,eyalt,NA,NA,neither,14,3058299,3060618,post
81,EC_subj_only,normal,EC_subj_only,normal,59,symoan,NA,NA,neither,13,3061638,3064539,post
81,EC_subj_only,normal,EC_subj_only,normal,60,peush,NA,NA,neither,1,3065559,3068681,post
81,EC_subj_only,normal,EC_subj_only,normal,61,cocox,negative,50_60,paired_cs,5,3069700,3071082,post
81,EC_subj_only,normal,EC_subj_only,normal,62,coline,NA,NA,neither,6,3072101,3074282,post
81,EC_subj_only,normal,EC_subj_only,normal,63,hicron,negative,90_10,paired_cs,3,3075305,3078083,post
81,EC_subj_only,normal,EC_subj_only,normal,64,oacart,negative,70_80,paired_cs,12,3079102,3081183,post
81,EC_subj_only,normal,EC_subj_only,normal,65,oureen,NA,NA,neither,7,3082202,3086587,post
81,EC_subj_only,normal,EC_subj_only,normal,66,makan,NA,NA,neither,9,3087608,3096886,post
81,EC_subj_only,normal,EC_subj_only,normal,67,madjas,NA,NA,neither,0,3097905,3100218,post
81,EC_subj_only,normal,EC_subj_only,normal,68,zillie,positive,70_80,paired_cs,14,3101237,3103426,post
81,EC_subj_only,normal,EC_subj_only,normal,69,coneoy,NA,NA,neither,13,3104445,3108126,post
81,EC_subj_only,normal,EC_subj_only,normal,70,orikle,NA,NA,neither,6,3109146,3111574,post
81,EC_subj_only,normal,EC_subj_only,normal,71,boity,NA,NA,neither,7,3112594,3114548,post
