subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
51,EC_only,exclusion,EC_only,exclusion,0,appobe,NA,NA,neither,10,26138,30689,pre
51,EC_only,exclusion,EC_only,exclusion,1,lescry,NA,NA,neither,12,31711,33646,pre
51,EC_only,exclusion,EC_only,exclusion,2,parwax,positive,30_40,paired_cs,7,34667,36158,pre
51,EC_only,exclusion,EC_only,exclusion,3,treati,NA,NA,neither,11,37180,39459,pre
51,EC_only,exclusion,EC_only,exclusion,4,ordit,negative,70_80,paired_cs,9,40478,41620,pre
51,EC_only,exclusion,EC_only,exclusion,5,sarary,positive,50_60,paired_cs,10,42642,44574,pre
51,EC_only,exclusion,EC_only,exclusion,6,spanal,positive,90_10,paired_cs,5,45595,47417,pre
51,EC_only,exclusion,EC_only,exclusion,7,ribual,negative,70_80,paired_cs,8,48438,49812,pre
51,EC_only,exclusion,EC_only,exclusion,8,roosle,positive,90_10,paired_cs,12,50833,52893,pre
51,EC_only,exclusion,EC_only,exclusion,9,babit,NA,NA,neither,10,53915,54943,pre
51,EC_only,exclusion,EC_only,exclusion,10,fasyia,positive,30_40,paired_cs,9,55965,56766,pre
51,EC_only,exclusion,EC_only,exclusion,11,poieen,negative,70_80,paired_cs,7,57786,59616,pre
51,EC_only,exclusion,EC_only,exclusion,12,casteg,NA,NA,neither,7,60636,61891,pre
51,EC_only,exclusion,EC_only,exclusion,13,hesire,positive,50_60,paired_cs,8,62911,64505,pre
51,EC_only,exclusion,EC_only,exclusion,14,fusia,NA,NA,neither,9,65527,67240,pre
51,EC_only,exclusion,EC_only,exclusion,15,tyorny,NA,NA,neither,9,68260,69286,pre
51,EC_only,exclusion,EC_only,exclusion,16,jolver,NA,NA,neither,7,70307,71689,pre
51,EC_only,exclusion,EC_only,exclusion,17,pevoke,NA,NA,neither,7,72708,75334,pre
51,EC_only,exclusion,EC_only,exclusion,18,parlic,negative,70_80,paired_cs,7,76353,77835,pre
51,EC_only,exclusion,EC_only,exclusion,19,rutort,NA,NA,neither,8,78854,80224,pre
51,EC_only,exclusion,EC_only,exclusion,20,avouco,positive,70_80,paired_cs,10,81243,83062,pre
51,EC_only,exclusion,EC_only,exclusion,21,orikle,negative,30_40,paired_cs,9,84081,85575,pre
51,EC_only,exclusion,EC_only,exclusion,22,voual,NA,NA,neither,7,86594,88302,pre
51,EC_only,exclusion,EC_only,exclusion,23,yeomun,negative,90_10,paired_cs,7,89321,90464,pre
51,EC_only,exclusion,EC_only,exclusion,24,ceayon,NA,NA,neither,8,91483,92512,pre
51,EC_only,exclusion,EC_only,exclusion,25,strank,NA,NA,neither,6,93531,94904,pre
51,EC_only,exclusion,EC_only,exclusion,26,oureen,NA,NA,neither,8,95925,97743,pre
51,EC_only,exclusion,EC_only,exclusion,27,itplic,positive,90_10,paired_cs,5,98762,100591,pre
51,EC_only,exclusion,EC_only,exclusion,28,symoan,negative,90_10,paired_cs,6,101610,102983,pre
51,EC_only,exclusion,EC_only,exclusion,29,fexony,NA,NA,neither,7,104002,105383,pre
51,EC_only,exclusion,EC_only,exclusion,30,punnot,negative,50_60,paired_cs,8,106403,107768,pre
51,EC_only,exclusion,EC_only,exclusion,31,cenbre,NA,NA,neither,8,108788,109929,pre
51,EC_only,exclusion,EC_only,exclusion,32,jinkup,negative,90_10,paired_cs,7,110949,112206,pre
51,EC_only,exclusion,EC_only,exclusion,33,donrey,negative,30_40,paired_cs,9,113227,114939,pre
51,EC_only,exclusion,EC_only,exclusion,34,clerd,NA,NA,neither,7,115959,117562,pre
51,EC_only,exclusion,EC_only,exclusion,35,cocox,positive,50_60,paired_cs,9,118581,120290,pre
51,EC_only,exclusion,EC_only,exclusion,36,icecip,NA,NA,neither,6,121309,122907,pre
51,EC_only,exclusion,EC_only,exclusion,37,evone,NA,NA,neither,10,123926,125418,pre
51,EC_only,exclusion,EC_only,exclusion,38,zillie,NA,NA,neither,9,126438,127695,pre
51,EC_only,exclusion,EC_only,exclusion,39,purdag,NA,NA,neither,7,128714,130542,pre
51,EC_only,exclusion,EC_only,exclusion,40,trelle,positive,50_60,paired_cs,9,131561,132818,pre
51,EC_only,exclusion,EC_only,exclusion,41,hiatts,NA,NA,neither,9,133837,134298,pre
51,EC_only,exclusion,EC_only,exclusion,42,hicron,negative,30_40,paired_cs,9,135317,136800,pre
51,EC_only,exclusion,EC_only,exclusion,43,prien,NA,NA,neither,7,137819,139640,pre
51,EC_only,exclusion,EC_only,exclusion,44,lobee,NA,NA,neither,8,140659,141802,pre
51,EC_only,exclusion,EC_only,exclusion,45,teutos,NA,NA,neither,7,142821,144762,pre
51,EC_only,exclusion,EC_only,exclusion,46,peush,negative,50_60,paired_cs,7,145781,147033,pre
51,EC_only,exclusion,EC_only,exclusion,47,funery,NA,NA,neither,7,148054,148738,pre
51,EC_only,exclusion,EC_only,exclusion,48,fangus,NA,NA,neither,9,149757,151462,pre
51,EC_only,exclusion,EC_only,exclusion,49,obeac,NA,NA,neither,7,152481,154191,pre
51,EC_only,exclusion,EC_only,exclusion,50,gypass,NA,NA,neither,7,155212,156245,pre
51,EC_only,exclusion,EC_only,exclusion,51,piend,negative,50_60,paired_cs,8,157264,158966,pre
51,EC_only,exclusion,EC_only,exclusion,52,seloom,NA,NA,neither,8,159985,161590,pre
51,EC_only,exclusion,EC_only,exclusion,53,coneoy,positive,30_40,paired_cs,8,162612,163195,pre
51,EC_only,exclusion,EC_only,exclusion,54,oltar,NA,NA,neither,9,164214,165356,pre
51,EC_only,exclusion,EC_only,exclusion,55,teior,negative,50_60,paired_cs,6,166375,168202,pre
51,EC_only,exclusion,EC_only,exclusion,56,madjas,NA,NA,neither,7,169221,170475,pre
51,EC_only,exclusion,EC_only,exclusion,57,dowsal,NA,NA,neither,8,171495,172747,pre
51,EC_only,exclusion,EC_only,exclusion,58,ankoe,NA,NA,neither,7,173791,175161,pre
51,EC_only,exclusion,EC_only,exclusion,59,minair,NA,NA,neither,7,176180,177888,pre
51,EC_only,exclusion,EC_only,exclusion,60,craeky,NA,NA,neither,9,178907,180050,pre
51,EC_only,exclusion,EC_only,exclusion,61,vegom,positive,70_80,paired_cs,9,181069,182213,pre
51,EC_only,exclusion,EC_only,exclusion,62,gigoro,NA,NA,neither,9,183232,184486,pre
