subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,0,lescry,positive,NA,neither,none_correct,2340.bmp,2050.bmp,1999.bmp,1440.bmp,7470.bmp,5910.bmp,no,no,no,no,no,no,no,yes,3226127,3233256
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,1,orikle,negative,70_80,paired_cs,9404.bmp,9041.bmp,6838.bmp,9830.bmp,6242.bmp,9404.bmp,2710.bmp,no,no,yes,no,no,no,no,no,3234281,3239865
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,2,gypass,negative,30_40,distractor,6555.bmp,9421.bmp,2141.bmp,6555.bmp,9630.bmp,1525.bmp,9342.bmp,no,no,no,no,no,no,yes,no,3240890,3247516
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,3,twavel,negative,30_40,distractor,9180.bmp,9331.bmp,9220.bmp,9180.bmp,3550.bmp,3300.bmp,2750.bmp,no,no,yes,no,no,no,no,no,3248540,3250095
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,4,funery,negative,NA,neither,none_correct,6020.bmp,9421.bmp,6530.bmp,9432.bmp,9830.bmp,9520.bmp,no,no,no,no,no,no,no,yes,3251119,3253294
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,5,cenbre,positive,30_40,paired_cs,5830.bmp,8330.bmp,2040.bmp,5830.bmp,2050.bmp,8190.bmp,2071.bmp,no,no,no,no,no,no,yes,no,3254319,3256304
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,6,ordit,negative,NA,neither,none_correct,9400.bmp,9435.bmp,9102.bmp,9560.bmp,6570.1.bmp,9006.bmp,no,no,no,no,no,yes,no,no,3257328,3266352
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,7,oacart,positive,30_40,paired_cs,8470.bmp,4606.bmp,8470.bmp,2791.bmp,2050.bmp,2150.bmp,8080.bmp,no,no,yes,no,no,no,no,no,3267376,3272335
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,8,dowsal,negative,50_60,paired_cs,9050.bmp,9435.bmp,9050.bmp,9342.bmp,9000.bmp,1525.bmp,9265.bmp,no,no,no,no,no,no,no,yes,3273362,3275331
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,9,coneoy,negative,NA,neither,none_correct,9430.bmp,6570.1.bmp,9630.bmp,9331.bmp,9560.bmp,6311.bmp,no,no,no,no,no,yes,no,no,3276355,3279671
