subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,0,tafta,NA,NA,neither,no,no,yes,no,3514554,3524448
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,1,obtfin,positive,50_60,paired_cs,no,no,no,yes,3525467,3528687
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,2,palpid,positive,50_60,paired_cs,no,yes,no,no,3529706,3533157
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,3,guote,negative,30_40,paired_cs,no,no,yes,no,3534179,3538167
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,4,evone,NA,NA,neither,yes,no,no,no,3539186,3541893
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,5,madjas,NA,NA,neither,no,no,yes,no,3542912,3545834
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,6,tavoo,NA,NA,neither,no,no,yes,no,3546853,3548035
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,7,parlic,positive,90_10,paired_cs,no,yes,no,no,3549054,3551870
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,8,pevoke,positive,50_60,paired_cs,no,no,no,yes,3552889,3554832
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,9,symoan,positive,50_60,distractor,no,no,no,yes,3555852,3557252
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,10,itplic,positive,70_80,paired_cs,yes,no,no,no,3558271,3562589
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,11,minair,positive,90_10,paired_cs,yes,no,no,no,3563608,3565872
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,12,icecip,negative,70_80,distractor,no,no,yes,no,3566891,3569697
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,13,punnot,negative,30_40,paired_cs,no,no,yes,no,3570716,3572551
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,14,hesire,positive,30_40,paired_cs,no,no,yes,no,3573570,3574645
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,15,yained,negative,90_10,paired_cs,yes,no,no,no,3575664,3579351
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,16,cocox,NA,NA,neither,no,no,yes,no,3580370,3581983
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,17,bokine,negative,30_40,paired_cs,yes,no,no,no,3583003,3585597
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,18,seloom,positive,70_80,paired_cs,no,yes,no,no,3586616,3588449
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,19,casteg,positive,50_60,paired_cs,no,no,yes,no,3589468,3590873
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,20,beakem,negative,50_60,paired_cs,no,yes,no,no,3591893,3598375
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,21,clish,NA,NA,neither,no,yes,no,no,3599394,3604775
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,22,eyalt,positive,30_40,paired_cs,no,yes,no,no,3605794,3607727
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,23,hiatts,NA,NA,neither,no,no,yes,no,3608746,3610369
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,24,orikle,positive,90_10,distractor,no,no,no,yes,3611388,3613538
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,25,altine,NA,NA,neither,no,yes,no,no,3614557,3616605
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,26,ceayon,positive,30_40,paired_cs,no,yes,no,no,3617625,3621616
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,27,prien,NA,NA,neither,yes,no,no,no,3622636,3624153
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,28,teior,positive,70_80,distractor,no,no,no,yes,3625172,3626797
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,29,yeomun,positive,30_40,paired_cs,yes,no,no,no,3627816,3645142
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,30,appobe,positive,50_60,distractor,yes,no,no,no,3646161,3648107
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,31,oltar,negative,70_80,paired_cs,no,yes,no,no,3649126,3650323
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,32,gigoro,negative,50_60,paired_cs,no,no,yes,no,3651342,3653072
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,33,fexony,negative,50_60,paired_cs,no,no,yes,no,3654091,3655385
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,34,twavel,NA,NA,neither,no,yes,no,no,3656404,3657916
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,35,dowsal,NA,NA,neither,no,no,yes,no,3658935,3660987
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,36,parwax,NA,NA,neither,no,no,no,yes,3662006,3663303
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,37,strank,NA,NA,neither,no,no,yes,no,3664322,3666915
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,38,coneoy,negative,30_40,distractor,no,yes,no,no,3667934,3670202
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,39,styla,positive,90_10,paired_cs,yes,no,no,no,3671221,3673066
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,40,obeac,NA,NA,neither,yes,no,no,no,3674086,3675598
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,41,vegom,negative,70_80,paired_cs,no,yes,no,no,3676618,3678022
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,42,cenbre,negative,70_80,paired_cs,no,yes,no,no,3679042,3691395
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,43,rutort,NA,NA,neither,no,no,yes,no,3692414,3694352
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,44,ribual,negative,90_10,distractor,no,no,yes,no,3695371,3697539
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,45,makan,positive,30_40,distractor,yes,no,no,no,3698558,3700508
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,46,seork,NA,NA,neither,no,yes,no,no,3701527,3704121
2,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,47,fangus,negative,70_80,distractor,yes,no,no,no,3705140,3706436
