subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
21,EC_only,exclusion,EC_only,exclusion,0,lobee,positive,50_60,paired_cs,no,no,no,yes,2659740,2666286
21,EC_only,exclusion,EC_only,exclusion,1,babit,NA,NA,neither,no,no,yes,no,2667306,2668595
21,EC_only,exclusion,EC_only,exclusion,2,oureen,NA,NA,neither,no,yes,no,no,2669615,2670695
21,EC_only,exclusion,EC_only,exclusion,3,yahio,NA,NA,neither,yes,no,no,no,2671716,2673752
21,EC_only,exclusion,EC_only,exclusion,4,ordit,NA,NA,neither,no,no,no,yes,2674772,2676386
21,EC_only,exclusion,EC_only,exclusion,5,funery,negative,90_10,paired_cs,no,no,yes,no,2677405,2677945
21,EC_only,exclusion,EC_only,exclusion,6,orikle,positive,70_80,paired_cs,no,no,no,yes,2678964,2680676
21,EC_only,exclusion,EC_only,exclusion,7,chnap,negative,50_60,paired_cs,no,yes,no,no,2681695,2682879
21,EC_only,exclusion,EC_only,exclusion,8,seloom,positive,30_40,paired_cs,no,yes,no,no,2683898,2684754
21,EC_only,exclusion,EC_only,exclusion,9,symoan,positive,70_80,paired_cs,no,no,yes,no,2685773,2687057
21,EC_only,exclusion,EC_only,exclusion,10,jinkup,NA,NA,neither,no,yes,no,no,2688076,2688417
21,EC_only,exclusion,EC_only,exclusion,11,ankoe,NA,NA,neither,yes,no,no,no,2689436,2689544
21,EC_only,exclusion,EC_only,exclusion,12,coline,NA,NA,neither,yes,no,no,no,2690563,2691209
21,EC_only,exclusion,EC_only,exclusion,13,fusia,negative,50_60,paired_cs,yes,no,no,no,2692229,2693942
21,EC_only,exclusion,EC_only,exclusion,14,oltar,NA,NA,neither,no,yes,no,no,2694962,2695823
21,EC_only,exclusion,EC_only,exclusion,15,teior,negative,30_40,paired_cs,no,no,no,yes,2696842,2697703
21,EC_only,exclusion,EC_only,exclusion,16,ribual,positive,50_60,paired_cs,no,no,yes,no,2698722,2699999
21,EC_only,exclusion,EC_only,exclusion,17,beakem,NA,NA,neither,no,no,no,yes,2701019,2701877
21,EC_only,exclusion,EC_only,exclusion,18,poieen,positive,70_80,paired_cs,no,no,no,yes,2702896,2703650
21,EC_only,exclusion,EC_only,exclusion,19,craeky,NA,NA,neither,no,yes,no,no,2704669,2705309
21,EC_only,exclusion,EC_only,exclusion,20,minair,NA,NA,neither,yes,no,no,no,2706329,2707079
21,EC_only,exclusion,EC_only,exclusion,21,spanal,positive,50_60,paired_cs,no,yes,no,no,2708098,2708743
21,EC_only,exclusion,EC_only,exclusion,22,itplic,NA,NA,neither,no,no,yes,no,2709762,2712021
21,EC_only,exclusion,EC_only,exclusion,23,coneoy,NA,NA,neither,no,yes,no,no,2713041,2713362
