subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
86,EC_subj_obj_corr,normal,0,subjective,cs15,1,first,50_60,no,yes,positive,1710.bmp,styla,maske_5.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,479482,480385,480488,480541,480594,482994,485185,NA,487698
86,EC_subj_obj_corr,normal,1,corr_objective,cs22,1,first,70_80,no,yes,negative,8485.bmp,oltar,maske_5.bmp,70,50,2380,beakem,oltar,palpid,itplic,NA,NA,unpaired,current_cs,unpaired,other_cs,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,487856,488760,488863,488936,488989,491369,NA,492543,494469
86,EC_subj_obj_corr,normal,2,subjective,cs1,1,first,30_40,yes,yes,positive,7230.bmp,NA,maske_8.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,494607,495511,495614,495647,495700,498120,499213,NA,501972
86,EC_subj_obj_corr,normal,3,subjective,cs31,1,first,90_10,no,no,positive,2340.bmp,guote,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,502149,503052,503155,503258,503311,505661,NA,NA,506526
86,EC_subj_obj_corr,normal,4,subjective,cs19,1,first,70_80,no,yes,positive,2900.2.bmp,itafy,maske_12.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,506696,507599,507702,507785,507838,510208,511388,NA,513911
86,EC_subj_obj_corr,normal,5,subjective,cs12,1,first,50_60,no,yes,negative,9180.bmp,appobe,maske_4.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,514070,514974,515077,515140,515193,517583,519941,NA,522923
86,EC_subj_obj_corr,normal,6,corr_objective,cs30,1,first,90_10,no,no,negative,9342.bmp,oureen,NA,90,50,2360,jinkup,oureen,ordit,spanal,NA,NA,unpaired,current_cs,unpaired,other_cs,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,523090,523993,524096,524189,524242,526602,NA,NA,527312
86,EC_subj_obj_corr,normal,7,corr_objective,cs21,1,first,70_80,no,yes,positive,8496.bmp,lescry,maske_11.bmp,80,50,2370,seloom,sarary,obtfin,lescry,NA,NA,unpaired,unpaired,other_cs,current_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,527483,528386,528489,528572,528625,530995,NA,531859,533413
86,EC_subj_obj_corr,normal,8,corr_objective,cs34,1,first,90_10,no,no,negative,9050.bmp,spanal,NA,90,50,2360,jinkup,ordit,spanal,oureen,NA,NA,unpaired,unpaired,current_cs,other_cs,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,533579,534482,534585,534678,534731,537091,NA,NA,537956
86,EC_subj_obj_corr,normal,9,subjective,cs16,1,first,50_60,no,yes,negative,3300.bmp,icecip,maske_6.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,538116,539019,539122,539175,539228,541628,543042,NA,545792
86,EC_subj_obj_corr,normal,10,subjective,cs28,1,first,90_10,no,no,negative,2900.bmp,zillie,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,545957,546860,546963,547066,547119,549469,NA,NA,550258
86,EC_subj_obj_corr,normal,11,subjective,cs4,1,first,30_40,no,yes,negative,6838.bmp,ceayon,maske_7.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,550406,551310,551413,551446,551499,553919,555499,NA,557109
86,EC_subj_obj_corr,normal,12,corr_objective,cs10,1,first,30_40,no,yes,negative,2053.bmp,hesire,maske_12.bmp,40,50,2410,chnap,teutos,ribual,hesire,NA,NA,other_cs,unpaired,unpaired,current_cs,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,557245,558149,558252,558295,558348,560758,NA,561703,566458
86,EC_subj_obj_corr,normal,13,corr_objective,cs17,1,first,50_60,no,yes,positive,1650.bmp,orikle,maske_10.bmp,50,50,2400,hiatts,roosle,orikle,parlic,NA,NA,unpaired,other_cs,current_cs,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,566617,567520,567623,567676,567729,570129,NA,570995,574932
86,EC_subj_obj_corr,normal,14,subjective,cs8,1,first,30_40,no,yes,negative,9400.bmp,yeomun,maske_12.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,575069,575972,576075,576118,576171,578581,579523,NA,581595
86,EC_subj_obj_corr,normal,15,corr_objective,cs25,1,first,70_80,no,yes,positive,2160.bmp,obtfin,maske_5.bmp,70,50,2380,seloom,lescry,obtfin,sarary,NA,NA,unpaired,other_cs,current_cs,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,581766,582669,582772,582845,582898,585278,NA,585950,587141
86,EC_subj_obj_corr,normal,16,subjective,cs11,1,first,50_60,no,yes,positive,8170.bmp,lobee,maske_8.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,yes,no,NA,NA,NA,NA,NA,NA,587287,588190,588293,588356,588409,590799,592286,NA,594580
86,EC_subj_obj_corr,normal,17,corr_objective,cs26,1,first,70_80,no,yes,negative,9500.bmp,itplic,maske_9.bmp,70,50,2380,beakem,oltar,itplic,palpid,NA,NA,unpaired,other_cs,current_cs,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,594737,595640,595743,595816,595869,598249,NA,599032,600223
86,EC_subj_obj_corr,normal,18,subjective,cs23,1,first,70_80,no,yes,positive,2209.bmp,yained,maske_9.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,600386,601289,601392,601465,601518,603898,605229,NA,606837
86,EC_subj_obj_corr,normal,19,corr_objective,cs9,1,first,30_40,no,yes,positive,5910.bmp,voual,maske_12.bmp,30,50,2420,voual,ankoe,pubio,boity,NA,NA,current_cs,other_cs,unpaired,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,606972,607875,607978,608011,608064,610484,NA,611580,615960
86,EC_subj_obj_corr,normal,20,subjective,cs32,1,first,90_10,no,no,negative,3220.bmp,donrey,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,616132,617036,617139,617242,617295,619645,NA,NA,620434
86,EC_subj_obj_corr,normal,21,corr_objective,cs13,1,first,50_60,no,yes,positive,2050.bmp,roosle,maske_8.bmp,60,50,2390,roosle,parlic,hiatts,orikle,NA,NA,current_cs,unpaired,unpaired,other_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,620580,621483,621586,621649,621702,624092,NA,624875,626338
86,EC_subj_obj_corr,normal,22,corr_objective,cs5,1,first,30_40,no,yes,positive,2150.bmp,ankoe,maske_6.bmp,30,50,2420,pubio,voual,boity,ankoe,NA,NA,unpaired,other_cs,unpaired,current_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,626481,627384,627487,627520,627573,629993,NA,630696,635903
86,EC_subj_obj_corr,normal,23,subjective,cs24,1,first,70_80,no,yes,negative,9331.bmp,twavel,maske_1.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,636060,636963,637066,637139,637192,639572,641221,NA,642828
86,EC_subj_obj_corr,normal,24,subjective,cs20,1,first,70_80,no,yes,negative,9630.bmp,pevoke,maske_2.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,642992,643895,643998,644081,644134,646504,647208,NA,648586
86,EC_subj_obj_corr,normal,25,corr_objective,cs33,1,first,90_10,no,no,positive,2057.bmp,coneoy,NA,90,50,2360,parwax,piend,cenbre,coneoy,NA,NA,unpaired,unpaired,other_cs,current_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,648751,649654,649757,649850,649903,652263,NA,NA,653050
86,EC_subj_obj_corr,normal,26,corr_objective,cs18,1,first,50_60,no,yes,negative,2141.bmp,altine,maske_2.bmp,60,50,2390,rutort,altine,haraks,purdag,NA,NA,unpaired,current_cs,other_cs,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,653199,654102,654205,654268,654321,656711,NA,657659,659763
86,EC_subj_obj_corr,normal,27,subjective,cs7,1,first,30_40,no,yes,positive,8190.bmp,obeac,maske_5.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,659899,660802,660905,660948,661001,663411,664115,NA,668023
86,EC_subj_obj_corr,normal,28,subjective,cs2,1,first,30_40,yes,yes,negative,9182.bmp,NA,maske_6.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,668148,669051,669154,669187,669240,671660,672998,NA,675983
