subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
102,EC_subj_only,inclusion,EC_subj_only,inclusion,0,prien,negative,NA,neither,none_correct,9007.bmp,9400.bmp,6838.bmp,3550.bmp,2053.bmp,9561.bmp,yes,no,no,no,no,no,no,no,3899057,3909727
102,EC_subj_only,inclusion,EC_subj_only,inclusion,1,hiatts,negative,NA,neither,none_correct,9404.bmp,9421.bmp,9920.bmp,9432.bmp,9006.bmp,9342.bmp,no,no,no,no,no,no,no,yes,3910776,3917501
102,EC_subj_only,inclusion,EC_subj_only,inclusion,2,evone,positive,NA,neither,none_correct,2050.bmp,7470.bmp,4622.bmp,7350.bmp,8501.bmp,5830.bmp,no,no,no,yes,no,no,no,no,3918549,3928053
102,EC_subj_only,inclusion,EC_subj_only,inclusion,3,tyorny,positive,30_40,paired_cs,5460.bmp,5460.bmp,2550.bmp,5994.bmp,2050.bmp,7350.bmp,8420.bmp,no,no,no,no,no,no,no,yes,3929100,3933972
102,EC_subj_only,inclusion,EC_subj_only,inclusion,4,funery,positive,NA,neither,none_correct,2311.bmp,4622.bmp,2900.2.bmp,2340.bmp,7502.bmp,5830.bmp,no,no,no,no,no,no,no,yes,3935019,3939185
102,EC_subj_only,inclusion,EC_subj_only,inclusion,5,parwax,negative,NA,neither,none_correct,9404.bmp,9421.bmp,9561.bmp,1525.bmp,9400.bmp,9500.bmp,no,no,no,no,no,no,no,yes,3940236,3944865
102,EC_subj_only,inclusion,EC_subj_only,inclusion,6,guote,positive,NA,neither,none_correct,1440.bmp,2209.bmp,8370.bmp,8496.bmp,1650.bmp,8540.bmp,no,no,no,no,no,no,no,yes,3945912,3948465
102,EC_subj_only,inclusion,EC_subj_only,inclusion,7,fasyia,negative,30_40,paired_cs,3300.bmp,3300.bmp,9920.bmp,6570.1.bmp,1525.bmp,6242.bmp,2276.bmp,no,no,no,no,no,no,no,yes,3949514,3953215
102,EC_subj_only,inclusion,EC_subj_only,inclusion,8,jinkup,positive,70_80,distractor,none_correct,4622.bmp,8470.bmp,8496.bmp,2209.bmp,1650.bmp,2050.bmp,no,no,no,no,no,no,no,yes,3954262,3956118
102,EC_subj_only,inclusion,EC_subj_only,inclusion,9,treati,positive,50_60,distractor,none_correct,2058.bmp,2057.bmp,8200.bmp,7230.bmp,7470.bmp,1999.bmp,no,no,no,no,no,no,no,yes,3957172,3962729
