subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
82,EC_only,inclusion,EC_only,inclusion,0,yained,NA,NA,neither,4,1730164,1733631,post
82,EC_only,inclusion,EC_only,inclusion,1,purdag,NA,NA,neither,3,1734650,1736169,post
82,EC_only,inclusion,EC_only,inclusion,2,fangus,NA,NA,neither,3,1737189,1738229,post
82,EC_only,inclusion,EC_only,inclusion,3,prien,NA,NA,neither,3,1739248,1740285,post
82,EC_only,inclusion,EC_only,inclusion,4,spanal,NA,NA,neither,3,1741309,1742231,post
82,EC_only,inclusion,EC_only,inclusion,5,coneoy,positive,50_60,paired_cs,3,1743250,1744632,post
82,EC_only,inclusion,EC_only,inclusion,6,obtfin,positive,30_40,paired_cs,3,1745651,1746461,post
82,EC_only,inclusion,EC_only,inclusion,7,beakem,NA,NA,neither,3,1747480,1748401,post
82,EC_only,inclusion,EC_only,inclusion,8,teior,NA,NA,neither,3,1749422,1750573,post
82,EC_only,inclusion,EC_only,inclusion,9,evone,NA,NA,neither,17,1751592,1754257,post
82,EC_only,inclusion,EC_only,inclusion,10,voual,positive,70_80,paired_cs,17,1755277,1756435,post
82,EC_only,inclusion,EC_only,inclusion,11,parwax,NA,NA,neither,3,1757455,1759887,post
82,EC_only,inclusion,EC_only,inclusion,12,gypass,NA,NA,neither,3,1760906,1763342,post
82,EC_only,inclusion,EC_only,inclusion,13,seork,NA,NA,neither,3,1764362,1765986,post
82,EC_only,inclusion,EC_only,inclusion,14,hesire,NA,NA,neither,3,1767006,1767928,post
82,EC_only,inclusion,EC_only,inclusion,15,funery,NA,NA,neither,2,1768948,1770688,post
82,EC_only,inclusion,EC_only,inclusion,16,strank,negative,70_80,paired_cs,2,1771707,1773328,post
82,EC_only,inclusion,EC_only,inclusion,17,orikle,NA,NA,neither,2,1774347,1775505,post
82,EC_only,inclusion,EC_only,inclusion,18,craeky,negative,90_10,paired_cs,2,1776524,1778023,post
82,EC_only,inclusion,EC_only,inclusion,19,hiatts,positive,30_40,paired_cs,2,1779042,1780427,post
82,EC_only,inclusion,EC_only,inclusion,20,zillie,NA,NA,neither,15,1781446,1783763,post
82,EC_only,inclusion,EC_only,inclusion,21,lescry,negative,30_40,paired_cs,3,1784783,1787145,post
