subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
65,EC_only,inclusion,EC_only,inclusion,0,fusia,NA,NA,neither,2,1,yes,no,2387913,2400875
65,EC_only,inclusion,EC_only,inclusion,1,gypass,NA,NA,neither,2,1,yes,no,2401902,2407060
65,EC_only,inclusion,EC_only,inclusion,2,icecip,negative,30_40,paired_cs,2,1,no,yes,2408089,2409517
65,EC_only,inclusion,EC_only,inclusion,3,lescry,positive,50_60,paired_cs,2,1,yes,no,2410545,2411869
65,EC_only,inclusion,EC_only,inclusion,4,twavel,NA,NA,neither,2,1,yes,no,2412897,2414329
65,EC_only,inclusion,EC_only,inclusion,5,beakem,positive,50_60,paired_cs,2,1,no,yes,2415362,2418331
65,EC_only,inclusion,EC_only,inclusion,6,seork,NA,NA,neither,2,1,no,yes,2419358,2420460
65,EC_only,inclusion,EC_only,inclusion,7,naptor,negative,90_10,paired_cs,2,1,no,yes,2421487,2423033
65,EC_only,inclusion,EC_only,inclusion,8,ordit,NA,NA,neither,2,1,yes,no,2424060,2426033
65,EC_only,inclusion,EC_only,inclusion,9,jinkup,NA,NA,neither,2,1,no,yes,2427065,2428826
65,EC_only,inclusion,EC_only,inclusion,10,cenbre,NA,NA,neither,2,1,no,yes,2429853,2432383
65,EC_only,inclusion,EC_only,inclusion,11,fangus,negative,70_80,paired_cs,2,1,yes,no,2433410,2434729
65,EC_only,inclusion,EC_only,inclusion,12,yahio,negative,50_60,paired_cs,2,1,yes,no,2435756,2437295
65,EC_only,inclusion,EC_only,inclusion,13,tyorny,NA,NA,neither,2,1,no,yes,2438322,2439749
65,EC_only,inclusion,EC_only,inclusion,14,hiatts,NA,NA,neither,2,1,no,yes,2440777,2442647
65,EC_only,inclusion,EC_only,inclusion,15,oacart,NA,NA,neither,2,1,yes,no,2443674,2449530
65,EC_only,inclusion,EC_only,inclusion,16,parlic,NA,NA,neither,2,1,yes,no,2450562,2452771
65,EC_only,inclusion,EC_only,inclusion,17,avouco,NA,NA,neither,2,1,yes,no,2453798,2455672
65,EC_only,inclusion,EC_only,inclusion,18,zillie,negative,90_10,paired_cs,2,1,no,yes,2456700,2458131
65,EC_only,inclusion,EC_only,inclusion,19,punnot,NA,NA,neither,2,1,no,yes,2459158,2462140
65,EC_only,inclusion,EC_only,inclusion,20,guote,negative,30_40,paired_cs,2,1,yes,no,2463195,2465064
65,EC_only,inclusion,EC_only,inclusion,21,yeomun,NA,NA,neither,2,1,no,yes,2466091,2468133
65,EC_only,inclusion,EC_only,inclusion,22,minair,NA,NA,neither,2,1,no,yes,2469160,2471361
65,EC_only,inclusion,EC_only,inclusion,23,gigoro,NA,NA,neither,2,1,yes,no,2472389,2473602
65,EC_only,inclusion,EC_only,inclusion,24,bokine,positive,30_40,paired_cs,2,1,yes,no,2474629,2476389
65,EC_only,inclusion,EC_only,inclusion,25,evone,negative,70_80,paired_cs,2,1,no,yes,2477417,2478513
65,EC_only,inclusion,EC_only,inclusion,26,seloom,positive,30_40,paired_cs,2,1,yes,no,2479541,2480643
65,EC_only,inclusion,EC_only,inclusion,27,purdag,NA,NA,neither,2,1,no,yes,2481675,2485084
65,EC_only,inclusion,EC_only,inclusion,28,coneoy,NA,NA,neither,2,1,yes,no,2486111,2487423
65,EC_only,inclusion,EC_only,inclusion,29,itafy,positive,50_60,paired_cs,2,1,yes,no,2488450,2489442
65,EC_only,inclusion,EC_only,inclusion,30,casteg,positive,90_10,paired_cs,2,1,yes,no,2490469,2493779
65,EC_only,inclusion,EC_only,inclusion,31,rutort,NA,NA,neither,2,1,no,yes,2494813,2497342
65,EC_only,inclusion,EC_only,inclusion,32,dowsal,NA,NA,neither,2,1,no,yes,2498370,2499799
65,EC_only,inclusion,EC_only,inclusion,33,makan,positive,90_10,paired_cs,2,1,yes,no,2500827,2502145
