subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
52,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,0,jinkup,positive,50_60,paired_cs,no,no,no,yes,3146689,3150786
52,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,1,appobe,NA,NA,neither,no,no,no,yes,3151806,3153140
52,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,2,styla,positive,90_10,paired_cs,yes,no,no,no,3154160,3155714
52,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,3,seloom,NA,NA,neither,no,no,no,yes,3156734,3158505
52,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,4,gypass,NA,NA,neither,no,no,no,yes,3159524,3160743
52,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,5,symoan,both,70_80,distractor,no,no,no,yes,3161762,3162870
52,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,6,spanal,negative,30_40,paired_cs,yes,no,no,no,3163890,3165775
52,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,7,coneoy,both,30_40,distractor,yes,no,no,no,3166795,3168344
52,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,8,donrey,negative,90_10,paired_cs,no,no,no,yes,3169364,3171925
52,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,9,voual,NA,NA,neither,no,no,no,yes,3172944,3173945
52,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,10,jolver,both,90_10,distractor,no,no,yes,no,3174964,3176075
52,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,11,ceayon,NA,NA,neither,no,no,yes,no,3177094,3177979
52,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,12,palpid,NA,NA,neither,no,no,yes,no,3178998,3179995
52,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,13,altine,positive,30_40,paired_cs,no,no,yes,no,3181015,3182016
52,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,14,tavoo,NA,NA,neither,no,no,yes,no,3183035,3183921
