subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
10,EC_only,inclusion,EC_only,inclusion,0,boity,negative,70_80,distractor,none_correct,9000.bmp,3220.bmp,9630.bmp,6020.bmp,6555.bmp,2053.bmp,no,no,no,no,no,no,no,yes,3036711,3039561
10,EC_only,inclusion,EC_only,inclusion,1,tyorny,positive,NA,neither,none_correct,8330.bmp,2040.bmp,1710.bmp,8470.bmp,4606.bmp,7580.bmp,no,no,no,no,no,no,no,yes,3040586,3042112
10,EC_only,inclusion,EC_only,inclusion,2,pubio,positive,90_10,paired_cs,8170.bmp,8170.bmp,2340.bmp,7230.bmp,4622.bmp,2160.bmp,2070.bmp,no,no,no,no,no,no,no,yes,3043137,3047209
10,EC_only,inclusion,EC_only,inclusion,3,lobee,positive,70_80,paired_cs,2150.bmp,5910.bmp,2150.bmp,7470.bmp,2209.bmp,2550.bmp,2340.bmp,no,no,no,no,no,no,no,yes,3048233,3049557
10,EC_only,inclusion,EC_only,inclusion,4,roosle,positive,NA,neither,none_correct,5460.bmp,2091.bmp,2791.bmp,2040.bmp,4220.bmp,8501.bmp,no,no,no,no,no,no,no,yes,3050581,3054454
10,EC_only,inclusion,EC_only,inclusion,5,fexony,positive,NA,neither,none_correct,8501.bmp,2160.bmp,8370.bmp,2791.bmp,8330.bmp,7502.bmp,no,no,no,no,no,no,no,yes,3055478,3057813
10,EC_only,inclusion,EC_only,inclusion,6,fasyia,negative,NA,neither,none_correct,3550.bmp,9500.bmp,9560.bmp,9180.bmp,2710.bmp,6831.bmp,no,no,no,no,no,no,no,yes,3058840,3061282
10,EC_only,inclusion,EC_only,inclusion,7,zillie,positive,30_40,distractor,none_correct,2070.bmp,2040.bmp,4220.bmp,7470.bmp,5831.bmp,8470.bmp,no,no,no,no,no,no,no,yes,3062306,3064040
10,EC_only,inclusion,EC_only,inclusion,8,haraks,negative,50_60,distractor,none_correct,9430.bmp,6530.bmp,2141.bmp,2375.1.bmp,9561.bmp,9180.bmp,no,no,no,no,no,no,no,yes,3065064,3068027
10,EC_only,inclusion,EC_only,inclusion,9,yeomun,positive,70_80,paired_cs,5831.bmp,1440.bmp,8170.bmp,5831.bmp,1650.bmp,4220.bmp,7230.bmp,no,no,no,no,no,no,no,yes,3069051,3071800
10,EC_only,inclusion,EC_only,inclusion,10,ceayon,positive,90_10,paired_cs,2070.bmp,7330.bmp,8200.bmp,2209.bmp,2070.bmp,2057.bmp,2050.bmp,no,no,no,no,no,no,no,yes,3072828,3079455
10,EC_only,inclusion,EC_only,inclusion,11,coneoy,negative,30_40,paired_cs,2375.1.bmp,2375.1.bmp,9561.bmp,9340.bmp,6242.bmp,6020.bmp,2750.bmp,no,no,no,no,no,no,no,yes,3080479,3083226
10,EC_only,inclusion,EC_only,inclusion,12,twavel,positive,NA,neither,none_correct,2340.bmp,2660.bmp,2791.bmp,7502.bmp,2550.bmp,8170.bmp,no,no,no,no,no,no,no,yes,3084250,3087201
10,EC_only,inclusion,EC_only,inclusion,13,strank,positive,NA,neither,none_correct,1440.bmp,8420.bmp,2791.bmp,5831.bmp,4220.bmp,4622.bmp,no,no,no,no,no,no,no,yes,3088226,3089140
10,EC_only,inclusion,EC_only,inclusion,14,seork,positive,90_10,distractor,none_correct,7350.bmp,5910.bmp,8370.bmp,1440.bmp,5594.bmp,8190.bmp,no,no,no,no,no,no,no,yes,3090164,3092616
10,EC_only,inclusion,EC_only,inclusion,15,evone,positive,90_10,paired_cs,8501.bmp,8200.bmp,8170.bmp,8501.bmp,8496.bmp,5830.bmp,2057.bmp,no,no,no,no,no,no,no,yes,3093641,3095473
10,EC_only,inclusion,EC_only,inclusion,16,symoan,positive,50_60,distractor,none_correct,8190.bmp,2050.bmp,7470.bmp,1440.bmp,5830.bmp,2660.bmp,no,no,no,no,no,no,no,yes,3096497,3098246
10,EC_only,inclusion,EC_only,inclusion,17,coline,negative,70_80,paired_cs,1525.bmp,9560.bmp,9435.bmp,2276.bmp,1525.bmp,9265.bmp,9500.bmp,no,no,no,no,no,no,no,yes,3099271,3100902
10,EC_only,inclusion,EC_only,inclusion,18,babit,positive,NA,neither,none_correct,2040.bmp,2080.bmp,7230.bmp,2160.bmp,2900.2.bmp,1463.bmp,no,no,no,no,no,no,no,yes,3101926,3105595
10,EC_only,inclusion,EC_only,inclusion,19,palpid,positive,NA,neither,none_correct,2071.bmp,8370.bmp,8420.bmp,2340.bmp,8496.bmp,8470.bmp,no,no,no,no,no,no,no,yes,3106619,3108045
10,EC_only,inclusion,EC_only,inclusion,20,ordit,negative,NA,neither,none_correct,9400.bmp,3550.bmp,9182.bmp,9280.bmp,2750.bmp,9330.bmp,no,no,no,no,yes,no,no,no,3109069,3115064
