subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,0,parlic,positive,90_10,paired_cs,yes,no,no,no,3834788,3840138
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,1,obtfin,NA,NA,neither,no,no,no,yes,3841158,3843903
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,2,eyalt,positive,30_40,paired_cs,no,no,no,yes,3844923,3848873
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,3,gigoro,positive,30_40,paired_cs,no,no,no,yes,3849893,3855478
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,4,oureen,negative,90_10,paired_cs,no,yes,no,no,3856497,3858471
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,5,palpid,positive,70_80,paired_cs,yes,no,no,no,3859490,3862994
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,6,spanal,positive,70_80,paired_cs,no,yes,no,no,3864013,3866319
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,7,trelle,positive,30_40,paired_cs,no,no,no,yes,3867339,3873487
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,8,funery,both,70_80,distractor,no,yes,no,no,3874506,3876154
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,9,treati,negative,70_80,paired_cs,no,yes,no,no,3877173,3880564
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,10,clerd,negative,50_60,paired_cs,yes,no,no,no,3881583,3883779
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,11,parwax,negative,70_80,paired_cs,no,yes,no,no,3884798,3889077
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,12,twavel,NA,NA,neither,no,no,no,yes,3890097,3892075
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,13,oacart,NA,NA,neither,no,no,no,yes,3893094,3894191
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,14,voual,both,90_10,distractor,no,no,no,yes,3895210,3900378
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,15,pevoke,negative,50_60,paired_cs,no,no,no,yes,3901397,3902822
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,16,peush,NA,NA,neither,no,no,no,yes,3903842,3904938
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,17,casteg,both,70_80,distractor,yes,no,no,no,3905957,3907936
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,18,punnot,NA,NA,neither,no,no,no,yes,3908955,3911265
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,19,appobe,both,50_60,distractor,no,no,no,yes,3912285,3915579
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,20,obeac,NA,NA,neither,no,no,no,yes,3916598,3940628
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,21,poieen,NA,NA,neither,no,no,no,yes,3941647,3947013
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,22,gypass,NA,NA,neither,no,no,no,yes,3948032,3958894
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,23,ordit,NA,NA,neither,no,no,no,yes,3959913,3962444
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,24,teutos,negative,30_40,paired_cs,no,no,yes,no,3963463,3965884
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,25,cocox,NA,NA,neither,no,no,yes,no,3966904,3968110
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,26,vegom,positive,50_60,paired_cs,yes,no,no,no,3969129,3970563
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,27,avouco,negative,50_60,paired_cs,no,yes,no,no,3971582,3972902
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,28,orikle,NA,NA,neither,no,no,no,yes,3973922,3975353
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,29,sarary,positive,50_60,paired_cs,yes,no,no,no,3976372,3977802
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,30,minair,both,50_60,distractor,no,no,no,yes,3978821,3980804
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,31,fusia,NA,NA,neither,no,no,no,yes,3981823,3984021
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,32,seork,both,50_60,distractor,no,no,no,yes,3985040,3985810
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,33,fasyia,NA,NA,neither,no,no,no,yes,3986829,3987930
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,34,oltar,both,30_40,distractor,no,no,no,yes,3988949,3989720
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,35,cenbre,positive,50_60,paired_cs,no,yes,no,no,3990739,3993592
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,36,evone,both,30_40,distractor,no,no,no,yes,3994611,4002167
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,37,hesire,NA,NA,neither,no,no,no,yes,4003186,4005051
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,38,symoan,NA,NA,neither,no,no,no,yes,4006071,4006953
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,39,yahio,negative,90_10,paired_cs,no,yes,no,no,4007972,4009844
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,40,icecip,NA,NA,neither,no,no,no,yes,4010863,4012076
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,41,tavoo,negative,30_40,paired_cs,no,no,no,yes,4013096,4013976
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,42,fexony,positive,30_40,paired_cs,no,no,no,yes,4014996,4015889
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,43,fangus,both,50_60,distractor,no,no,no,yes,4016908,4018553
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,44,chnap,negative,50_60,paired_cs,no,yes,no,no,4019573,4020891
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,45,pubio,positive,90_10,paired_cs,no,yes,no,no,4021910,4026959
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,46,clish,negative,90_10,paired_cs,no,yes,no,no,4027978,4029621
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,47,madjas,positive,90_10,paired_cs,yes,no,no,no,4030640,4031739
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,48,tyorny,both,90_10,distractor,no,no,no,yes,4032759,4035061
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,49,bokine,negative,70_80,paired_cs,no,yes,no,no,4036081,4037291
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,50,itplic,both,30_40,distractor,no,no,no,yes,4038310,4039520
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,51,unuoll,negative,90_10,paired_cs,no,yes,no,no,4040540,4041751
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,52,seloom,both,70_80,distractor,no,no,no,yes,4042770,4043868
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,53,jolver,both,30_40,distractor,no,no,no,yes,4044887,4046208
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,54,coskie,positive,70_80,paired_cs,yes,no,no,no,4047227,4048552
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,55,teior,positive,90_10,paired_cs,no,no,no,yes,4049571,4053521
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,56,roosle,both,70_80,distractor,no,no,no,yes,4054541,4057171
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,57,lobee,negative,70_80,paired_cs,no,yes,no,no,4058190,4060061
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,58,tafta,negative,30_40,paired_cs,no,no,no,yes,4061081,4072901
