subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
16,EC_subj_only,inclusion,EC_subj_only,inclusion,0,ceayon,negative,70_80,distractor,none_correct,9500.bmp,3220.bmp,9830.bmp,6530.bmp,9520.bmp,9435.bmp,no,no,no,yes,no,no,no,no,3498638,3506516
16,EC_subj_only,inclusion,EC_subj_only,inclusion,1,vegom,positive,NA,neither,none_correct,1710.bmp,4220.bmp,8470.bmp,7502.bmp,1463.bmp,2550.bmp,no,no,no,no,no,no,no,yes,3507541,3514247
16,EC_subj_only,inclusion,EC_subj_only,inclusion,2,tafta,negative,30_40,distractor,none_correct,9342.bmp,9182.bmp,1525.bmp,3550.bmp,9430.bmp,6555.bmp,no,no,no,no,no,no,yes,no,3515272,3519407
16,EC_subj_only,inclusion,EC_subj_only,inclusion,3,seork,positive,70_80,paired_cs,2040.bmp,2070.bmp,2040.bmp,7230.bmp,7502.bmp,1440.bmp,2058.bmp,no,no,no,no,yes,no,no,no,3520431,3526099
16,EC_subj_only,inclusion,EC_subj_only,inclusion,4,lobee,positive,70_80,distractor,none_correct,7502.bmp,8501.bmp,8496.bmp,5830.bmp,8420.bmp,7330.bmp,no,no,no,yes,no,no,no,no,3527123,3531372
16,EC_subj_only,inclusion,EC_subj_only,inclusion,5,oacart,negative,NA,neither,none_correct,9432.bmp,3550.bmp,9331.bmp,9102.bmp,9007.bmp,6831.bmp,no,no,no,no,no,no,no,yes,3532397,3536445
16,EC_subj_only,inclusion,EC_subj_only,inclusion,6,clerd,negative,90_10,distractor,none_correct,9000.bmp,9920.bmp,9006.bmp,9400.bmp,9041.bmp,9560.bmp,no,no,no,no,no,no,yes,no,3537469,3544863
16,EC_subj_only,inclusion,EC_subj_only,inclusion,7,sepah,positive,NA,neither,none_correct,1650.bmp,7330.bmp,8501.bmp,2340.bmp,8420.bmp,2080.bmp,no,no,no,yes,no,no,no,no,3545887,3552478
16,EC_subj_only,inclusion,EC_subj_only,inclusion,8,obeac,positive,NA,neither,none_correct,1710.bmp,2080.bmp,2311.bmp,2057.bmp,4220.bmp,8330.bmp,no,no,no,no,no,no,yes,no,3553503,3555933
16,EC_subj_only,inclusion,EC_subj_only,inclusion,9,punnot,negative,90_10,paired_cs,2375.1.bmp,2375.1.bmp,6831.bmp,9340.bmp,9102.bmp,9404.bmp,9421.bmp,yes,no,no,no,no,no,no,no,3556957,3559191
