subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
5,EC_only,inclusion,EC_only,inclusion,0,treati,negative,70_80,paired_cs,9830.bmp,6020.bmp,9182.bmp,9432.bmp,9830.bmp,9630.bmp,9007.bmp,no,no,no,yes,no,no,no,no,2643995,2647654
5,EC_only,inclusion,EC_only,inclusion,1,pubio,positive,NA,neither,none_correct,1999.bmp,2550.bmp,4606.bmp,8170.bmp,8080.bmp,2150.bmp,no,no,no,no,no,no,no,yes,2648679,2652348
5,EC_only,inclusion,EC_only,inclusion,2,makan,positive,70_80,distractor,none_correct,5910.bmp,7230.bmp,8170.bmp,8501.bmp,5460.bmp,1999.bmp,no,yes,no,no,no,no,no,no,2653373,2656829
5,EC_only,inclusion,EC_only,inclusion,3,oureen,negative,NA,neither,none_correct,9404.bmp,9560.bmp,9421.bmp,9435.bmp,1525.bmp,6020.bmp,no,no,no,no,no,no,no,yes,2657854,2660906
5,EC_only,inclusion,EC_only,inclusion,4,madjas,negative,NA,neither,none_correct,8485.bmp,7380.bmp,9182.bmp,9561.bmp,9102.bmp,9432.bmp,no,no,no,no,no,no,no,yes,2661930,2667304
5,EC_only,inclusion,EC_only,inclusion,5,haraks,negative,30_40,paired_cs,7380.bmp,6311.bmp,7380.bmp,2710.bmp,2900.bmp,6020.bmp,2053.bmp,no,no,no,no,no,no,no,yes,2668328,2671679
5,EC_only,inclusion,EC_only,inclusion,6,jinkup,positive,30_40,paired_cs,2311.bmp,2057.bmp,7330.bmp,2900.2.bmp,2311.bmp,1650.bmp,2071.bmp,no,no,no,no,no,no,no,yes,2672717,2674147
5,EC_only,inclusion,EC_only,inclusion,7,roosle,positive,90_10,paired_cs,8190.bmp,8190.bmp,7470.bmp,4220.bmp,8080.bmp,2080.bmp,1710.bmp,yes,no,no,no,no,no,no,no,2675171,2677517
5,EC_only,inclusion,EC_only,inclusion,8,teutos,negative,70_80,distractor,none_correct,9830.bmp,6530.bmp,9280.bmp,9435.bmp,9331.bmp,9630.bmp,no,no,no,no,yes,no,no,no,2678541,2681183
5,EC_only,inclusion,EC_only,inclusion,9,clerd,positive,90_10,distractor,none_correct,2057.bmp,1999.bmp,2160.bmp,8170.bmp,7580.bmp,8496.bmp,no,no,no,no,no,no,no,yes,2682207,2684954
5,EC_only,inclusion,EC_only,inclusion,10,yained,positive,NA,neither,none_correct,2070.bmp,8330.bmp,5831.bmp,8170.bmp,2058.bmp,5629.bmp,no,no,no,no,no,no,no,yes,2685978,2687302
5,EC_only,inclusion,EC_only,inclusion,11,rutort,negative,50_60,distractor,none_correct,9340.bmp,9102.bmp,6555.bmp,9180.bmp,2276.bmp,2053.bmp,no,no,no,no,no,no,no,yes,2688327,2689749
5,EC_only,inclusion,EC_only,inclusion,12,sarary,negative,30_40,distractor,none_correct,9000.bmp,9500.bmp,6570.1.bmp,9630.bmp,9006.bmp,9007.bmp,no,no,no,no,no,no,no,yes,2690773,2691998
