subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,0,jinkup,negative,90_10,paired_cs,yes,no,no,no,3631935,3646846
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,1,fangus,NA,NA,neither,no,no,no,yes,3647865,3651377
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,2,altine,negative,90_10,distractor,no,no,no,yes,3652396,3659011
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,3,guote,negative,90_10,paired_cs,no,yes,no,no,3660030,3663853
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,4,casteg,positive,70_80,paired_cs,yes,no,no,no,3664872,3666683
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,5,pevoke,NA,NA,neither,no,no,no,yes,3667702,3673023
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,6,coneoy,negative,50_60,distractor,no,no,no,yes,3674042,3679259
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,7,appobe,negative,50_60,paired_cs,no,yes,no,no,3680278,3682195
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,8,obtfin,negative,90_10,paired_cs,no,yes,no,no,3683214,3685237
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,9,madjas,positive,30_40,paired_cs,no,no,no,yes,3686256,3691163
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,10,ankoe,positive,90_10,distractor,yes,no,no,no,3692183,3699000
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,11,symoan,NA,NA,neither,no,no,no,yes,3700019,3704284
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,12,bokine,negative,70_80,distractor,no,no,no,yes,3705303,3707856
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,13,piend,positive,90_10,paired_cs,yes,no,no,no,3708875,3710262
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,14,minair,negative,30_40,paired_cs,no,no,no,yes,3711281,3714909
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,15,parwax,negative,30_40,distractor,no,no,no,yes,3715928,3719225
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,16,sepah,negative,70_80,paired_cs,no,yes,no,no,3720244,3722697
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,17,craeky,NA,NA,neither,no,no,no,yes,3723716,3726170
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,18,evone,negative,70_80,paired_cs,no,no,no,yes,3727189,3734221
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,19,gypass,NA,NA,neither,no,no,no,yes,3735240,3738113
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,20,obeac,negative,70_80,paired_cs,no,yes,no,no,3739133,3750847
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,21,beakem,positive,50_60,paired_cs,no,no,no,yes,3751866,3753357
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,22,pubio,positive,70_80,distractor,no,no,no,yes,3754377,3755448
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,23,coline,negative,50_60,paired_cs,no,no,no,yes,3756467,3759756
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,24,babit,positive,70_80,distractor,no,no,no,yes,3760775,3763646
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,25,trelle,negative,30_40,distractor,no,no,no,yes,3764665,3767734
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,26,teior,positive,30_40,paired_cs,yes,no,no,no,3768753,3775887
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,27,gigoro,NA,NA,neither,no,no,no,yes,3776906,3778515
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,28,icecip,positive,70_80,paired_cs,no,no,no,yes,3779535,3780709
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,29,oureen,NA,NA,neither,no,no,no,yes,3781728,3784613
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,30,chnap,negative,70_80,paired_cs,no,yes,no,no,3785632,3787556
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,31,funery,NA,NA,neither,no,no,no,yes,3788575,3792199
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,32,palpid,NA,NA,neither,no,no,no,yes,3793218,3796309
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,33,fasyia,positive,70_80,paired_cs,yes,no,no,no,3797329,3799037
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,34,clerd,NA,NA,neither,no,no,no,yes,3800056,3801987
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,35,punnot,negative,50_60,paired_cs,no,no,no,yes,3803007,3804178
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,36,fusia,positive,50_60,paired_cs,yes,no,no,no,3805197,3808936
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,37,tavoo,NA,NA,neither,no,no,no,yes,3809955,3812525
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,38,naptor,NA,NA,neither,no,no,no,yes,3813545,3814619
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,39,oacart,NA,NA,neither,no,yes,no,no,3815638,3819896
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,40,twavel,positive,30_40,distractor,no,no,no,yes,3820916,3822513
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,41,yained,negative,90_10,paired_cs,no,yes,no,no,3823532,3825350
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,42,tyorny,positive,70_80,paired_cs,yes,no,no,no,3826370,3828728
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,43,dowsal,positive,50_60,paired_cs,no,no,no,yes,3829747,3833917
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,44,boity,positive,90_10,paired_cs,yes,no,no,no,3834936,3838564
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,45,lescry,NA,NA,neither,no,no,no,yes,3839583,3840974
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,46,seork,positive,90_10,paired_cs,no,no,no,yes,3841993,3843490
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,47,coskie,NA,NA,neither,no,no,no,yes,3844509,3847387
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,48,fexony,positive,30_40,paired_cs,no,no,no,yes,3848406,3850971
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,49,cenbre,negative,50_60,paired_cs,no,no,no,yes,3851990,3866702
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,50,voual,NA,NA,neither,no,no,no,yes,3867721,3873714
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,51,hiatts,negative,30_40,paired_cs,no,no,no,yes,3874734,3879946
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,52,hesire,positive,30_40,distractor,no,no,no,yes,3880965,3886818
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,53,strank,positive,30_40,paired_cs,no,no,no,yes,3887837,3891036
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,54,ribual,NA,NA,neither,no,no,no,yes,3892056,3893334
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,55,yahio,positive,50_60,distractor,no,no,no,yes,3894354,3896374
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,56,treati,positive,50_60,distractor,no,no,no,yes,3897393,3903340
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,57,poieen,NA,NA,neither,no,no,no,yes,3904360,3906584
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,58,makan,NA,NA,neither,no,no,no,yes,3907603,3910048
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,59,eyalt,NA,NA,neither,no,no,no,yes,3911067,3922640
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,60,avouco,negative,50_60,distractor,no,no,no,yes,3923659,3927694
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,61,prien,NA,NA,neither,yes,no,no,no,3928713,3930425
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,62,roosle,NA,NA,neither,no,no,no,yes,3931444,3932623
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,63,peush,negative,90_10,distractor,yes,no,no,no,3933642,3936734
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,64,rutort,positive,90_10,distractor,no,no,no,yes,3937753,3938818
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,65,oltar,positive,50_60,paired_cs,no,no,no,yes,3939838,3941648
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,66,yeomun,negative,70_80,distractor,no,no,no,yes,3942668,3943950
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,67,donrey,negative,30_40,paired_cs,no,no,no,yes,3944969,3946881
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,68,itplic,negative,30_40,paired_cs,no,no,no,yes,3947901,3949601
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,69,spanal,positive,90_10,paired_cs,no,yes,no,no,3950620,3952438
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,70,cocox,NA,NA,neither,no,no,no,yes,3953458,3954527
26,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,71,haraks,NA,NA,neither,no,no,no,yes,3955546,3956722
