subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,0,palpid,NA,NA,neither,1,1,yes,no,3049824,3065490
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,1,fusia,negative,70_80,distractor,1,1,yes,no,3066520,3070080
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,2,minair,positive,50_60,distractor,1,1,no,yes,3071122,3075185
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,3,fangus,negative,90_10,paired_cs,1,1,no,yes,3076214,3081538
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,4,ribual,positive,30_40,paired_cs,1,1,no,yes,3082566,3084846
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,5,voual,negative,30_40,paired_cs,1,1,yes,no,3085874,3090949
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,6,tafta,NA,NA,neither,1,1,no,yes,3091978,3094644
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,7,donrey,positive,90_10,paired_cs,1,1,yes,no,3095672,3099109
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,8,tavoo,NA,NA,neither,1,1,no,yes,3100137,3107356
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,9,itafy,positive,30_40,distractor,1,1,yes,no,3108390,3110203
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,10,styla,negative,30_40,distractor,1,1,no,yes,3111231,3113014
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,11,babit,positive,70_80,distractor,1,1,no,yes,3114042,3117212
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,12,tyorny,NA,NA,neither,1,1,no,yes,3118240,3122552
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,13,makan,negative,50_60,paired_cs,1,1,no,yes,3123585,3128285
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,14,poieen,positive,50_60,paired_cs,1,1,yes,no,3129314,3132611
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,15,oltar,negative,30_40,paired_cs,1,1,no,yes,3133640,3136309
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,16,trelle,negative,50_60,paired_cs,1,1,yes,no,3137337,3139118
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,17,casteg,negative,90_10,paired_cs,1,1,yes,no,3140152,3143839
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,18,hiatts,positive,90_10,paired_cs,1,1,yes,no,3144868,3147025
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,19,seloom,positive,90_10,distractor,1,1,no,yes,3148053,3150469
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,20,naptor,negative,90_10,paired_cs,1,1,no,yes,3151497,3154928
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,21,obtfin,negative,70_80,paired_cs,1,1,no,yes,3155956,3157224
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,22,coskie,positive,30_40,paired_cs,1,1,no,yes,3158252,3161546
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,23,ceayon,positive,30_40,paired_cs,1,1,yes,no,3162574,3164862
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,24,beakem,NA,NA,neither,1,1,no,yes,3165895,3168183
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,25,lescry,positive,90_10,paired_cs,1,1,yes,no,3169211,3170482
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,26,evone,NA,NA,neither,1,1,yes,no,3171510,3173666
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,27,orikle,positive,50_60,paired_cs,1,1,no,yes,3174695,3176479
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,28,haraks,negative,30_40,paired_cs,1,1,no,yes,3177512,3179169
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,29,pubio,positive,70_80,paired_cs,1,1,yes,no,3180198,3181724
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,30,clerd,positive,50_60,paired_cs,1,1,yes,no,3182752,3184661
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,31,oacart,NA,NA,neither,1,1,no,yes,3185689,3187349
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,32,roosle,negative,70_80,paired_cs,1,1,no,yes,3188377,3190033
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,33,ordit,positive,30_40,paired_cs,1,1,no,yes,3191061,3193604
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,34,fasyia,NA,NA,neither,1,1,yes,no,3194646,3196676
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,35,zillie,NA,NA,neither,1,1,yes,no,3197708,3199607
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,36,cocox,NA,NA,neither,1,1,no,yes,3200636,3202294
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,37,itplic,NA,NA,neither,1,1,no,yes,3203322,3204850
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,38,prien,NA,NA,neither,1,1,yes,no,3205878,3209055
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,39,teior,negative,70_80,distractor,1,1,no,yes,3210088,3214689
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,40,gigoro,positive,90_10,distractor,1,1,no,yes,3215717,3217754
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,41,funery,negative,90_10,distractor,1,1,yes,no,3218782,3221321
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,42,twavel,positive,50_60,paired_cs,1,1,yes,no,3222349,3224004
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,43,peush,negative,70_80,paired_cs,1,1,yes,no,3225033,3228980
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,44,craeky,NA,NA,neither,1,1,yes,no,3230008,3232556
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,45,eyalt,positive,70_80,paired_cs,1,1,yes,no,3233584,3236378
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,46,avouco,NA,NA,neither,1,1,yes,no,3237431,3239459
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,47,seork,positive,30_40,distractor,1,1,yes,no,3240487,3244805
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,48,punnot,NA,NA,neither,1,1,no,yes,3245833,3248999
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,49,parwax,NA,NA,neither,1,1,no,yes,3250027,3254712
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,50,treati,negative,50_60,paired_cs,1,1,no,yes,3255745,3258654
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,51,clish,positive,70_80,paired_cs,1,1,yes,no,3259682,3262351
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,52,fexony,positive,70_80,paired_cs,1,1,yes,no,3263379,3264776
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,53,coneoy,NA,NA,neither,1,1,no,yes,3265804,3268725
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,54,unuoll,negative,50_60,distractor,1,1,no,yes,3269759,3271393
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,55,dowsal,NA,NA,neither,1,1,no,yes,3272421,3274194
