subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
38,EC_subj_obj_uncorr,normal,0,subjective,cs7,1,first,30_40,no,yes,positive,2070.bmp,appobe,maske_7.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,451531,452434,452537,452580,452633,455043,460034,NA,465910
38,EC_subj_obj_uncorr,normal,1,uncorr_objective,cs17,1,first,50_60,no,yes,positive,2057.bmp,unuoll,maske_10.bmp,50,50,2400,ordit,craeky,altine,purdag,unuoll,orikle,other_cs,unpaired,other_cs,unpaired,current_cs,other_cs,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,466055,466958,467061,467114,467167,469567,NA,472829,481164
38,EC_subj_obj_uncorr,normal,2,uncorr_objective,cs6,1,first,30_40,no,yes,negative,6838.bmp,peush,maske_8.bmp,40,50,2410,gypass,ribual,peush,fasyia,prien,spanal,other_cs,unpaired,current_cs,unpaired,other_cs,other_cs,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,481298,482201,482305,482348,482401,484811,NA,486752,489905
38,EC_subj_obj_uncorr,normal,3,subjective,cs24,1,first,70_80,no,yes,negative,8485.bmp,sepah,maske_4.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,490066,490969,491072,491155,491208,493578,500333,NA,508960
38,EC_subj_obj_uncorr,normal,4,subjective,cs2,1,first,30_40,yes,yes,negative,2375.1.bmp,NA,maske_12.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,509083,509987,510091,510124,510177,512597,513918,NA,516180
38,EC_subj_obj_uncorr,normal,5,uncorr_objective,cs33,1,first,90_10,no,no,positive,5460.bmp,ceayon,NA,100,50,2350,obeac,tyorny,coskie,poieen,ceayon,treati,other_cs,unpaired,other_cs,unpaired,current_cs,other_cs,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,516353,517256,517359,517462,517516,519866,NA,NA,521273
38,EC_subj_obj_uncorr,normal,6,subjective,cs1,1,first,30_40,yes,yes,positive,8330.bmp,NA,maske_9.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,521397,522300,522403,522436,522489,524909,527091,NA,530035
38,EC_subj_obj_uncorr,normal,7,subjective,cs15,1,first,50_60,no,yes,positive,7502.bmp,piend,maske_5.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,530186,531089,531192,531245,531298,533698,535181,NA,537675
38,EC_subj_obj_uncorr,normal,8,uncorr_objective,cs5,1,first,30_40,no,yes,positive,2311.bmp,gypass,maske_3.bmp,40,50,2410,fasyia,gypass,spanal,ribual,prien,peush,unpaired,current_cs,other_cs,unpaired,other_cs,other_cs,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,yes,537811,538714,538818,538861,538914,541324,NA,542800,545853
38,EC_subj_obj_uncorr,normal,9,subjective,cs8,1,first,30_40,no,yes,negative,9560.bmp,obtfin,maske_5.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,545995,546899,547002,547045,547098,549508,551841,NA,553429
