subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,0,unuoll,both,90_10,distractor,7,2713921,2717919,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,1,makan,positive,30_40,paired_cs,7,2718939,2719745,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,2,craeky,negative,70_80,paired_cs,5,2720765,2723338,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,3,itplic,negative,90_10,paired_cs,10,2724357,2727334,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,4,boity,positive,70_80,paired_cs,13,2728353,2729963,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,5,palpid,NA,NA,neither,11,2730983,2732128,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,6,itafy,NA,NA,neither,11,2733147,2734039,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,7,sepah,NA,NA,neither,3,2735058,2736314,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,8,altine,NA,NA,neither,2,2737333,2738243,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,9,beakem,both,50_60,distractor,2,2739262,2740055,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,10,dowsal,negative,50_60,paired_cs,4,2741074,2742897,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,11,treati,NA,NA,neither,6,2743916,2745741,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,12,naptor,negative,30_40,paired_cs,3,2746761,2748242,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,13,twavel,both,30_40,distractor,7,2749261,2751203,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,14,zillie,negative,50_60,paired_cs,3,2752223,2754159,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,15,fangus,both,50_60,distractor,10,2755178,2757573,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,16,hesire,both,50_60,distractor,11,2758593,2760417,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,17,pevoke,NA,NA,neither,5,2761436,2763028,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,18,casteg,negative,50_60,paired_cs,4,2764047,2767702,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,19,sarary,both,30_40,distractor,4,2768721,2773748,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,20,donrey,both,70_80,distractor,4,2774767,2775793,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,21,eyalt,positive,50_60,paired_cs,3,2776812,2778288,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,22,ankoe,NA,NA,neither,6,2779307,2781245,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,23,ribual,NA,NA,neither,5,2782264,2784205,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,24,jolver,negative,70_80,paired_cs,10,2785224,2786709,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,25,vegom,NA,NA,neither,6,2787728,2790926,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,26,seloom,both,90_10,distractor,5,2791945,2793431,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,27,babit,negative,30_40,paired_cs,4,2794450,2795811,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,28,hicron,both,90_10,distractor,3,2796831,2799331,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,29,fusia,NA,NA,neither,11,2800350,2802293,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,30,oacart,positive,30_40,paired_cs,6,2803312,2804339,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,31,gigoro,both,50_60,distractor,9,2805359,2806952,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,32,tafta,both,90_10,distractor,6,2807971,2810484,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,33,gypass,both,30_40,distractor,9,2811503,2812754,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,34,clerd,positive,90_10,paired_cs,9,2813773,2814794,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,35,cocox,both,70_80,distractor,11,2815813,2819043,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,36,bokine,negative,50_60,paired_cs,5,2820062,2822695,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,37,rutort,NA,NA,neither,6,2823714,2825425,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,38,obeac,negative,70_80,paired_cs,6,2826445,2827582,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,39,strank,positive,30_40,paired_cs,8,2828601,2830195,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,40,trelle,positive,90_10,paired_cs,13,2831215,2833725,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,41,avouco,NA,NA,neither,13,2834744,2836684,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,42,coskie,NA,NA,neither,10,2837704,2839066,post
117,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,43,voual,positive,90_10,paired_cs,14,2840085,2844194,post
