subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
58,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,0,ordit,negative,70_80,paired_cs,6311.bmp,9432.bmp,9050.bmp,9220.bmp,6311.bmp,2276.bmp,9404.bmp,no,no,no,yes,no,no,no,no,3049651,3055725
58,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,1,piend,positive,NA,neither,none_correct,7350.bmp,8370.bmp,5629.bmp,8540.bmp,7230.bmp,4622.bmp,no,no,no,no,no,yes,no,no,3056750,3060981
58,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,2,itplic,negative,70_80,paired_cs,6555.bmp,8485.bmp,2375.1.bmp,9500.bmp,6555.bmp,6311.bmp,2141.bmp,no,no,no,yes,no,no,no,no,3062007,3065521
58,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,3,unuoll,positive,NA,neither,none_correct,2160.bmp,7580.bmp,8420.bmp,2340.bmp,1650.bmp,2900.2.bmp,no,no,no,no,yes,no,no,no,3066545,3070355
58,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,4,rutort,positive,70_80,paired_cs,8496.bmp,5460.bmp,7230.bmp,8496.bmp,8470.bmp,8501.bmp,2150.bmp,no,no,no,no,no,no,yes,no,3071380,3075404
58,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,5,prien,positive,70_80,paired_cs,2070.bmp,2057.bmp,8540.bmp,2040.bmp,2070.bmp,8170.bmp,7330.bmp,no,no,no,yes,no,no,no,no,3076429,3081391
58,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,6,cocox,negative,30_40,distractor,9180.bmp,6838.bmp,9007.bmp,9330.bmp,6242.bmp,6831.bmp,9180.bmp,no,no,no,no,no,no,no,yes,3082416,3084583
58,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,7,clerd,negative,NA,neither,none_correct,6570.1.bmp,9500.bmp,2375.1.bmp,8485.bmp,9340.bmp,9561.bmp,no,no,no,no,no,no,no,yes,3085607,3086952
58,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,8,hesire,positive,50_60,paired_cs,1650.bmp,8200.bmp,1710.bmp,1650.bmp,7580.bmp,7330.bmp,5830.bmp,no,no,no,no,no,yes,no,no,3087977,3090866
58,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,9,orikle,positive,50_60,paired_cs,1710.bmp,5830.bmp,1710.bmp,2080.bmp,5629.bmp,2070.bmp,8330.bmp,no,no,no,no,no,no,no,yes,3091891,3094057
