subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
11,EC_only,normal,EC_only,normal,0,tavoo,NA,NA,neither,no,no,no,yes,2738700,2742155
11,EC_only,normal,EC_only,normal,1,appobe,positive,30_40,paired_cs,no,no,no,yes,2743174,2744142
11,EC_only,normal,EC_only,normal,2,cenbre,positive,70_80,paired_cs,no,no,no,yes,2745161,2745914
11,EC_only,normal,EC_only,normal,3,vegom,positive,50_60,paired_cs,no,no,no,yes,2746934,2747698
11,EC_only,normal,EC_only,normal,4,fexony,positive,50_60,paired_cs,no,no,no,yes,2748720,2749692
11,EC_only,normal,EC_only,normal,5,avouco,positive,30_40,paired_cs,no,no,no,yes,2750712,2751682
11,EC_only,normal,EC_only,normal,6,orikle,negative,70_80,paired_cs,no,no,no,yes,2752701,2754216
11,EC_only,normal,EC_only,normal,7,babit,positive,90_10,paired_cs,no,yes,no,no,2755235,2757071
11,EC_only,normal,EC_only,normal,8,fasyia,NA,NA,neither,no,no,no,yes,2758095,2758850
11,EC_only,normal,EC_only,normal,9,itafy,NA,NA,neither,no,no,no,yes,2759869,2761596
11,EC_only,normal,EC_only,normal,10,haraks,NA,NA,neither,no,no,no,yes,2762615,2763370
11,EC_only,normal,EC_only,normal,11,icecip,negative,90_10,paired_cs,no,yes,no,no,2764389,2768151
11,EC_only,normal,EC_only,normal,12,symoan,NA,NA,neither,no,no,no,yes,2769170,2771440
11,EC_only,normal,EC_only,normal,13,madjas,positive,50_60,paired_cs,no,no,no,yes,2772459,2773540
11,EC_only,normal,EC_only,normal,14,fusia,NA,NA,neither,no,no,no,yes,2774559,2775313
11,EC_only,normal,EC_only,normal,15,strank,NA,NA,neither,no,no,no,yes,2776332,2778283
11,EC_only,normal,EC_only,normal,16,casteg,NA,NA,neither,yes,no,no,no,2779302,2780924
11,EC_only,normal,EC_only,normal,17,evone,NA,NA,neither,no,no,no,yes,2781943,2783454
11,EC_only,normal,EC_only,normal,18,jolver,NA,NA,neither,no,no,no,yes,2784473,2785768
11,EC_only,normal,EC_only,normal,19,spanal,NA,NA,neither,no,no,no,yes,2786787,2787649
