subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
63,EC_subj_only,exclusion,EC_subj_only,exclusion,0,vegom,positive,30_40,distractor,none_correct,2057.bmp,1710.bmp,7230.bmp,2209.bmp,8190.bmp,5460.bmp,no,no,no,no,no,no,no,yes,4800037,4811732
63,EC_subj_only,exclusion,EC_subj_only,exclusion,1,eyalt,positive,50_60,paired_cs,5994.bmp,8420.bmp,2080.bmp,5994.bmp,7580.bmp,1440.bmp,4220.bmp,yes,no,no,no,no,no,no,no,4812821,4825103
63,EC_subj_only,exclusion,EC_subj_only,exclusion,2,parlic,positive,30_40,paired_cs,8330.bmp,8330.bmp,7230.bmp,1440.bmp,5910.bmp,2071.bmp,5994.bmp,no,yes,no,no,no,no,no,no,4826139,4833709
63,EC_subj_only,exclusion,EC_subj_only,exclusion,3,spanal,negative,70_80,paired_cs,2750.bmp,6555.bmp,8485.bmp,2750.bmp,9561.bmp,2141.bmp,9180.bmp,no,no,no,no,yes,no,no,no,4834784,4839351
63,EC_subj_only,exclusion,EC_subj_only,exclusion,4,sepah,negative,50_60,distractor,none_correct,9435.bmp,9000.bmp,9561.bmp,2276.bmp,9331.bmp,9630.bmp,no,yes,no,no,no,no,no,no,4840391,4844806
63,EC_subj_only,exclusion,EC_subj_only,exclusion,5,strank,positive,30_40,paired_cs,2071.bmp,5831.bmp,8540.bmp,2071.bmp,8170.bmp,5830.bmp,8501.bmp,no,no,no,no,yes,no,no,no,4845867,4855032
63,EC_subj_only,exclusion,EC_subj_only,exclusion,6,altine,negative,NA,neither,none_correct,9331.bmp,2710.bmp,9430.bmp,9421.bmp,6020.bmp,7380.bmp,no,no,no,no,no,yes,no,no,4856103,4869734
63,EC_subj_only,exclusion,EC_subj_only,exclusion,7,coline,positive,70_80,distractor,none_correct,2209.bmp,2791.bmp,2070.bmp,7350.bmp,1650.bmp,1710.bmp,no,no,no,yes,no,no,no,no,4870775,4877489
63,EC_subj_only,exclusion,EC_subj_only,exclusion,8,clerd,positive,50_60,distractor,none_correct,2791.bmp,2660.bmp,2058.bmp,4622.bmp,8501.bmp,7230.bmp,no,yes,no,no,no,no,no,no,4878514,4888073
63,EC_subj_only,exclusion,EC_subj_only,exclusion,9,avouco,positive,30_40,paired_cs,1650.bmp,2070.bmp,4622.bmp,8080.bmp,1650.bmp,5594.bmp,2208.bmp,yes,no,no,no,no,no,no,no,4889127,4895862
