subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
22,EC_only,exclusion,EC_only,exclusion,0,coline,positive,30_40,paired_cs,4622.bmp,5830.bmp,2057.bmp,4622.bmp,8496.bmp,2050.bmp,8080.bmp,no,yes,no,no,no,no,no,no,2725227,2728693
22,EC_only,exclusion,EC_only,exclusion,1,parwax,negative,NA,neither,none_correct,7380.bmp,9006.bmp,9102.bmp,9050.bmp,9430.bmp,3550.bmp,no,no,no,no,no,no,no,yes,2729718,2733695
22,EC_only,exclusion,EC_only,exclusion,2,guote,negative,50_60,paired_cs,9180.bmp,9560.bmp,9280.bmp,2710.bmp,6838.bmp,6530.bmp,9180.bmp,no,no,no,yes,no,no,no,no,2734720,2738591
22,EC_only,exclusion,EC_only,exclusion,3,hesire,positive,70_80,paired_cs,1463.bmp,1463.bmp,2550.bmp,8190.bmp,2340.bmp,1440.bmp,2900.2.bmp,no,yes,no,no,no,no,no,no,2739615,2742770
22,EC_only,exclusion,EC_only,exclusion,4,fexony,negative,NA,neither,none_correct,9404.bmp,1525.bmp,9342.bmp,2900.bmp,9340.bmp,9041.bmp,no,no,no,no,no,no,no,yes,2743794,2747362
22,EC_only,exclusion,EC_only,exclusion,5,yained,negative,90_10,distractor,none_correct,9330.bmp,2141.bmp,6838.bmp,9102.bmp,2900.bmp,9340.bmp,no,no,no,no,no,no,no,yes,2748386,2751459
22,EC_only,exclusion,EC_only,exclusion,6,cocox,negative,90_10,paired_cs,9006.bmp,2276.bmp,9220.bmp,9006.bmp,1525.bmp,9430.bmp,6311.bmp,no,yes,no,no,no,no,no,no,2752483,2754721
22,EC_only,exclusion,EC_only,exclusion,7,oacart,positive,70_80,distractor,none_correct,8501.bmp,1463.bmp,1650.bmp,2160.bmp,4606.bmp,2070.bmp,no,no,yes,no,no,no,no,no,2755745,2758499
22,EC_only,exclusion,EC_only,exclusion,8,evone,positive,50_60,paired_cs,4220.bmp,2311.bmp,2080.bmp,7330.bmp,2058.bmp,4220.bmp,8540.bmp,no,no,no,no,no,no,no,yes,2759523,2770523
22,EC_only,exclusion,EC_only,exclusion,9,hiatts,positive,NA,neither,none_correct,8370.bmp,8470.bmp,7502.bmp,5830.bmp,1650.bmp,2340.bmp,no,no,no,no,no,no,yes,no,2771548,2774930
22,EC_only,exclusion,EC_only,exclusion,10,voual,negative,50_60,distractor,none_correct,9007.bmp,3550.bmp,6020.bmp,9421.bmp,9180.bmp,6831.bmp,no,no,no,no,no,no,no,yes,2775955,2779937
22,EC_only,exclusion,EC_only,exclusion,11,parlic,positive,90_10,paired_cs,2070.bmp,2050.bmp,2070.bmp,1710.bmp,8190.bmp,4220.bmp,2550.bmp,no,yes,no,no,no,no,no,no,2780961,2786262
22,EC_only,exclusion,EC_only,exclusion,12,oltar,negative,70_80,distractor,none_correct,3300.bmp,9265.bmp,6570.1.bmp,9432.bmp,8485.bmp,1525.bmp,yes,no,no,no,no,no,no,no,2787286,2789537
22,EC_only,exclusion,EC_only,exclusion,13,bokine,positive,NA,neither,none_correct,2791.bmp,1463.bmp,2160.bmp,7502.bmp,5910.bmp,2150.bmp,no,no,no,no,no,no,yes,no,2790562,2793521
22,EC_only,exclusion,EC_only,exclusion,14,seork,positive,NA,neither,none_correct,1999.bmp,2791.bmp,4220.bmp,8200.bmp,2208.bmp,1650.bmp,no,no,no,no,no,no,no,yes,2794546,2798010
22,EC_only,exclusion,EC_only,exclusion,15,trelle,positive,50_60,distractor,none_correct,5594.bmp,2208.bmp,1999.bmp,8200.bmp,2040.bmp,8080.bmp,no,no,no,no,no,no,yes,no,2799034,2803825
22,EC_only,exclusion,EC_only,exclusion,16,pubio,negative,30_40,paired_cs,9421.bmp,2141.bmp,2375.1.bmp,9220.bmp,9330.bmp,9421.bmp,3220.bmp,no,no,no,yes,no,no,no,no,2804849,2809452
22,EC_only,exclusion,EC_only,exclusion,17,yeomun,negative,70_80,paired_cs,3220.bmp,6831.bmp,9500.bmp,3220.bmp,9220.bmp,7380.bmp,9435.bmp,no,no,no,no,no,no,yes,no,2810476,2812518
