subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,0,tafta,positive,NA,neither,none_correct,1463.bmp,2900.2.bmp,1440.bmp,7470.bmp,5594.bmp,8330.bmp,no,no,no,no,no,no,yes,no,3622331,3628575
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,1,naptor,negative,90_10,paired_cs,6838.bmp,7380.bmp,2375.1.bmp,2141.bmp,6838.bmp,1525.bmp,9432.bmp,no,no,no,no,yes,no,no,no,3629600,3636199
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,2,funery,negative,90_10,distractor,9102.bmp,2710.bmp,2053.bmp,9432.bmp,8485.bmp,9041.bmp,9102.bmp,no,no,no,no,no,no,yes,no,3637224,3641079
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,3,avouco,negative,NA,neither,none_correct,9520.bmp,2900.bmp,9006.bmp,9041.bmp,9331.bmp,9007.bmp,no,no,no,no,no,no,yes,no,3642104,3645327
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,4,haraks,negative,30_40,paired_cs,9561.bmp,9561.bmp,2710.bmp,9220.bmp,9432.bmp,9404.bmp,9182.bmp,no,no,no,no,no,no,no,yes,3646353,3649269
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,5,poieen,positive,50_60,paired_cs,2311.bmp,8170.bmp,2311.bmp,1710.bmp,2160.bmp,4622.bmp,7470.bmp,no,yes,no,no,no,no,no,no,3650296,3657273
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,6,treati,negative,50_60,paired_cs,2710.bmp,6020.bmp,9265.bmp,2141.bmp,9520.bmp,9342.bmp,2710.bmp,no,no,no,no,no,no,no,yes,3658297,3668358
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,7,craeky,negative,NA,neither,none_correct,9000.bmp,9435.bmp,9400.bmp,9342.bmp,9331.bmp,9561.bmp,no,no,no,no,no,no,no,yes,3669383,3671992
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,8,fangus,negative,90_10,paired_cs,3550.bmp,9330.bmp,3550.bmp,6838.bmp,9340.bmp,9006.bmp,3300.bmp,no,yes,no,no,no,no,no,no,3673016,3679161
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,9,evone,positive,NA,neither,none_correct,8330.bmp,7230.bmp,2900.2.bmp,2660.bmp,2550.bmp,2080.bmp,no,no,no,no,no,no,no,yes,3680188,3686538
