subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,0,guote,negative,70_80,distractor,6555.bmp,9182.bmp,2276.bmp,6555.bmp,9340.bmp,2141.bmp,8485.bmp,no,no,no,no,no,no,yes,no,4469721,4477405
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,1,cocox,positive,NA,neither,none_correct,7330.bmp,2311.bmp,2160.bmp,1999.bmp,1650.bmp,5460.bmp,no,no,no,no,no,no,yes,no,4478430,4503642
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,2,minair,positive,30_40,paired_cs,2040.bmp,5910.bmp,2208.bmp,8170.bmp,2040.bmp,2900.2.bmp,1440.bmp,no,no,no,no,no,no,no,yes,4504668,4510042
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,3,rutort,negative,30_40,distractor,3300.bmp,3300.bmp,6838.bmp,6530.bmp,6020.bmp,2375.1.bmp,9404.bmp,no,no,no,no,no,no,yes,no,4511066,4520261
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,4,cenbre,negative,30_40,paired_cs,3160.bmp,2900.bmp,3160.bmp,9400.bmp,9050.bmp,9007.bmp,9342.bmp,no,no,no,no,no,no,no,yes,4521285,4524904
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,5,oureen,positive,70_80,paired_cs,2050.bmp,2058.bmp,2900.2.bmp,7580.bmp,2040.bmp,2050.bmp,8170.bmp,no,no,no,no,no,no,no,yes,4525928,4529339
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,6,avouco,positive,90_10,distractor,2208.bmp,2091.bmp,2208.bmp,2311.bmp,7230.bmp,2040.bmp,2050.bmp,no,no,no,no,no,no,no,yes,4530363,4536552
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,7,yained,negative,NA,neither,none_correct,9830.bmp,3300.bmp,9920.bmp,9560.bmp,9432.bmp,3160.bmp,no,no,no,no,no,no,no,yes,4537576,4548553
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,8,vegom,negative,50_60,paired_cs,9007.bmp,6555.bmp,9102.bmp,6838.bmp,1525.bmp,9404.bmp,9007.bmp,no,no,no,no,no,no,yes,no,4549577,4553817
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,9,naptor,negative,NA,neither,none_correct,9430.bmp,9007.bmp,6838.bmp,9561.bmp,2053.bmp,9050.bmp,no,no,no,no,no,no,yes,no,4554842,4567275
