subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
53,EC_subj_obj_corr,inclusion,0,corr_objective,cs18,1,first,50_60,no,yes,negative,9220.bmp,palpid,maske_10.bmp,60,50,2390,beakem,minair,jolver,palpid,NA,NA,unpaired,unpaired,other_cs,current_cs,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,497531,498434,498537,498600,498653,501043,NA,505258,509803
53,EC_subj_obj_corr,inclusion,1,subjective,cs12,1,first,50_60,no,yes,negative,9830.bmp,punnot,maske_11.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,509983,510887,510990,511053,511106,513496,515762,NA,518955
53,EC_subj_obj_corr,inclusion,2,corr_objective,cs33,1,first,90_10,no,no,positive,2070.bmp,funery,NA,100,50,2350,seork,guote,funery,unuoll,NA,NA,unpaired,unpaired,current_cs,other_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,519187,520090,520193,520296,520349,522699,NA,NA,524580
53,EC_subj_obj_corr,inclusion,3,corr_objective,cs17,1,first,50_60,no,yes,positive,2311.bmp,rutort,maske_10.bmp,60,50,2390,obeac,rutort,parwax,twavel,NA,NA,unpaired,current_cs,unpaired,other_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,524751,525654,525757,525820,525873,528263,NA,529820,532374
53,EC_subj_obj_corr,inclusion,4,corr_objective,cs22,1,first,70_80,no,yes,negative,2375.1.bmp,sarary,maske_5.bmp,80,50,2370,seloom,trelle,sarary,spanal,NA,NA,unpaired,unpaired,current_cs,other_cs,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,532559,533462,533565,533648,533701,536071,NA,537171,540062
53,EC_subj_obj_corr,inclusion,5,corr_objective,cs21,1,first,70_80,no,yes,positive,8330.bmp,appobe,maske_4.bmp,70,50,2380,appobe,haraks,fusia,craeky,NA,NA,current_cs,unpaired,other_cs,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,540258,541162,541265,541338,541391,543771,NA,546128,548792
53,EC_subj_obj_corr,inclusion,6,subjective,cs7,1,first,30_40,no,yes,positive,2160.bmp,gypass,maske_6.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,548958,549861,549964,549997,550050,552470,553339,NA,555399
53,EC_subj_obj_corr,inclusion,7,corr_objective,cs5,1,first,30_40,no,yes,positive,8540.bmp,lobee,maske_5.bmp,30,50,2420,piend,lobee,itafy,coline,NA,NA,other_cs,current_cs,unpaired,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,555561,556465,556568,556601,556654,559074,NA,560171,561449
53,EC_subj_obj_corr,inclusion,8,subjective,cs31,1,first,90_10,no,no,positive,8080.bmp,roosle,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,561659,562562,562665,562758,562811,565171,NA,NA,566979
53,EC_subj_obj_corr,inclusion,9,corr_objective,cs9,1,first,30_40,no,yes,positive,8190.bmp,piend,maske_1.bmp,40,50,2410,coline,piend,itafy,lobee,NA,NA,unpaired,current_cs,unpaired,other_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,567134,568037,568140,568183,568236,570646,NA,571580,572944
