subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
23,EC_subj_only,exclusion,EC_subj_only,exclusion,0,clerd,negative,70_80,paired_cs,no,yes,no,no,3115197,3119936
23,EC_subj_only,exclusion,EC_subj_only,exclusion,1,dowsal,negative,50_60,paired_cs,no,no,yes,no,3120955,3125692
23,EC_subj_only,exclusion,EC_subj_only,exclusion,2,ankoe,NA,NA,neither,no,no,yes,no,3126713,3128539
23,EC_subj_only,exclusion,EC_subj_only,exclusion,3,funery,NA,NA,neither,no,no,yes,no,3129560,3131071
23,EC_subj_only,exclusion,EC_subj_only,exclusion,4,roosle,NA,NA,neither,no,no,yes,no,3132090,3133170
23,EC_subj_only,exclusion,EC_subj_only,exclusion,5,palpid,NA,NA,neither,no,no,no,yes,3134189,3136985
23,EC_subj_only,exclusion,EC_subj_only,exclusion,6,icecip,NA,NA,neither,no,no,yes,no,3138004,3139407
23,EC_subj_only,exclusion,EC_subj_only,exclusion,7,avouco,NA,NA,neither,no,no,yes,no,3140431,3141511
23,EC_subj_only,exclusion,EC_subj_only,exclusion,8,hesire,NA,NA,neither,no,no,yes,no,3142530,3144795
23,EC_subj_only,exclusion,EC_subj_only,exclusion,9,oacart,NA,NA,neither,no,no,yes,no,3145815,3146997
23,EC_subj_only,exclusion,EC_subj_only,exclusion,10,donrey,negative,50_60,paired_cs,no,no,no,yes,3148016,3150386
23,EC_subj_only,exclusion,EC_subj_only,exclusion,11,lobee,positive,50_60,paired_cs,no,no,yes,no,3151406,3152916
23,EC_subj_only,exclusion,EC_subj_only,exclusion,12,seloom,positive,50_60,paired_cs,no,no,yes,no,3153935,3155339
23,EC_subj_only,exclusion,EC_subj_only,exclusion,13,jinkup,positive,30_40,paired_cs,no,no,yes,no,3156358,3159064
23,EC_subj_only,exclusion,EC_subj_only,exclusion,14,fangus,positive,90_10,paired_cs,no,no,no,yes,3160083,3162460
23,EC_subj_only,exclusion,EC_subj_only,exclusion,15,lescry,NA,NA,neither,no,no,yes,no,3163479,3164992
23,EC_subj_only,exclusion,EC_subj_only,exclusion,16,yeomun,NA,NA,neither,no,no,yes,no,3166011,3166874
23,EC_subj_only,exclusion,EC_subj_only,exclusion,17,orikle,NA,NA,neither,yes,no,no,no,3167894,3170920
23,EC_subj_only,exclusion,EC_subj_only,exclusion,18,hicron,positive,30_40,paired_cs,no,no,yes,no,3171939,3173557
23,EC_subj_only,exclusion,EC_subj_only,exclusion,19,casteg,negative,30_40,paired_cs,no,no,yes,no,3174576,3175443
23,EC_subj_only,exclusion,EC_subj_only,exclusion,20,peush,positive,70_80,paired_cs,no,no,yes,no,3176463,3177435
23,EC_subj_only,exclusion,EC_subj_only,exclusion,21,fusia,positive,50_60,paired_cs,yes,no,no,no,3178454,3180293
23,EC_subj_only,exclusion,EC_subj_only,exclusion,22,cocox,negative,30_40,paired_cs,no,no,no,yes,3181312,3182716
23,EC_subj_only,exclusion,EC_subj_only,exclusion,23,spanal,negative,30_40,paired_cs,no,no,yes,no,3183735,3185033
23,EC_subj_only,exclusion,EC_subj_only,exclusion,24,tyorny,negative,90_10,paired_cs,no,no,yes,no,3186052,3186916
23,EC_subj_only,exclusion,EC_subj_only,exclusion,25,babit,NA,NA,neither,no,no,yes,no,3187936,3188904
23,EC_subj_only,exclusion,EC_subj_only,exclusion,26,hiatts,negative,70_80,paired_cs,no,no,yes,no,3189924,3191542
23,EC_subj_only,exclusion,EC_subj_only,exclusion,27,guote,positive,70_80,paired_cs,yes,no,no,no,3192561,3195481
23,EC_subj_only,exclusion,EC_subj_only,exclusion,28,coskie,NA,NA,neither,no,yes,no,no,3196500,3198336
23,EC_subj_only,exclusion,EC_subj_only,exclusion,29,poieen,negative,50_60,paired_cs,no,no,yes,no,3199355,3200327
23,EC_subj_only,exclusion,EC_subj_only,exclusion,30,evone,NA,NA,neither,no,no,yes,no,3201346,3202642
23,EC_subj_only,exclusion,EC_subj_only,exclusion,31,piend,negative,50_60,paired_cs,no,yes,no,no,3203661,3205930
23,EC_subj_only,exclusion,EC_subj_only,exclusion,32,trelle,NA,NA,neither,no,no,yes,no,3206949,3209967
23,EC_subj_only,exclusion,EC_subj_only,exclusion,33,treati,negative,30_40,paired_cs,no,no,yes,no,3210986,3213470
23,EC_subj_only,exclusion,EC_subj_only,exclusion,34,unuoll,negative,90_10,paired_cs,no,no,yes,no,3214489,3215571
23,EC_subj_only,exclusion,EC_subj_only,exclusion,35,yained,positive,70_80,paired_cs,no,no,no,yes,3216591,3220811
23,EC_subj_only,exclusion,EC_subj_only,exclusion,36,chnap,NA,NA,neither,no,no,yes,no,3221830,3224316
23,EC_subj_only,exclusion,EC_subj_only,exclusion,37,prien,NA,NA,neither,no,no,yes,no,3225335,3226634
23,EC_subj_only,exclusion,EC_subj_only,exclusion,38,oureen,positive,90_10,paired_cs,no,no,yes,no,3227653,3228627
23,EC_subj_only,exclusion,EC_subj_only,exclusion,39,eyalt,NA,NA,neither,no,no,yes,no,3229646,3231171
23,EC_subj_only,exclusion,EC_subj_only,exclusion,40,oltar,positive,90_10,paired_cs,no,no,yes,no,3232190,3233161
23,EC_subj_only,exclusion,EC_subj_only,exclusion,41,clish,NA,NA,neither,no,no,yes,no,3234180,3235042
23,EC_subj_only,exclusion,EC_subj_only,exclusion,42,parwax,NA,NA,neither,no,yes,no,no,3236061,3249957
23,EC_subj_only,exclusion,EC_subj_only,exclusion,43,pubio,positive,50_60,paired_cs,no,no,yes,no,3250976,3252705
23,EC_subj_only,exclusion,EC_subj_only,exclusion,44,haraks,NA,NA,neither,no,no,yes,no,3253724,3254795
23,EC_subj_only,exclusion,EC_subj_only,exclusion,45,voual,NA,NA,neither,no,no,yes,no,3255815,3257001
23,EC_subj_only,exclusion,EC_subj_only,exclusion,46,altine,NA,NA,neither,no,no,yes,no,3258020,3258880
23,EC_subj_only,exclusion,EC_subj_only,exclusion,47,teutos,NA,NA,neither,no,no,yes,no,3259899,3260762
23,EC_subj_only,exclusion,EC_subj_only,exclusion,48,twavel,NA,NA,neither,no,no,yes,no,3261781,3262966
23,EC_subj_only,exclusion,EC_subj_only,exclusion,49,jolver,NA,NA,neither,no,no,yes,no,3263985,3264952
23,EC_subj_only,exclusion,EC_subj_only,exclusion,50,craeky,NA,NA,neither,no,no,yes,no,3265971,3267260
23,EC_subj_only,exclusion,EC_subj_only,exclusion,51,rutort,NA,NA,neither,no,no,yes,no,3268279,3269355
23,EC_subj_only,exclusion,EC_subj_only,exclusion,52,cenbre,negative,90_10,paired_cs,no,no,no,yes,3270374,3272426
23,EC_subj_only,exclusion,EC_subj_only,exclusion,53,gigoro,negative,70_80,paired_cs,no,no,no,yes,3273445,3275600
23,EC_subj_only,exclusion,EC_subj_only,exclusion,54,naptor,NA,NA,neither,no,no,yes,no,3276619,3277913
23,EC_subj_only,exclusion,EC_subj_only,exclusion,55,madjas,NA,NA,neither,no,no,yes,no,3278932,3280654
23,EC_subj_only,exclusion,EC_subj_only,exclusion,56,fasyia,NA,NA,neither,no,no,yes,no,3281673,3282856
23,EC_subj_only,exclusion,EC_subj_only,exclusion,57,makan,NA,NA,neither,no,no,yes,no,3283875,3285129
23,EC_subj_only,exclusion,EC_subj_only,exclusion,58,gypass,NA,NA,neither,no,no,no,yes,3286148,3288848
23,EC_subj_only,exclusion,EC_subj_only,exclusion,59,parlic,positive,30_40,paired_cs,no,no,no,yes,3289867,3291185
23,EC_subj_only,exclusion,EC_subj_only,exclusion,60,strank,NA,NA,neither,no,no,yes,no,3292205,3293392
23,EC_subj_only,exclusion,EC_subj_only,exclusion,61,punnot,NA,NA,neither,no,no,yes,no,3294411,3295167
23,EC_subj_only,exclusion,EC_subj_only,exclusion,62,boity,NA,NA,neither,no,no,yes,no,3296186,3297263
23,EC_subj_only,exclusion,EC_subj_only,exclusion,63,symoan,positive,70_80,paired_cs,no,no,yes,no,3298282,3299366
23,EC_subj_only,exclusion,EC_subj_only,exclusion,64,itplic,positive,90_10,paired_cs,no,no,yes,no,3300385,3301674
23,EC_subj_only,exclusion,EC_subj_only,exclusion,65,purdag,positive,30_40,paired_cs,no,no,no,yes,3302693,3304427
23,EC_subj_only,exclusion,EC_subj_only,exclusion,66,teior,NA,NA,neither,no,no,yes,no,3305446,3307180
23,EC_subj_only,exclusion,EC_subj_only,exclusion,67,coneoy,NA,NA,neither,no,no,yes,no,3308200,3310043
23,EC_subj_only,exclusion,EC_subj_only,exclusion,68,zillie,NA,NA,neither,no,no,yes,no,3311062,3313331
23,EC_subj_only,exclusion,EC_subj_only,exclusion,69,yahio,negative,70_80,paired_cs,yes,no,no,no,3314350,3316953
23,EC_subj_only,exclusion,EC_subj_only,exclusion,70,obtfin,negative,90_10,paired_cs,no,no,yes,no,3317973,3320259
23,EC_subj_only,exclusion,EC_subj_only,exclusion,71,tafta,NA,NA,neither,no,no,yes,no,3321279,3322796
