subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,0,ankoe,both,90_10,distractor,1,1,no,yes,3343991,3362469
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,1,voual,both,90_10,distractor,1,1,yes,no,3363497,3367631
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,2,madjas,positive,90_10,paired_cs,1,1,yes,no,3368659,3374307
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,3,donrey,NA,NA,neither,1,1,no,yes,3375339,3379369
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,4,twavel,NA,NA,neither,1,1,yes,no,3380397,3383661
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,5,spanal,positive,70_80,paired_cs,1,1,no,yes,3384690,3387336
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,6,gigoro,positive,30_40,paired_cs,1,1,yes,no,3388364,3391259
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,7,pubio,positive,90_10,paired_cs,1,1,yes,no,3392291,3401968
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,8,prien,both,90_10,distractor,1,1,yes,no,3402996,3407264
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,9,jinkup,NA,NA,neither,1,1,yes,no,3408292,3411811
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,10,parwax,negative,70_80,paired_cs,1,1,no,yes,3412839,3417622
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,11,obtfin,NA,NA,neither,1,1,yes,no,3418650,3422045
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,12,casteg,both,70_80,distractor,1,1,no,yes,3423073,3426092
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,13,teutos,negative,30_40,paired_cs,1,1,no,yes,3427120,3430148
60,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,14,sepah,NA,NA,neither,1,1,yes,no,3431180,3439486
