subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
25,EC_subj_only,normal,EC_subj_only,normal,0,fangus,NA,NA,neither,14,3006116,3011312,post
25,EC_subj_only,normal,EC_subj_only,normal,1,guote,NA,NA,neither,7,3012332,3015169,post
25,EC_subj_only,normal,EC_subj_only,normal,2,craeky,NA,NA,neither,6,3016277,3021706,post
25,EC_subj_only,normal,EC_subj_only,normal,3,lescry,NA,NA,neither,5,3022725,3024647,post
25,EC_subj_only,normal,EC_subj_only,normal,4,coneoy,negative,50_60,paired_cs,9,3025666,3028139,post
25,EC_subj_only,normal,EC_subj_only,normal,5,yeomun,positive,50_60,paired_cs,8,3029158,3031866,post
25,EC_subj_only,normal,EC_subj_only,normal,6,roosle,positive,30_40,paired_cs,12,3032885,3035593,post
25,EC_subj_only,normal,EC_subj_only,normal,7,ribual,NA,NA,neither,8,3036612,3038756,post
25,EC_subj_only,normal,EC_subj_only,normal,8,twavel,negative,90_10,paired_cs,4,3039775,3045422,post
25,EC_subj_only,normal,EC_subj_only,normal,9,gigoro,NA,NA,neither,9,3046441,3051184,post
25,EC_subj_only,normal,EC_subj_only,normal,10,appobe,NA,NA,neither,10,3052203,3057623,post
25,EC_subj_only,normal,EC_subj_only,normal,11,naptor,negative,90_10,paired_cs,6,3058642,3062608,post
25,EC_subj_only,normal,EC_subj_only,normal,12,strank,NA,NA,neither,6,3063628,3067239,post
25,EC_subj_only,normal,EC_subj_only,normal,13,makan,positive,70_80,paired_cs,12,3068259,3071075,post
25,EC_subj_only,normal,EC_subj_only,normal,14,unuoll,negative,70_80,paired_cs,10,3072094,3075484,post
25,EC_subj_only,normal,EC_subj_only,normal,15,eyalt,negative,50_60,paired_cs,7,3076504,3078658,post
25,EC_subj_only,normal,EC_subj_only,normal,16,madjas,NA,NA,neither,5,3079677,3082147,post
25,EC_subj_only,normal,EC_subj_only,normal,17,purdag,NA,NA,neither,6,3083166,3086874,post
25,EC_subj_only,normal,EC_subj_only,normal,18,avouco,negative,50_60,paired_cs,8,3087893,3093190,post
25,EC_subj_only,normal,EC_subj_only,normal,19,piend,NA,NA,neither,13,3094209,3097139,post
25,EC_subj_only,normal,EC_subj_only,normal,20,palpid,NA,NA,neither,11,3098158,3101313,post
25,EC_subj_only,normal,EC_subj_only,normal,21,oltar,NA,NA,neither,15,3102332,3104468,post
25,EC_subj_only,normal,EC_subj_only,normal,22,cocox,NA,NA,neither,11,3105487,3107849,post
25,EC_subj_only,normal,EC_subj_only,normal,23,peush,NA,NA,neither,9,3108868,3110796,post
25,EC_subj_only,normal,EC_subj_only,normal,24,teior,NA,NA,neither,8,3111816,3114955,post
25,EC_subj_only,normal,EC_subj_only,normal,25,symoan,NA,NA,neither,7,3115974,3117915,post
25,EC_subj_only,normal,EC_subj_only,normal,26,cenbre,NA,NA,neither,11,3118934,3121287,post
25,EC_subj_only,normal,EC_subj_only,normal,27,obtfin,NA,NA,neither,7,3122306,3124451,post
25,EC_subj_only,normal,EC_subj_only,normal,28,clerd,NA,NA,neither,11,3125471,3129858,post
25,EC_subj_only,normal,EC_subj_only,normal,29,hicron,NA,NA,neither,8,3130877,3140856,post
25,EC_subj_only,normal,EC_subj_only,normal,30,rutort,positive,70_80,paired_cs,10,3141876,3143792,post
25,EC_subj_only,normal,EC_subj_only,normal,31,yahio,NA,NA,neither,7,3144812,3147398,post
25,EC_subj_only,normal,EC_subj_only,normal,32,funery,NA,NA,neither,4,3148417,3155555,post
25,EC_subj_only,normal,EC_subj_only,normal,33,oureen,NA,NA,neither,11,3156574,3161219,post
25,EC_subj_only,normal,EC_subj_only,normal,34,orikle,negative,70_80,paired_cs,12,3162238,3164046,post
