subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,0,pevoke,NA,NA,neither,no,no,no,yes,3258070,3267467
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,1,ceayon,negative,30_40,distractor,no,no,no,yes,3268487,3275770
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,2,piend,positive,30_40,distractor,no,no,yes,no,3276789,3281318
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,3,obtfin,negative,70_80,distractor,no,no,yes,no,3282340,3286187
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,4,fexony,positive,70_80,distractor,no,no,yes,no,3287207,3292081
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,5,peush,negative,30_40,paired_cs,no,no,no,yes,3293100,3296299
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,6,clerd,NA,NA,neither,no,no,yes,no,3297318,3299626
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,7,sepah,negative,90_10,distractor,yes,no,no,no,3300650,3303087
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,8,naptor,negative,50_60,paired_cs,no,yes,no,no,3304106,3305542
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,9,twavel,positive,70_80,distractor,no,no,yes,no,3306562,3309546
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,10,ankoe,positive,50_60,paired_cs,no,no,no,yes,3310565,3313662
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,11,spanal,positive,90_10,paired_cs,yes,no,no,no,3314682,3316675
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,12,seork,NA,NA,neither,no,no,yes,no,3317695,3322570
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,13,prien,NA,NA,neither,yes,no,no,no,3323589,3326480
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,14,orikle,positive,30_40,paired_cs,no,no,no,yes,3327500,3331951
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,15,fasyia,positive,50_60,paired_cs,yes,no,no,no,3332970,3334417
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,16,jinkup,negative,50_60,paired_cs,no,no,yes,no,3335436,3337206
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,17,treati,NA,NA,neither,no,no,yes,no,3338225,3340318
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,18,clish,NA,NA,neither,no,no,yes,no,3341337,3343460
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,19,roosle,NA,NA,neither,no,no,yes,no,3344480,3346244
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,20,itafy,negative,50_60,paired_cs,no,yes,no,no,3347264,3350576
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,21,ribual,negative,50_60,paired_cs,no,yes,no,no,3351595,3353358
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,22,coline,NA,NA,neither,no,no,yes,no,3354378,3356270
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,23,teior,NA,NA,neither,no,no,no,yes,3357289,3359616
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,24,tafta,NA,NA,neither,no,no,yes,no,3360636,3363391
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,25,yahio,NA,NA,neither,no,no,no,yes,3364412,3367715
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,26,coskie,NA,NA,neither,no,no,no,yes,3368735,3371061
115,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,27,babit,negative,30_40,paired_cs,no,no,yes,no,3372080,3375503
