subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
101,EC_subj_only,exclusion,EC_subj_only,exclusion,0,orikle,negative,50_60,paired_cs,3,0,yes,no,2867320,2876897
101,EC_subj_only,exclusion,EC_subj_only,exclusion,1,fexony,negative,90_10,paired_cs,3,0,no,yes,2877925,2883650
101,EC_subj_only,exclusion,EC_subj_only,exclusion,2,cocox,positive,30_40,paired_cs,3,0,yes,no,2884678,2886850
101,EC_subj_only,exclusion,EC_subj_only,exclusion,3,prien,NA,NA,neither,3,0,no,yes,2887881,2889285
101,EC_subj_only,exclusion,EC_subj_only,exclusion,4,parwax,negative,30_40,paired_cs,3,0,no,yes,2890313,2891329
101,EC_subj_only,exclusion,EC_subj_only,exclusion,5,rutort,NA,NA,neither,3,0,yes,no,2892357,2893763
101,EC_subj_only,exclusion,EC_subj_only,exclusion,6,donrey,NA,NA,neither,3,0,no,yes,2894798,2896080
101,EC_subj_only,exclusion,EC_subj_only,exclusion,7,jinkup,negative,90_10,paired_cs,3,0,yes,no,2897108,2898515
101,EC_subj_only,exclusion,EC_subj_only,exclusion,8,pubio,positive,70_80,paired_cs,3,0,no,yes,2899543,2903269
101,EC_subj_only,exclusion,EC_subj_only,exclusion,9,punnot,positive,30_40,paired_cs,3,0,no,yes,2904297,2905323
101,EC_subj_only,exclusion,EC_subj_only,exclusion,10,coneoy,NA,NA,neither,3,0,yes,no,2906356,2907632
101,EC_subj_only,exclusion,EC_subj_only,exclusion,11,jolver,NA,NA,neither,3,0,no,yes,2908661,2909815
101,EC_subj_only,exclusion,EC_subj_only,exclusion,12,palpid,NA,NA,neither,3,0,no,yes,2910843,2911868
101,EC_subj_only,exclusion,EC_subj_only,exclusion,13,bokine,negative,90_10,paired_cs,3,0,no,yes,2912896,2914973
101,EC_subj_only,exclusion,EC_subj_only,exclusion,14,symoan,NA,NA,neither,3,0,yes,no,2916001,2917531
101,EC_subj_only,exclusion,EC_subj_only,exclusion,15,oltar,NA,NA,neither,3,0,no,yes,2918559,2919836
101,EC_subj_only,exclusion,EC_subj_only,exclusion,16,strank,NA,NA,neither,3,0,no,yes,2920864,2921886
