subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
93,EC_only,exclusion,EC_only,exclusion,0,voual,negative,90_10,distractor,none_correct,6242.bmp,9561.bmp,3160.bmp,2053.bmp,6311.bmp,9421.bmp,no,no,no,no,no,no,no,yes,2539983,2547744
93,EC_only,exclusion,EC_only,exclusion,1,itplic,negative,30_40,distractor,none_correct,9342.bmp,9432.bmp,6020.bmp,9041.bmp,2141.bmp,9430.bmp,yes,no,no,no,no,no,no,no,2548769,2554369
93,EC_only,exclusion,EC_only,exclusion,2,punnot,positive,90_10,distractor,none_correct,2150.bmp,8470.bmp,8170.bmp,4220.bmp,5994.bmp,1440.bmp,no,no,no,no,no,no,yes,no,2555395,2560161
93,EC_only,exclusion,EC_only,exclusion,3,styla,negative,70_80,paired_cs,2375.1.bmp,9400.bmp,3550.bmp,9920.bmp,9331.bmp,2375.1.bmp,9280.bmp,no,no,no,no,yes,no,no,no,2561185,2564396
93,EC_only,exclusion,EC_only,exclusion,4,yahio,positive,NA,neither,none_correct,8330.bmp,8420.bmp,4220.bmp,5994.bmp,5830.bmp,2550.bmp,yes,no,no,no,no,no,no,no,2565420,2570904
93,EC_only,exclusion,EC_only,exclusion,5,parwax,positive,70_80,paired_cs,2208.bmp,2208.bmp,7350.bmp,8080.bmp,8200.bmp,2070.bmp,8470.bmp,no,no,no,no,no,no,no,yes,2571929,2576790
93,EC_only,exclusion,EC_only,exclusion,6,itafy,negative,50_60,paired_cs,6242.bmp,6570.1.bmp,9561.bmp,9041.bmp,9500.bmp,6242.bmp,3300.bmp,no,no,no,no,no,no,no,yes,2577814,2585369
93,EC_only,exclusion,EC_only,exclusion,7,funery,negative,NA,neither,none_correct,9102.bmp,9630.bmp,9050.bmp,9180.bmp,8485.bmp,9342.bmp,no,no,no,no,no,no,no,yes,2586393,2591887
93,EC_only,exclusion,EC_only,exclusion,8,avouco,positive,30_40,distractor,none_correct,8501.bmp,8470.bmp,8496.bmp,2058.bmp,5594.bmp,2080.bmp,no,no,no,no,no,yes,no,no,2592911,2596839
93,EC_only,exclusion,EC_only,exclusion,9,pevoke,positive,30_40,paired_cs,7580.bmp,2311.bmp,7580.bmp,2050.bmp,7470.bmp,2160.bmp,1463.bmp,no,no,no,no,no,no,yes,no,2597864,2601494
