subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
24,EC_only,inclusion,EC_only,inclusion,0,clish,positive,50_60,paired_cs,7,1879691,1882799,post
24,EC_only,inclusion,EC_only,inclusion,1,purdag,negative,50_60,paired_cs,5,1883818,1886412,post
24,EC_only,inclusion,EC_only,inclusion,2,trelle,NA,NA,neither,8,1887431,1890237,post
24,EC_only,inclusion,EC_only,inclusion,3,yahio,NA,NA,neither,8,1891297,1893877,post
24,EC_only,inclusion,EC_only,inclusion,4,hicron,negative,50_60,paired_cs,7,1894896,1897594,post
24,EC_only,inclusion,EC_only,inclusion,5,dowsal,NA,NA,neither,6,1898613,1900739,post
24,EC_only,inclusion,EC_only,inclusion,6,icecip,positive,90_10,paired_cs,16,1901758,1903525,post
24,EC_only,inclusion,EC_only,inclusion,7,pubio,NA,NA,neither,11,1904544,1907438,post
24,EC_only,inclusion,EC_only,inclusion,8,palpid,positive,50_60,paired_cs,9,1908458,1911466,post
24,EC_only,inclusion,EC_only,inclusion,9,gypass,NA,NA,neither,6,1912485,1914497,post
24,EC_only,inclusion,EC_only,inclusion,10,fexony,negative,30_40,paired_cs,12,1915516,1919630,post
24,EC_only,inclusion,EC_only,inclusion,11,eyalt,negative,50_60,paired_cs,4,1920649,1922433,post
24,EC_only,inclusion,EC_only,inclusion,12,minair,negative,90_10,paired_cs,0,1923452,1925342,post
24,EC_only,inclusion,EC_only,inclusion,13,poieen,positive,90_10,paired_cs,16,1926361,1928698,post
24,EC_only,inclusion,EC_only,inclusion,14,funery,NA,NA,neither,10,1929717,1932724,post
24,EC_only,inclusion,EC_only,inclusion,15,jolver,NA,NA,neither,7,1933743,1935641,post
24,EC_only,inclusion,EC_only,inclusion,16,tavoo,positive,30_40,paired_cs,11,1936659,1939666,post
24,EC_only,inclusion,EC_only,inclusion,17,seork,positive,70_80,paired_cs,14,1940685,1945273,post
24,EC_only,inclusion,EC_only,inclusion,18,peush,NA,NA,neither,7,1946292,1948082,post
24,EC_only,inclusion,EC_only,inclusion,19,yained,NA,NA,neither,5,1949102,1951103,post
24,EC_only,inclusion,EC_only,inclusion,20,ribual,positive,30_40,paired_cs,10,1952122,1956034,post
24,EC_only,inclusion,EC_only,inclusion,21,oltar,NA,NA,neither,7,1957053,1959397,post
24,EC_only,inclusion,EC_only,inclusion,22,parwax,NA,NA,neither,9,1960416,1961977,post
24,EC_only,inclusion,EC_only,inclusion,23,naptor,NA,NA,neither,10,1962997,1966112,post
24,EC_only,inclusion,EC_only,inclusion,24,pevoke,NA,NA,neither,3,1967131,1969701,post
24,EC_only,inclusion,EC_only,inclusion,25,jinkup,negative,70_80,paired_cs,1,1970719,1974172,post
24,EC_only,inclusion,EC_only,inclusion,26,guote,NA,NA,neither,7,1975191,1977756,post
24,EC_only,inclusion,EC_only,inclusion,27,beakem,positive,70_80,paired_cs,12,1978775,1982558,post
