subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,0,yeomun,positive,90_10,paired_cs,3,3907151,3911989,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,1,clish,negative,50_60,paired_cs,4,3913031,3917622,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,2,purdag,both,90_10,distractor,4,3918665,3920496,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,3,makan,NA,NA,neither,3,3921542,3925228,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,4,craeky,both,90_10,distractor,5,3926270,3929018,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,5,roosle,negative,30_40,paired_cs,4,3930059,3932812,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,6,tavoo,both,30_40,distractor,5,3933857,3936836,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,7,parlic,negative,90_10,paired_cs,6,3937885,3941977,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,8,evone,positive,50_60,paired_cs,5,3943021,3946008,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,9,lobee,both,30_40,distractor,11,3947052,3950045,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,10,bokine,NA,NA,neither,11,3951089,3954079,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,11,itafy,NA,NA,neither,12,3955136,3959412,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,12,poieen,both,30_40,distractor,6,3960455,3964509,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,13,punnot,NA,NA,neither,7,3965552,3969576,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,14,voual,negative,90_10,paired_cs,14,3970623,3974592,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,15,palpid,NA,NA,neither,14,3975634,3979711,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,16,altine,NA,NA,neither,7,3980754,3983738,post
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,17,jolver,NA,NA,neither,7,3984782,3988780,post
