subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,0,ordit,negative,30_40,paired_cs,8485.bmp,9006.bmp,9331.bmp,9520.bmp,2375.1.bmp,8485.bmp,9435.bmp,no,no,no,no,no,no,no,yes,3658653,3670919
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,1,fasyia,negative,NA,neither,none_correct,6570.1.bmp,9331.bmp,6555.bmp,3300.bmp,9435.bmp,9180.bmp,no,no,no,no,no,no,no,yes,3671985,3676395
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,2,ceayon,negative,NA,neither,none_correct,9000.bmp,9560.bmp,2900.bmp,9280.bmp,6570.1.bmp,9182.bmp,no,no,no,no,no,no,yes,no,3677431,3686502
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,3,treati,positive,50_60,paired_cs,7580.bmp,2050.bmp,2040.bmp,7580.bmp,8370.bmp,4220.bmp,5831.bmp,no,yes,no,no,no,no,no,no,3687560,3694354
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,4,trelle,negative,70_80,distractor,1525.bmp,9520.bmp,9340.bmp,9265.bmp,9560.bmp,1525.bmp,9000.bmp,no,no,no,no,no,no,yes,no,3695390,3699470
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,5,voual,positive,NA,neither,none_correct,1710.bmp,2160.bmp,2208.bmp,1440.bmp,8080.bmp,8330.bmp,no,no,no,no,no,no,no,yes,3700524,3704430
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,6,seork,positive,90_10,distractor,8496.bmp,2208.bmp,8420.bmp,7330.bmp,1440.bmp,1463.bmp,8496.bmp,no,no,no,no,no,no,no,yes,3705457,3714798
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,7,yained,negative,NA,neither,none_correct,9430.bmp,9102.bmp,9000.bmp,9560.bmp,6020.bmp,6831.bmp,no,no,no,no,yes,no,no,no,3715835,3720033
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,8,clish,positive,NA,neither,none_correct,7502.bmp,7230.bmp,2040.bmp,1999.bmp,4220.bmp,2900.2.bmp,no,no,no,no,no,no,yes,no,3721058,3731203
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,9,sarary,negative,70_80,paired_cs,2375.1.bmp,9520.bmp,7380.bmp,9331.bmp,2375.1.bmp,9340.bmp,9435.bmp,no,no,no,yes,no,no,no,no,3732238,3740380
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,10,twavel,positive,50_60,paired_cs,5831.bmp,8540.bmp,4606.bmp,8370.bmp,2311.bmp,5831.bmp,8496.bmp,no,no,no,no,yes,no,no,no,3741437,3743763
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,11,haraks,positive,70_80,distractor,8330.bmp,2070.bmp,5994.bmp,8330.bmp,2900.2.bmp,4606.bmp,8420.bmp,no,no,no,no,no,yes,no,no,3744787,3749816
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,12,piend,positive,30_40,paired_cs,8190.bmp,5594.bmp,5910.bmp,8420.bmp,8190.bmp,5830.bmp,5460.bmp,no,no,no,no,no,no,no,yes,3750875,3753848
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,13,minair,negative,50_60,distractor,9500.bmp,6831.bmp,6242.bmp,9830.bmp,9421.bmp,6570.1.bmp,9500.bmp,no,no,no,no,no,no,yes,no,3754884,3761570
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,14,eyalt,negative,NA,neither,none_correct,9404.bmp,9430.bmp,2141.bmp,9830.bmp,3300.bmp,9561.bmp,no,no,no,no,no,no,yes,no,3762617,3766096
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,15,beakem,negative,50_60,distractor,9220.bmp,2900.bmp,2141.bmp,3160.bmp,1525.bmp,9220.bmp,9041.bmp,no,no,no,no,no,no,yes,no,3767144,3772308
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,16,craeky,positive,70_80,distractor,1440.bmp,4220.bmp,1999.bmp,1650.bmp,5830.bmp,8170.bmp,1440.bmp,no,no,no,no,no,no,yes,no,3773333,3775748
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,17,strank,positive,70_80,paired_cs,2550.bmp,5831.bmp,8470.bmp,2550.bmp,1463.bmp,5910.bmp,7350.bmp,no,no,yes,no,no,no,no,no,3776791,3780044
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,18,guote,positive,90_10,distractor,1650.bmp,7330.bmp,2058.bmp,1650.bmp,2340.bmp,2071.bmp,1999.bmp,no,no,no,no,no,no,yes,no,3781100,3785661
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,19,hesire,negative,NA,neither,none_correct,9500.bmp,9920.bmp,3220.bmp,1525.bmp,6530.bmp,2141.bmp,no,no,no,no,yes,no,no,no,3786707,3794818
53,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,20,poieen,negative,70_80,paired_cs,3160.bmp,3160.bmp,2375.1.bmp,3220.bmp,9342.bmp,9435.bmp,9500.bmp,no,no,no,yes,no,no,no,no,3795843,3802740
