subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,0,tavoo,negative,90_10,paired_cs,8,2426425,2430158,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,1,obtfin,NA,NA,neither,11,2431177,2434153,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,2,chnap,NA,NA,neither,6,2435172,2439400,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,3,roosle,NA,NA,neither,6,2440420,2443501,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,4,eyalt,NA,NA,neither,8,2444520,2447851,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,5,dowsal,positive,50_60,paired_cs,13,2448870,2450693,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,6,hesire,NA,NA,neither,14,2451713,2453756,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,7,piend,negative,30_40,paired_cs,5,2454775,2456935,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,8,itplic,positive,70_80,paired_cs,12,2457954,2461250,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,9,sepah,negative,50_60,paired_cs,13,2462364,2466909,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,10,makan,positive,50_60,paired_cs,12,2467928,2470083,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,11,orikle,positive,50_60,paired_cs,5,2471102,2473140,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,12,yained,positive,90_10,paired_cs,7,2474159,2476310,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,13,clish,NA,NA,neither,6,2477329,2479360,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,14,icecip,positive,90_10,paired_cs,10,2480379,2483539,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,15,lescry,NA,NA,neither,5,2484558,2490335,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,16,voual,NA,NA,neither,6,2491354,2495216,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,17,peush,positive,30_40,paired_cs,6,2496235,2499733,post
12,EC_subj_only,inclusion,EC_subj_only,inclusion,18,vegom,negative,90_10,paired_cs,2,2500752,2502466,post
