subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
47,EC_subj_only,inclusion,EC_subj_only,inclusion,0,teutos,positive,90_10,distractor,none_correct,4606.bmp,2057.bmp,2208.bmp,2160.bmp,2080.bmp,8540.bmp,no,no,no,no,no,no,no,yes,3677344,3696026
47,EC_subj_only,inclusion,EC_subj_only,inclusion,1,beakem,positive,70_80,paired_cs,5831.bmp,4622.bmp,8330.bmp,7230.bmp,5831.bmp,8080.bmp,5830.bmp,no,no,no,yes,no,no,no,no,3697052,3706066
47,EC_subj_only,inclusion,EC_subj_only,inclusion,2,coneoy,negative,30_40,paired_cs,8485.bmp,3300.bmp,2900.bmp,3550.bmp,9500.bmp,9006.bmp,8485.bmp,yes,no,no,no,no,no,no,no,3707091,3717687
47,EC_subj_only,inclusion,EC_subj_only,inclusion,3,piend,positive,NA,neither,none_correct,5460.bmp,2660.bmp,2791.bmp,8190.bmp,2057.bmp,2311.bmp,no,no,no,no,no,no,no,yes,3718712,3725034
47,EC_subj_only,inclusion,EC_subj_only,inclusion,4,parwax,positive,30_40,paired_cs,8420.bmp,8420.bmp,4220.bmp,7330.bmp,7350.bmp,8370.bmp,2057.bmp,no,no,no,no,no,no,no,yes,3726061,3733314
47,EC_subj_only,inclusion,EC_subj_only,inclusion,5,tafta,negative,30_40,distractor,none_correct,9421.bmp,9500.bmp,6838.bmp,9000.bmp,9006.bmp,9265.bmp,no,no,no,no,no,no,no,yes,3734339,3741907
47,EC_subj_only,inclusion,EC_subj_only,inclusion,6,tyorny,positive,30_40,paired_cs,7330.bmp,2070.bmp,7330.bmp,5594.bmp,4606.bmp,7502.bmp,5994.bmp,no,no,no,no,no,no,no,yes,3742932,3749749
47,EC_subj_only,inclusion,EC_subj_only,inclusion,7,jolver,positive,50_60,distractor,none_correct,2080.bmp,8190.bmp,5830.bmp,2208.bmp,5629.bmp,8370.bmp,no,no,no,no,no,no,yes,no,3750774,3761386
47,EC_subj_only,inclusion,EC_subj_only,inclusion,8,yahio,negative,30_40,distractor,none_correct,9404.bmp,9041.bmp,9182.bmp,9006.bmp,9102.bmp,9432.bmp,no,no,no,no,no,no,yes,no,3762415,3771559
47,EC_subj_only,inclusion,EC_subj_only,inclusion,9,hicron,negative,30_40,paired_cs,9404.bmp,9920.bmp,9404.bmp,2375.1.bmp,2710.bmp,9182.bmp,9342.bmp,no,no,no,no,no,no,no,yes,3772584,3779621
47,EC_subj_only,inclusion,EC_subj_only,inclusion,10,clerd,positive,NA,neither,none_correct,2150.bmp,1999.bmp,2040.bmp,2209.bmp,5629.bmp,2550.bmp,no,no,no,no,no,no,no,yes,3780646,3783165
47,EC_subj_only,inclusion,EC_subj_only,inclusion,11,oacart,negative,70_80,distractor,none_correct,6570.1.bmp,6831.bmp,6242.bmp,9265.bmp,1525.bmp,2276.bmp,no,no,no,no,yes,no,no,no,3784190,3788814
47,EC_subj_only,inclusion,EC_subj_only,inclusion,12,oureen,positive,NA,neither,none_correct,7230.bmp,7350.bmp,2660.bmp,2040.bmp,7470.bmp,2209.bmp,no,no,no,no,yes,no,no,no,3789843,3796884
47,EC_subj_only,inclusion,EC_subj_only,inclusion,13,casteg,positive,30_40,paired_cs,8540.bmp,2900.2.bmp,5460.bmp,8540.bmp,5910.bmp,8501.bmp,1463.bmp,no,no,no,no,no,no,no,yes,3797909,3802117
47,EC_subj_only,inclusion,EC_subj_only,inclusion,14,poieen,negative,90_10,paired_cs,9006.bmp,9006.bmp,9435.bmp,6838.bmp,9560.bmp,9180.bmp,8485.bmp,no,no,no,no,no,no,no,yes,3803142,3806507
47,EC_subj_only,inclusion,EC_subj_only,inclusion,15,prien,negative,NA,neither,none_correct,9432.bmp,7380.bmp,6555.bmp,2750.bmp,9050.bmp,9560.bmp,no,no,no,no,no,no,no,yes,3807532,3817739
47,EC_subj_only,inclusion,EC_subj_only,inclusion,16,purdag,positive,50_60,paired_cs,1650.bmp,7330.bmp,4622.bmp,7470.bmp,2070.bmp,1650.bmp,1440.bmp,no,no,no,no,yes,no,no,no,3818764,3826340
47,EC_subj_only,inclusion,EC_subj_only,inclusion,17,gypass,negative,50_60,distractor,none_correct,3220.bmp,9432.bmp,2141.bmp,6530.bmp,9340.bmp,9102.bmp,no,no,no,no,no,no,no,yes,3827365,3830522
