subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
99,EC_subj_only,inclusion,EC_subj_only,inclusion,0,chnap,NA,NA,neither,1,1,no,yes,3982421,3998175
99,EC_subj_only,inclusion,EC_subj_only,inclusion,1,seloom,negative,90_10,paired_cs,1,1,yes,no,3999204,4004630
99,EC_subj_only,inclusion,EC_subj_only,inclusion,2,babit,NA,NA,neither,1,1,yes,no,4005658,4017121
99,EC_subj_only,inclusion,EC_subj_only,inclusion,3,minair,NA,NA,neither,1,1,no,yes,4018149,4025981
99,EC_subj_only,inclusion,EC_subj_only,inclusion,4,gypass,NA,NA,neither,1,1,no,yes,4027010,4034835
99,EC_subj_only,inclusion,EC_subj_only,inclusion,5,ribual,NA,NA,neither,1,1,no,yes,4035863,4041913
99,EC_subj_only,inclusion,EC_subj_only,inclusion,6,fasyia,positive,70_80,paired_cs,1,1,no,yes,4042941,4048904
99,EC_subj_only,inclusion,EC_subj_only,inclusion,7,hiatts,NA,NA,neither,1,1,no,yes,4049932,4055748
99,EC_subj_only,inclusion,EC_subj_only,inclusion,8,pevoke,negative,70_80,paired_cs,1,1,no,yes,4056782,4062589
99,EC_subj_only,inclusion,EC_subj_only,inclusion,9,yained,NA,NA,neither,1,1,yes,no,4063618,4066783
99,EC_subj_only,inclusion,EC_subj_only,inclusion,10,jolver,positive,50_60,paired_cs,1,1,yes,no,4067811,4071991
99,EC_subj_only,inclusion,EC_subj_only,inclusion,11,piend,NA,NA,neither,1,1,no,yes,4073019,4081994
99,EC_subj_only,inclusion,EC_subj_only,inclusion,12,lobee,NA,NA,neither,1,1,yes,no,4083028,4092264
99,EC_subj_only,inclusion,EC_subj_only,inclusion,13,funery,positive,70_80,paired_cs,1,1,no,yes,4093292,4096084
99,EC_subj_only,inclusion,EC_subj_only,inclusion,14,strank,negative,50_60,paired_cs,1,1,no,yes,4097112,4103817
99,EC_subj_only,inclusion,EC_subj_only,inclusion,15,obtfin,NA,NA,neither,1,1,no,yes,4104845,4107508
99,EC_subj_only,inclusion,EC_subj_only,inclusion,16,appobe,negative,50_60,paired_cs,1,1,no,yes,4108541,4113871
