subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
52,EC_subj_obj_uncorr,inclusion,0,subjective,cs15,1,first,50_60,no,yes,positive,7470.bmp,roosle,maske_5.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,434648,435552,435655,435708,435761,438161,441351,NA,444313
52,EC_subj_obj_uncorr,inclusion,1,subjective,cs8,1,first,30_40,no,yes,negative,9404.bmp,lobee,maske_12.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,444449,445352,445455,445488,445541,447961,448972,NA,451244
52,EC_subj_obj_uncorr,inclusion,2,uncorr_objective,cs6,1,first,30_40,no,yes,negative,9500.bmp,spanal,maske_7.bmp,30,50,2420,altine,itafy,spanal,babit,beakem,tafta,other_cs,other_cs,current_cs,unpaired,unpaired,other_cs,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,451392,452295,452398,452432,452485,454905,NA,456005,459941
52,EC_subj_obj_uncorr,inclusion,3,uncorr_objective,cs21,1,first,70_80,no,yes,positive,2791.bmp,gigoro,maske_7.bmp,70,50,2380,hesire,madjas,ordit,symoan,obtfin,gigoro,other_cs,other_cs,unpaired,unpaired,other_cs,current_cs,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,460111,461014,461117,461190,461243,463623,NA,465205,466814
52,EC_subj_obj_uncorr,inclusion,4,uncorr_objective,cs5,1,first,30_40,no,yes,positive,2208.bmp,tafta,maske_11.bmp,40,50,2410,coneoy,spanal,poieen,itafy,tafta,altine,unpaired,other_cs,unpaired,other_cs,current_cs,other_cs,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,466963,467867,467970,468013,468066,470476,NA,471498,472759
52,EC_subj_obj_uncorr,inclusion,5,subjective,cs1,1,first,30_40,yes,yes,positive,4220.bmp,NA,maske_2.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,472893,473796,473899,473932,473985,476405,478765,NA,484062
52,EC_subj_obj_uncorr,inclusion,6,subjective,cs24,1,first,70_80,no,yes,negative,3220.bmp,chnap,maske_4.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,484231,485135,485238,485311,485365,487745,488538,NA,492910
52,EC_subj_obj_uncorr,inclusion,7,subjective,cs23,1,first,70_80,no,yes,positive,1463.bmp,fusia,maske_3.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,493079,493983,494086,494169,494222,496592,497462,NA,500713
52,EC_subj_obj_uncorr,inclusion,8,uncorr_objective,cs14,1,first,50_60,no,yes,negative,7380.bmp,cenbre,maske_1.bmp,60,50,2390,purdag,evone,craeky,hicron,fasyia,cenbre,unpaired,other_cs,other_cs,other_cs,unpaired,current_cs,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,500871,501774,501877,501940,501993,504383,NA,505492,508482
52,EC_subj_obj_uncorr,inclusion,9,uncorr_objective,cs17,1,first,50_60,no,yes,positive,7502.bmp,hicron,maske_4.bmp,60,50,2390,purdag,cenbre,craeky,evone,fasyia,hicron,unpaired,other_cs,other_cs,other_cs,unpaired,current_cs,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,508639,509542,509645,509708,509761,512151,NA,513737,517187
52,EC_subj_obj_uncorr,inclusion,10,subjective,cs27,1,first,90_10,no,no,positive,5629.bmp,sarary,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,517363,518267,518370,518463,518516,520876,NA,NA,521752
52,EC_subj_obj_uncorr,inclusion,11,uncorr_objective,cs26,1,first,70_80,no,yes,negative,9830.bmp,hesire,maske_6.bmp,70,50,2380,hesire,madjas,obtfin,coskie,gigoro,pevoke,current_cs,other_cs,other_cs,unpaired,other_cs,unpaired,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,521918,522821,522924,522997,523050,525430,NA,526457,528414
