subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,0,tavoo,NA,NA,neither,1,1,no,yes,2545780,2549766
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,1,madjas,NA,NA,neither,1,1,yes,no,2550794,2556431
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,2,tafta,NA,NA,neither,1,1,yes,no,2557459,2558189
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,3,itplic,both,30_40,distractor,1,1,yes,no,2559217,2560107
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,4,gypass,NA,NA,neither,1,1,yes,no,2561136,2562289
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,5,pubio,positive,50_60,paired_cs,1,1,yes,no,2563317,2564209
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,6,beakem,NA,NA,neither,1,1,yes,no,2565237,2566257
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,7,sepah,NA,NA,neither,1,1,yes,no,2567287,2568304
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,8,babit,NA,NA,neither,1,1,yes,no,2569332,2570733
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,9,coline,positive,90_10,paired_cs,1,1,no,yes,2571763,2572402
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,10,styla,negative,30_40,paired_cs,1,1,no,yes,2573431,2574068
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,11,pevoke,NA,NA,neither,1,1,no,yes,2575096,2575608
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,12,zillie,negative,70_80,paired_cs,1,1,no,yes,2576636,2577147
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,13,piend,positive,30_40,paired_cs,1,1,no,yes,2578175,2578812
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,14,fexony,both,70_80,distractor,1,1,no,yes,2579843,2580228
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,15,icecip,both,70_80,distractor,1,1,no,yes,2581256,2582280
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,16,prien,negative,50_60,paired_cs,1,1,no,yes,2583308,2583944
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,17,punnot,NA,NA,neither,1,1,no,yes,2584974,2585358
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,18,clerd,positive,70_80,paired_cs,1,1,no,yes,2586386,2587023
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,19,obtfin,both,70_80,distractor,1,1,no,yes,2588051,2588433
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,20,oacart,both,50_60,distractor,1,1,no,yes,2589465,2589849
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,21,vegom,positive,30_40,paired_cs,1,1,yes,no,2590877,2591390
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,22,ribual,positive,50_60,paired_cs,1,1,yes,no,2592418,2592801
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,23,rutort,negative,50_60,paired_cs,1,1,yes,no,2593832,2594215
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,24,lobee,negative,90_10,paired_cs,1,1,yes,no,2595243,2595628
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,25,peush,both,30_40,distractor,1,1,yes,no,2596656,2597039
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,26,voual,positive,70_80,paired_cs,1,1,yes,no,2598071,2598582
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,27,spanal,NA,NA,neither,1,1,yes,no,2599610,2599995
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,28,tyorny,negative,30_40,paired_cs,1,1,yes,no,2601023,2601405
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,29,haraks,both,90_10,distractor,1,1,yes,no,2602437,2602819
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,30,casteg,NA,NA,neither,1,1,no,yes,2603847,2604358
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,31,twavel,negative,30_40,paired_cs,1,1,no,yes,2605386,2605771
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,32,obeac,NA,NA,neither,1,1,no,yes,2606803,2607188
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,33,seloom,positive,90_10,paired_cs,1,1,no,yes,2608216,2608601
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,34,eyalt,positive,70_80,paired_cs,1,1,no,yes,2609629,2610012
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,35,naptor,negative,50_60,paired_cs,1,1,yes,no,2611064,2611959
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,36,hesire,both,90_10,distractor,1,1,yes,no,2612987,2613625
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,37,palpid,NA,NA,neither,1,1,yes,no,2614653,2615801
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,38,gigoro,NA,NA,neither,1,1,no,yes,2616834,2618496
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,39,sarary,positive,50_60,paired_cs,1,1,yes,no,2619524,2620291
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,40,makan,NA,NA,neither,1,1,yes,no,2621319,2623996
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,41,ankoe,positive,90_10,paired_cs,1,1,no,yes,2625024,2626302
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,42,coneoy,negative,70_80,paired_cs,1,1,no,yes,2627336,2628359
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,43,cenbre,NA,NA,neither,1,1,no,yes,2629387,2630027
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,44,ordit,negative,90_10,paired_cs,1,1,yes,no,2631055,2632967
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,45,funery,positive,70_80,paired_cs,1,1,yes,no,2633995,2634635
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,46,hiatts,NA,NA,neither,1,1,yes,no,2635669,2636309
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,47,evone,both,50_60,distractor,1,1,no,yes,2637338,2637853
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,48,donrey,both,50_60,distractor,1,1,no,yes,2638881,2639392
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,49,altine,negative,70_80,paired_cs,1,1,no,yes,2640420,2641702
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,50,itafy,NA,NA,neither,1,1,no,yes,2642736,2643630
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,51,oureen,negative,50_60,paired_cs,1,1,yes,no,2644658,2646321
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,52,chnap,NA,NA,neither,1,1,no,yes,2647349,2648629
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,53,strank,positive,90_10,paired_cs,1,1,no,yes,2649657,2650553
