subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,0,babit,NA,NA,neither,11,3138542,3143027,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,1,symoan,positive,70_80,paired_cs,8,3144046,3147885,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,2,peush,both,30_40,distractor,7,3148904,3150996,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,3,jolver,both,70_80,distractor,10,3152015,3155385,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,4,sarary,positive,30_40,paired_cs,7,3156404,3159778,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,5,ceayon,negative,90_10,paired_cs,10,3160797,3164289,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,6,ankoe,NA,NA,neither,9,3165308,3167548,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,7,ribual,negative,70_80,paired_cs,9,3168567,3176115,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,8,eyalt,both,30_40,distractor,11,3177134,3181444,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,9,funery,NA,NA,neither,6,3182463,3187767,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,10,tavoo,NA,NA,neither,8,3188786,3191798,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,11,clerd,NA,NA,neither,7,3192817,3194321,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,12,casteg,NA,NA,neither,10,3195340,3198336,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,13,spanal,negative,50_60,paired_cs,9,3199355,3202360,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,14,fusia,both,30_40,distractor,7,3203379,3205918,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,15,beakem,positive,50_60,paired_cs,9,3206937,3212032,post
91,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,16,parwax,negative,70_80,paired_cs,12,3213052,3215250,post
