subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,0,zillie,negative,70_80,paired_cs,3300.bmp,3300.bmp,2053.bmp,9340.bmp,6020.bmp,9404.bmp,9331.bmp,no,no,yes,no,no,no,no,no,3019284,3022837
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,1,coline,positive,90_10,paired_cs,8420.bmp,1440.bmp,7580.bmp,2791.bmp,8420.bmp,5910.bmp,1463.bmp,no,yes,no,no,no,no,no,no,3023862,3025974
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,2,styla,negative,30_40,paired_cs,1525.bmp,1525.bmp,2750.bmp,9630.bmp,9404.bmp,9340.bmp,6530.bmp,no,no,no,no,no,no,no,yes,3026999,3029303
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,3,obtfin,positive,70_80,distractor,2900.2.bmp,7350.bmp,2900.2.bmp,5460.bmp,2070.bmp,8470.bmp,2071.bmp,no,no,no,no,no,no,no,yes,3030327,3032321
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,4,obeac,positive,NA,neither,none_correct,2208.bmp,4622.bmp,7470.bmp,2791.bmp,1999.bmp,8496.bmp,no,no,no,no,no,no,no,yes,3033348,3034706
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,5,boity,negative,30_40,distractor,9000.bmp,3550.bmp,2900.bmp,9830.bmp,6242.bmp,9000.bmp,6311.bmp,no,no,no,no,yes,no,no,no,3035731,3037933
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,6,ordit,negative,90_10,paired_cs,2276.bmp,9220.bmp,9006.bmp,9500.bmp,9265.bmp,2276.bmp,3300.bmp,no,yes,no,no,no,no,no,no,3038957,3040848
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,7,hesire,positive,90_10,distractor,2550.bmp,4606.bmp,7330.bmp,2550.bmp,2057.bmp,2160.bmp,2150.bmp,no,no,no,no,no,yes,no,no,3041873,3044833
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,8,casteg,positive,NA,neither,none_correct,4622.bmp,2160.bmp,8470.bmp,8420.bmp,1999.bmp,7350.bmp,no,no,no,no,yes,no,no,no,3045858,3048786
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,9,itplic,positive,30_40,distractor,2150.bmp,2091.bmp,8170.bmp,2080.bmp,7580.bmp,2150.bmp,2071.bmp,no,no,no,no,no,yes,no,no,3049810,3053384
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,10,evone,negative,50_60,distractor,9050.bmp,9050.bmp,9000.bmp,9220.bmp,6530.bmp,9342.bmp,9330.bmp,no,yes,no,no,no,no,no,no,3054409,3057249
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,11,tavoo,negative,NA,neither,none_correct,9500.bmp,9561.bmp,3220.bmp,9041.bmp,9630.bmp,9340.bmp,no,no,no,no,no,yes,no,no,3058274,3063094
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,12,yained,negative,NA,neither,none_correct,9421.bmp,9630.bmp,9435.bmp,9265.bmp,9182.bmp,9340.bmp,no,no,no,no,no,no,no,yes,3064118,3066535
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,13,unuoll,negative,NA,neither,none_correct,6555.bmp,6570.1.bmp,9265.bmp,9435.bmp,9342.bmp,2375.1.bmp,no,no,no,no,no,no,no,yes,3067559,3068189
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,14,trelle,positive,NA,neither,none_correct,2040.bmp,7470.bmp,8200.bmp,8080.bmp,7502.bmp,4220.bmp,no,no,no,no,no,no,no,yes,3069213,3069948
89,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,15,symoan,positive,30_40,paired_cs,2058.bmp,2208.bmp,8370.bmp,2058.bmp,5594.bmp,2900.2.bmp,8170.bmp,no,no,no,no,no,no,no,yes,3070973,3071818
