phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,22,1,1,1,1,positive,4.png,1604.JPG,0,None,None,None,None
trials,22,1,2,1,NA,NA,22.png,2.png,0,None,None,None,None
trials,22,1,3,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,22,1,4,1,NA,NA,5870.JPG,5660.JPG,0,None,None,None,None
trials,22,1,5,1,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,22,1,6,1,NA,NA,empty.png,25.png,0,None,None,None,None
trials,22,1,7,1,1,negative,10.png,9432.JPG,0,None,None,None,None
trials,22,1,8,1,2,positive,4.png,1604.JPG,0,None,None,None,None
trials,22,1,9,1,NA,NA,empty.png,5611.JPG,0,None,None,None,None
trials,22,1,10,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,22,1,11,1,NA,NA,16.png,empty.png,0,None,None,None,None
trials,22,1,12,1,NA,NA,5720.JPG,5250.JPG,0,None,None,None,None
trials,22,1,13,1,1,negative,14.png,2141.JPG,0,None,None,None,None
trials,22,1,14,1,NA,NA,empty.png,19.png,0,None,None,None,None
trials,22,1,15,1,1,negative,20.png,2750.JPG,0,None,None,None,None
trials,22,1,16,1,1,negative,9.png,3300.JPG,0,None,None,None,None
trials,22,1,17,1,1,positive,1.png,1460.JPG,0,None,None,None,None
trials,22,1,18,1,NA,NA,27.png,15.png,0,None,None,None,None
trials,22,1,19,1,1,neutral,11.png,7009.JPG,0,None,None,None,None
trials,22,1,20,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,22,1,21,1,1,positive,24.png,1540.JPG,0,None,None,None,None
trials,22,1,22,1,1,neutral,5.png,7175.JPG,0,None,None,None,None
trials,22,1,23,1,1,positive,18.png,1750.JPG,0,None,None,None,None
trials,22,1,24,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,22,1,25,1,2,negative,14.png,2141.JPG,0,None,None,None,None
trials,22,1,26,1,NA,NA,22.png,2.png,0,None,None,None,None
trials,22,1,27,1,1,positive,17.png,1610.JPG,0,None,None,None,None
trials,22,1,28,1,1,neutral,12.png,7004.JPG,0,None,None,None,None
trials,22,1,29,1,1,neutral,8.png,7000.JPG,0,None,None,None,None
trials,22,1,30,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,22,1,31,1,NA,NA,5720.JPG,5250.JPG,0,None,None,None,None
trials,22,1,32,1,NA,NA,5970.JPG,9280.JPG,0,None,None,None,None
trials,22,1,33,1,1,neutral,7.png,7025.JPG,0,None,None,None,None
trials,22,1,34,1,NA,NA,6.png,13.png,0,None,None,None,None
trials,22,1,35,1,2,negative,10.png,9432.JPG,0,None,None,None,None
trials,22,1,36,1,2,negative,9.png,3300.JPG,0,None,None,None,None
trials,22,1,37,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,22,1,38,1,1,neutral,23.png,7080.JPG,0,None,None,None,None
trials,22,1,39,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,22,1,40,1,2,neutral,5.png,7175.JPG,0,None,None,None,None
trials,22,1,41,1,1,negative,21.png,2276.JPG,0,None,None,None,None
trials,22,1,42,1,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,22,1,43,1,2,neutral,8.png,7000.JPG,0,None,None,None,None
trials,22,1,44,1,2,neutral,11.png,7009.JPG,0,None,None,None,None
trials,22,1,45,1,3,negative,10.png,9432.JPG,0,None,None,None,None
trials,22,1,46,1,2,positive,18.png,1750.JPG,0,None,None,None,None
trials,22,1,47,1,2,positive,17.png,1610.JPG,0,None,None,None,None
trials,22,1,48,1,1,positive,26.png,1721.JPG,0,None,None,None,None
trials,22,1,49,1,NA,NA,5870.JPG,5660.JPG,0,None,None,None,None
trials,22,1,50,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,22,1,51,1,2,negative,21.png,2276.JPG,0,None,None,None,None
trials,22,1,52,1,NA,NA,25.png,empty.png,0,None,None,None,None
trials,22,1,53,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,22,1,54,1,3,positive,18.png,1750.JPG,0,None,None,None,None
trials,22,1,55,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,22,1,56,1,NA,NA,empty.png,25.png,0,None,None,None,None
trials,22,1,57,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,22,1,58,1,3,negative,9.png,3300.JPG,0,None,None,None,None
trials,22,1,59,1,3,neutral,8.png,7000.JPG,0,None,None,None,None
trials,22,1,60,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,22,1,61,1,NA,NA,5720.JPG,5250.JPG,0,None,None,None,None
trials,22,1,62,1,4,negative,10.png,9432.JPG,1,5,5,3,None
trials,22,1,63,1,NA,NA,6.png,13.png,0,None,None,None,None
trials,22,1,64,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,22,1,65,1,2,neutral,7.png,7025.JPG,0,None,None,None,None
trials,22,1,66,1,1,negative,3.png,2900.1.JPG,0,None,None,None,None
trials,22,1,67,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,22,1,68,1,NA,NA,empty.png,5611.JPG,0,None,None,None,None
trials,22,1,69,1,2,positive,1.png,1460.JPG,0,None,None,None,None
trials,22,1,70,1,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,22,1,71,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,22,1,72,1,2,neutral,23.png,7080.JPG,0,None,None,None,None
trials,22,1,73,1,2,positive,24.png,1540.JPG,0,None,None,None,None
