phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,14,21.png,negative,positive,5
globalratings,14,7.png,neutral,neutral,12
globalratings,14,14.png,negative,positive,15
globalratings,14,17.png,positive,negative,14
globalratings,14,3.png,negative,positive,15
globalratings,14,18.png,positive,negative,8
globalratings,14,26.png,positive,negative,11
globalratings,14,12.png,neutral,neutral,4
globalratings,14,1.png,positive,negative,12
globalratings,14,10.png,negative,positive,5
globalratings,14,23.png,neutral,neutral,11
globalratings,14,8.png,neutral,neutral,12
globalratings,14,24.png,positive,negative,11
globalratings,14,4.png,positive,negative,14
globalratings,14,20.png,negative,positive,13
globalratings,14,9.png,negative,positive,11
globalratings,14,5.png,neutral,neutral,15
globalratings,14,11.png,neutral,neutral,15
c2ratings,14,21.png,negative,positive,16
c2ratings,14,7.png,neutral,neutral,14
c2ratings,14,23.png,neutral,neutral,14
c2ratings,14,4.png,positive,negative,6
c2ratings,14,11.png,neutral,neutral,15
c2ratings,14,10.png,negative,positive,6
c2ratings,14,8.png,neutral,neutral,11
c2ratings,14,20.png,negative,positive,16
c2ratings,14,24.png,positive,negative,9
c2ratings,14,3.png,negative,positive,16
c2ratings,14,9.png,negative,positive,16
c2ratings,14,26.png,positive,negative,16
c2ratings,14,12.png,neutral,neutral,6
c2ratings,14,17.png,positive,negative,4
c2ratings,14,5.png,neutral,neutral,14
c2ratings,14,18.png,positive,negative,1
c2ratings,14,1.png,positive,negative,6
c2ratings,14,14.png,negative,positive,18
c1ratings,14,12.png,neutral,neutral,4
c1ratings,14,10.png,negative,positive,4
c1ratings,14,20.png,negative,positive,2
c1ratings,14,17.png,positive,negative,13
c1ratings,14,14.png,negative,positive,1
c1ratings,14,21.png,negative,positive,2
c1ratings,14,8.png,neutral,neutral,10
c1ratings,14,3.png,negative,positive,11
c1ratings,14,1.png,positive,negative,3
c1ratings,14,9.png,negative,positive,3
c1ratings,14,24.png,positive,negative,13
c1ratings,14,18.png,positive,negative,11
c1ratings,14,11.png,neutral,neutral,14
c1ratings,14,26.png,positive,negative,16
c1ratings,14,5.png,neutral,neutral,14
c1ratings,14,23.png,neutral,neutral,11
c1ratings,14,4.png,positive,negative,10
c1ratings,14,7.png,neutral,neutral,12
